MID Data C:\ESCO\Data\SIM\HMK\20260415\20260415_GZ_1421_4_7days_SIM_A.mfd
April 15 2026 14:40:11

Sample Weight : 342.8 mg

Normalization : per 100 mg (Sample weight : 342.8 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
13,40.521,54.5,58.8,10.040,7.84332E-008,6.20349E-005,1.57244E-012,4.44017E-014,6.89031E-014,3.07015E-014,1.07658E-013,9.98874E-014,2.2599E-015,1.4303E-014,4.10396E-015,7.44696E-015,4.68238E-014,4.36435E-015
14,43.643,59.6,59.1,10.485,7.8388E-008,6.20349E-005,2.45904E-012,4.51408E-014,5.67366E-014,0,1.10147E-013,1.69369E-013,2.80425E-015,5.67237E-014,1.94148E-014,2.02027E-015,1.03045E-013,-8.09962E-015
15,46.766,65.4,59.6,10.610,7.81627E-008,6.1916E-005,4.40212E-013,6.44103E-014,1.30652E-013,4.85073E-014,2.18819E-014,1.21853E-013,6.54344E-016,1.23303E-013,8.74049E-015,1.00121E-014,2.20799E-014,-1.17973E-014
16,49.889,70.9,60.1,10.785,7.81627E-008,6.1916E-005,2.14892E-012,1.84743E-015,6.17918E-014,4.30869E-014,1.45955E-013,6.56592E-014,-7.6445E-015,1.64459E-013,6.36162E-015,6.1147E-015,0,-5.04059E-015
17,53.011,75.8,60.6,10.820,7.82077E-008,6.17973E-005,1.98641E-012,4.07663E-014,2.91632E-014,6.68105E-014,1.09878E-013,1.54316E-013,-3.00853E-015,6.58262E-014,3.45764E-014,-2.19929E-015,5.60598E-014,6.3302E-015
18,56.134,79.8,61.1,10.890,7.7983E-008,6.16788E-005,1.89309E-012,5.38027E-014,4.23427E-014,1.09886E-014,9.12139E-014,2.1164E-013,1.1208E-014,1.37497E-013,2.41872E-014,8.94308E-015,5.13268E-014,-1.61678E-015
19,59.256,83.4,61.5,10.920,7.79382E-008,6.15606E-005,9.8287E-013,6.39591E-014,9.08837E-014,3.99717E-014,1.87799E-013,1.68801E-013,2.52478E-015,1.42518E-013,9.59406E-015,7.30441E-015,9.35645E-014,2.23577E-015
20,62.379,86.4,61.9,10.960,7.78483E-008,6.15606E-005,1.44326E-012,0,6.98533E-014,6.37829E-014,4.56825E-014,2.60223E-014,1.0268E-014,1.02654E-013,7.04234E-015,-5.35654E-015,7.296E-014,-6.14164E-015
21,65.502,89.3,62.2,11.075,7.78483E-008,6.15606E-005,1.79642E-012,3.92298E-014,8.82809E-014,5.70818E-014,1.08549E-013,1.47614E-013,5.02319E-015,6.71468E-015,6.86388E-015,1.68491E-014,5.71973E-014,1.08276E-014
22,68.624,92.2,62.6,11.205,7.76247E-008,6.14426E-005,1.76763E-012,2.98428E-014,9.59232E-014,1.80921E-014,1.34171E-013,2.64001E-013,1.55724E-014,4.09275E-014,1.77071E-014,-1.24758E-014,6.77471E-014,9.91057E-015
23,71.747,95.1,63.0,11.415,7.76247E-008,6.13248E-005,1.97851E-012,3.33985E-014,7.37625E-014,6.88953E-014,1.12187E-013,1.97653E-013,8.23262E-016,1.30539E-013,1.95697E-014,1.56627E-015,8.69582E-014,-8.76575E-015
24,74.869,98.1,63.4,11.605,7.74907E-008,6.13248E-005,1.6004E-012,3.77045E-014,1.92224E-014,7.82318E-014,1.49415E-013,8.48982E-014,8.33364E-016,6.86501E-014,4.4235E-014,-1.09836E-014,3.56337E-014,0
25,77.992,101.1,63.7,11.660,7.74462E-008,6.12072E-005,1.01004E-012,3.9488E-014,1.05788E-013,1.43361E-013,2.1654E-013,1.73704E-013,1.2116E-015,1.37094E-013,2.59964E-014,1.32749E-014,3.09989E-014,1.94356E-014
26,81.115,104.2,64.1,11.730,7.73127E-008,6.12072E-005,2.01409E-012,3.15769E-014,1.2709E-013,9.08181E-014,1.22292E-013,2.36867E-013,3.79857E-014,2.38085E-014,2.90897E-014,-1.74569E-014,6.84194E-014,1.40746E-015
27,84.237,107.3,64.4,11.780,7.73127E-008,6.109E-005,1.31031E-012,5.04923E-014,7.6115E-014,1.04349E-013,7.8577E-014,1.56153E-013,9.35219E-015,1.29168E-013,2.43813E-014,-3.00797E-015,8.59358E-014,9.74614E-015
28,87.360,110.5,64.7,12.075,7.73127E-008,6.109E-005,1.32316E-012,3.13563E-014,3.54388E-015,6.14747E-014,2.5087E-013,2.14164E-013,1.29298E-014,7.34196E-014,9.41672E-015,-7.00138E-015,7.30958E-014,-1.01631E-014
29,90.482,113.7,65.1,12.195,7.74462E-008,6.109E-005,1.38746E-012,2.09228E-014,2.0559E-014,5.8597E-014,1.21306E-013,1.65856E-013,-3.06577E-015,8.50901E-014,3.99453E-015,4.32956E-015,5.81755E-014,-1.68805E-015
30,93.605,117.0,65.5,12.320,7.73127E-008,6.09728E-005,7.74235E-013,5.12499E-014,6.24354E-014,6.36892E-014,1.83686E-013,1.13799E-013,2.53921E-014,9.04898E-014,1.8926E-014,1.93553E-015,7.43972E-014,8.6305E-015
31,96.728,120.4,65.9,12.400,7.70461E-008,6.09728E-005,2.34085E-012,4.96073E-014,1.35254E-013,1.05286E-013,2.25762E-013,1.65477E-013,4.14156E-015,1.00765E-013,1.40925E-014,1.69647E-014,8.20282E-014,1.75601E-014
32,99.850,124.0,66.3,12.480,7.70903E-008,6.08559E-005,2.22836E-012,8.58039E-014,5.93158E-014,8.21898E-014,2.21258E-013,1.28629E-013,1.53148E-014,6.85458E-014,-4.04953E-015,-1.33759E-014,7.95096E-014,-4.87616E-015
33,102.973,127.3,66.8,12.680,7.70903E-008,6.08559E-005,2.58854E-012,2.60728E-014,2.60245E-014,5.98305E-014,8.71487E-014,1.84803E-013,1.42833E-014,1.09437E-013,-8.69785E-015,1.01822E-014,3.8365E-014,-2.16113E-015
34,106.095,130.6,67.1,12.815,7.70903E-008,6.06228E-005,2.07121E-012,2.23555E-014,1.03157E-013,3.94953E-014,2.11514E-013,1.59987E-013,1.42974E-014,9.90681E-014,1.05436E-014,5.81278E-015,1.44478E-014,6.75164E-015
35,109.218,133.8,67.4,12.860,7.70015E-008,6.06228E-005,1.09143E-012,6.89682E-014,5.93624E-014,7.97049E-014,1.94433E-013,2.13077E-013,2.26125E-014,9.49327E-014,1.33288E-014,-6.39305E-015,8.03126E-014,-3.6466E-015
36,112.341,136.9,67.9,12.965,7.69573E-008,6.06228E-005,0,2.30345E-014,9.08994E-014,1.2505E-013,1.94755E-013,1.25805E-013,1.27221E-014,1.1763E-013,1.18882E-014,2.04272E-015,8.99942E-014,3.30876E-015
37,115.463,140.0,68.2,13.060,7.68687E-008,6.06228E-005,1.59038E-012,6.82415E-014,8.67932E-014,1.32936E-013,2.60269E-013,1.63617E-013,-7.08724E-015,6.0633E-014,8.60412E-015,8.50759E-016,7.89619E-014,8.30333E-015
38,118.586,143.1,68.6,13.180,7.69573E-008,6.05066E-005,1.76079E-012,4.9811E-014,7.36901E-014,1.68676E-013,2.36959E-013,1.43359E-013,-7.99075E-015,9.43115E-014,1.84002E-014,-1.25588E-014,4.71583E-014,-3.89576E-015
39,121.708,146.2,68.9,13.225,7.69573E-008,6.03906E-005,1.64585E-012,3.8145E-014,1.16752E-013,1.3614E-013,1.78327E-013,1.30217E-013,1.58984E-015,1.95706E-013,5.03722E-015,8.61479E-015,5.02723E-014,1.48535E-014
40,124.831,149.4,69.4,13.405,7.70015E-008,6.03906E-005,1.19482E-012,3.47897E-014,1.80444E-014,1.47111E-013,2.38708E-013,1.45893E-013,4.01866E-015,1.18339E-013,1.80455E-014,-3.07924E-015,9.10566E-014,1.04392E-014
41,127.954,152.5,69.7,13.510,7.69573E-008,6.02748E-005,1.3914E-012,3.73756E-014,7.93048E-014,1.85428E-013,4.13392E-013,1.97163E-013,4.58827E-015,5.30631E-014,1.56571E-015,-4.59837E-015,2.31512E-014,1.15549E-015
42,131.076,155.5,70.1,13.505,7.69573E-008,6.02748E-005,1.66868E-012,5.09794E-014,2.1063E-014,1.61483E-013,4.00907E-013,2.18783E-013,1.3505E-014,9.62802E-014,1.33411E-014,9.45152E-015,3.00695E-014,9.68609E-015
43,134.199,158.6,70.5,13.725,7.6913E-008,6.01592E-005,1.13842E-012,5.33201E-014,1.78311E-014,1.47429E-013,4.3772E-013,1.65074E-013,3.2477E-014,1.53329E-013,5.48953E-015,1.09353E-014,8.32027E-014,-1.12844E-014
44,137.321,161.6,70.9,13.855,7.70015E-008,6.01592E-005,1.34349E-012,5.0393E-014,2.29728E-014,2.29809E-013,4.73599E-013,2.58769E-013,6.33973E-015,7.60174E-014,1.41167E-014,1.54905E-014,3.73251E-014,-6.07429E-015
45,140.444,164.8,71.3,13.980,7.71792E-008,6.01592E-005,1.31283E-012,6.54951E-014,7.07943E-014,1.30051E-013,5.04257E-013,1.68382E-013,1.78418E-014,6.14641E-014,9.7568E-015,7.27299E-015,3.61028E-014,8.6204E-015
46,143.567,167.9,71.7,14.100,7.71347E-008,6.00439E-005,1.44765E-012,1.93138E-014,6.57381E-014,2.95209E-013,5.15236E-013,1.0142E-013,1.71426E-014,4.15369E-014,-5.38067E-015,2.46075E-014,9.41459E-014,8.56597E-015
47,146.689,171.0,72.1,14.140,7.73571E-008,6.00439E-005,1.39643E-012,6.27548E-014,2.25619E-014,9.66774E-014,4.84576E-013,2.39067E-013,1.88952E-015,1.22E-013,8.98405E-015,-2.49448E-015,4.02254E-014,2.6937E-014
48,149.812,174.2,72.6,14.325,7.74016E-008,5.99289E-005,1.68936E-012,6.64979E-014,2.61771E-014,2.31771E-013,4.76778E-013,2.36077E-013,-2.90863E-015,1.45952E-013,2.0751E-014,6.78868E-015,5.75464E-014,1.51919E-014
49,152.934,177.3,73.0,14.425,7.758E-008,5.99289E-005,1.50624E-012,7.23427E-014,1.1641E-013,3.29345E-013,7.10506E-013,1.434E-013,1.73408E-016,1.12578E-013,2.16136E-014,-8.27359E-015,6.48974E-014,-4.16233E-015
50,156.057,180.6,73.4,14.535,7.78483E-008,5.98139E-005,1.23907E-012,4.53417E-014,1.05179E-013,2.74693E-013,7.50752E-013,1.87669E-013,2.05226E-014,7.39113E-014,1.10806E-014,1.34758E-014,1.07119E-014,1.06334E-014
51,159.180,183.7,73.9,14.665,7.79382E-008,5.98139E-005,1.41822E-012,4.10161E-014,6.89486E-014,2.81794E-013,8.6339E-013,1.26945E-013,3.12666E-014,1.10736E-013,1.82622E-014,4.02876E-015,7.97728E-014,1.06222E-014
52,162.302,186.8,74.3,14.720,7.82077E-008,5.96993E-005,2.26117E-012,5.55985E-014,2.42387E-014,4.44752E-013,1.00256E-012,1.14169E-013,2.28459E-015,6.9223E-014,2.46889E-014,1.07524E-014,7.8945E-014,2.4378E-015
53,165.425,190.1,74.7,14.820,7.82979E-008,5.96993E-005,2.01779E-012,1.89092E-014,1.31007E-013,3.17748E-013,1.08357E-012,2.95946E-013,1.56515E-014,1.26741E-013,3.66904E-014,-7.09622E-015,8.1536E-014,7.34258E-015
54,168.547,193.0,75.2,14.890,7.86141E-008,5.96993E-005,1.11922E-012,2.27343E-014,1.08318E-013,4.48165E-013,1.18189E-012,1.52627E-013,7.17983E-015,1.36291E-013,1.00941E-014,1.36683E-014,6.71853E-014,4.5372E-015
55,171.670,196.2,75.7,15.070,7.89769E-008,5.95848E-005,1.77943E-012,3.52235E-014,1.30831E-013,5.17008E-013,1.18636E-012,1.29292E-013,2.23106E-014,1.07068E-013,5.51084E-016,1.23983E-014,3.96215E-014,2.07521E-014
56,174.793,199.3,75.9,15.175,7.92045E-008,5.94706E-005,1.58522E-012,3.1711E-014,1.48623E-013,5.1186E-013,1.17941E-012,1.99242E-013,9.36061E-015,1.49347E-013,8.74667E-015,-1.65101E-015,8.88842E-014,5.69269E-015
57,177.915,202.4,76.5,15.220,7.96618E-008,5.94706E-005,1.58158E-012,4.44994E-014,1.37236E-013,4.8973E-013,1.41133E-012,1.17858E-013,2.17426E-014,8.84235E-014,3.0986E-014,7.54348E-015,5.44947E-014,2.60784E-015
58,181.038,205.5,76.9,15.340,8.01678E-008,5.94706E-005,1.21024E-012,4.27597E-014,1.31302E-013,6.75806E-013,1.49689E-012,5.29845E-014,2.14003E-014,1.33014E-013,-1.284E-015,6.06475E-015,7.13527E-014,2.33998E-014
59,184.160,208.6,77.3,15.420,8.07236E-008,5.94706E-005,2.12581E-012,6.21566E-014,1.38139E-013,6.83646E-013,1.64711E-012,2.25686E-013,7.32125E-015,4.14472E-014,8.06426E-015,-1.10178E-014,1.0329E-013,-1.68805E-015
60,187.283,211.6,77.8,15.560,8.12362E-008,5.94706E-005,1.92637E-012,4.13141E-014,1.67816E-013,6.29682E-013,1.69057E-012,0,-2.30143E-015,2.1427E-013,2.37584E-014,2.35136E-016,8.66456E-014,1.56055E-014
61,190.406,214.7,78.3,15.665,8.15173E-008,5.93566E-005,1.0643E-012,4.52014E-014,2.38995E-013,8.04747E-013,2.07679E-012,2.75015E-014,5.2544E-015,8.2851E-014,2.24632E-014,-4.69939E-015,1.73051E-013,5.36495E-015
62,193.528,217.8,78.8,15.825,8.23188E-008,5.93566E-005,1.70576E-012,6.26414E-014,2.18213E-013,7.75574E-013,2.37824E-012,1.70512E-013,9.63839E-015,1.21724E-013,2.41462E-014,1.21149E-014,8.76451E-014,-8.07548E-016
63,196.651,221.0,79.2,15.990,8.28895E-008,5.92428E-005,1.89664E-012,6.09444E-014,2.03118E-013,9.65955E-013,2.45647E-012,1.42345E-013,1.81999E-014,1.15655E-013,1.50499E-014,5.34531E-015,1.39021E-013,-1.22676E-015
64,199.773,224.1,79.8,16.065,8.36565E-008,5.92428E-005,1.67955E-012,1.93486E-014,2.57535E-013,1.14352E-012,2.68058E-012,1.10616E-013,-1.49495E-014,2.65568E-013,2.98148E-014,1.29746E-015,1.13139E-013,3.46427E-014
65,202.896,227.3,80.3,16.170,8.44792E-008,5.91293E-005,1.72339E-012,6.65613E-014,2.23531E-013,1.1225E-012,3.01204E-012,1.7907E-013,1.79743E-014,1.40626E-013,1.05784E-015,-4.4895E-015,1.50406E-013,2.1099E-014
66,206.019,230.5,80.8,16.255,8.54574E-008,5.91293E-005,2.40876E-012,5.33207E-014,2.94553E-013,1.09223E-012,3.03064E-012,2.35472E-013,1.05458E-014,1.43169E-013,9.66645E-015,8.65014E-015,1.35241E-013,2.56592E-014
67,209.141,233.6,81.3,16.405,8.62979E-008,5.91293E-005,1.99408E-012,5.74443E-014,1.73606E-013,1.28026E-012,3.29895E-012,1.67585E-013,1.27782E-015,2.32379E-013,1.17019E-014,2.24032E-014,1.44537E-013,3.35276E-014
68,212.264,236.8,81.7,16.515,8.73474E-008,5.90159E-005,1.5427E-012,3.63414E-014,2.40559E-013,1.43057E-012,3.31769E-012,8.08212E-014,2.30631E-014,1.83027E-013,9.07608E-015,4.78524E-015,1.42915E-013,3.88965E-014
69,215.386,239.9,82.3,16.545,8.83589E-008,5.89028E-005,2.74848E-012,2.84017E-014,2.59016E-013,1.40235E-012,3.96228E-012,1.73012E-013,1.11654E-014,1.62521E-013,2.32001E-014,-1.87381E-015,1.76504E-013,1.98576E-014
70,218.509,243.0,82.9,16.725,8.95364E-008,5.89028E-005,2.05334E-012,4.63328E-014,2.82605E-013,1.69416E-012,4.25259E-012,1.55814E-013,1.50297E-014,2.19645E-013,2.84208E-014,1.74698E-014,1.4823E-013,2.12303E-014
71,221.632,246.2,83.3,16.805,9.09913E-008,5.89028E-005,2.30863E-012,5.08402E-014,3.05412E-013,1.88236E-012,4.58166E-012,2.8564E-013,5.2746E-015,1.26905E-013,-8.99976E-015,2.69482E-015,2.1003E-013,4.26951E-014
72,224.754,249.4,83.8,16.925,9.22571E-008,5.87898E-005,1.77191E-012,7.6569E-014,3.36581E-013,1.91041E-012,4.71382E-012,1.51319E-013,3.01548E-014,1.40859E-013,1.70702E-014,-1.20431E-015,1.80498E-013,2.2365E-014
73,227.877,252.6,84.4,17.090,9.37023E-008,5.86772E-005,2.44001E-012,7.29325E-014,4.02514E-013,2.15633E-012,5.30575E-012,8.02967E-014,2.53337E-014,2.68252E-013,2.20867E-014,9.20628E-015,2.31719E-013,3.18642E-014
74,230.999,255.8,84.9,17.125,9.50605E-008,5.86772E-005,2.97515E-012,7.41037E-014,3.56935E-013,2.24832E-012,5.67893E-012,1.07696E-013,2.31451E-014,2.59254E-013,1.81488E-014,1.2602E-014,2.23235E-013,9.43917E-015
75,234.122,259.0,85.4,17.240,9.68278E-008,5.86772E-005,2.44768E-012,6.63767E-014,4.585E-013,2.24279E-012,6.05937E-012,8.14598E-014,3.22245E-014,2.85315E-013,1.5101E-014,7.15907E-015,2.18953E-013,2.0173E-014
76,237.245,262.1,86.0,17.250,9.85145E-008,5.86772E-005,2.45976E-012,8.69217E-014,4.31542E-013,2.40269E-012,6.67584E-012,2.26655E-013,2.70823E-014,1.75532E-013,2.90796E-014,-2.77395E-015,2.43372E-013,2.8253E-014
77,240.367,265.2,86.5,17.385,1.00288E-007,5.85646E-005,2.5545E-012,3.42038E-014,4.74772E-013,2.61659E-012,7.19788E-012,3.43463E-013,4.8151E-014,3.3012E-013,-1.37884E-015,1.69563E-014,2.2648E-013,1.96601E-014
78,243.490,268.3,87.0,17.520,1.02035E-007,5.84524E-005,2.75448E-012,7.53551E-014,4.81952E-013,2.74791E-012,7.15531E-012,8.8551E-014,2.39784E-014,3.42423E-013,6.78868E-015,1.71555E-015,2.60576E-013,3.36466E-014
79,246.612,271.5,87.5,17.645,1.04052E-007,5.84524E-005,3.00321E-012,6.87269E-014,5.28458E-013,2.91248E-012,8.05819E-012,2.52197E-014,3.03782E-014,2.35502E-013,1.61622E-015,4.97885E-015,2.52945E-013,2.9739E-014
80,249.735,274.6,88.0,17.710,1.05986E-007,5.84524E-005,2.62012E-012,7.94439E-014,4.48619E-013,3.07323E-012,8.20828E-012,1.54794E-013,4.36666E-014,3.00897E-013,8.03845E-015,3.95076E-015,2.76617E-013,1.34E-014
81,252.857,277.7,88.6,17.805,1.0833E-007,5.83403E-005,2.65226E-012,9.08927E-014,4.76114E-013,3.28602E-012,8.97491E-012,9.31331E-014,3.00931E-014,3.39208E-013,1.45617E-014,7.3134E-015,3.87545E-013,1.67357E-014
82,255.980,280.9,89.1,17.920,1.10344E-007,5.82285E-005,2.56698E-012,7.94063E-014,6.15619E-013,3.55118E-012,9.13089E-012,9.30417E-014,1.72986E-014,2.88056E-013,3.94621E-014,5.91828E-015,3.10266E-013,2.8602E-014
83,259.102,284.1,89.5,18.035,1.12785E-007,5.82285E-005,3.1876E-012,7.54887E-014,6.27075E-013,3.38824E-012,9.29121E-012,1.38371E-013,2.31832E-014,4.28009E-013,3.37117E-014,1.76275E-014,4.35074E-013,3.60731E-015
84,262.225,287.2,90.2,18.095,1.15611E-007,5.82285E-005,3.33281E-012,6.85311E-014,5.85988E-013,3.73597E-012,1.00073E-011,2.70747E-013,3.94885E-014,3.57663E-013,2.71284E-014,1.49057E-014,4.59319E-013,3.24961E-014
85,265.348,290.3,90.6,18.210,1.18236E-007,5.81169E-005,3.3913E-012,1.24021E-013,6.13678E-013,4.0703E-012,1.10654E-011,2.71571E-013,3.62808E-014,3.93462E-013,2.70593E-014,2.87148E-014,5.29332E-013,3.17054E-014
86,268.471,293.5,91.1,18.225,1.21409E-007,5.81169E-005,3.73696E-012,7.96308E-014,7.7015E-013,4.18718E-012,1.16212E-011,2.30791E-013,3.54289E-014,4.83654E-013,7.45818E-015,2.41591E-014,5.72382E-013,2.14491E-014
87,271.593,296.6,91.7,18.405,1.24452E-007,5.80055E-005,2.56518E-012,1.10347E-013,7.27181E-013,4.40229E-012,1.16367E-011,2.66297E-013,2.28117E-014,3.7596E-013,3.02126E-014,1.528E-014,6.72943E-013,1.00593E-014
88,274.716,299.8,92.2,18.455,1.28159E-007,5.80055E-005,3.93708E-012,1.12168E-013,8.40504E-013,4.85927E-012,1.28634E-011,1.37021E-013,9.94424E-015,4.88856E-013,1.91819E-014,1.76583E-014,7.96524E-013,8.45092E-015
89,277.838,302.9,92.7,18.545,1.3213E-007,5.78942E-005,3.59898E-012,9.1684E-014,7.47789E-013,5.0808E-012,1.3243E-011,9.41717E-014,2.73764E-014,6.31116E-013,7.17366E-015,4.03589E-014,8.49651E-013,1.66678E-014
90,280.961,305.9,93.2,18.685,1.3638E-007,5.77833E-005,3.27835E-012,1.32487E-013,9.15293E-013,5.1069E-012,1.40383E-011,2.51333E-013,3.56287E-014,5.32043E-013,4.91825E-014,1.97257E-014,9.00658E-013,3.25949E-014
91,284.084,308.9,93.7,18.710,1.40605E-007,5.77833E-005,3.83702E-012,9.43525E-014,1.01625E-012,5.58735E-012,1.4873E-011,1.67414E-013,5.58842E-014,7.11137E-013,2.23891E-014,8.0087E-015,1.09778E-012,2.43987E-014
92,287.206,312.0,94.3,18.850,1.45462E-007,5.77833E-005,4.16762E-012,1.40126E-013,1.06274E-012,5.70784E-012,1.57006E-011,1.68799E-013,4.60409E-014,7.49649E-013,3.58964E-014,1.29982E-014,1.02197E-012,2.44543E-014
93,290.329,315.1,94.8,18.930,1.50314E-007,5.76725E-005,4.01237E-012,1.63749E-013,1.16548E-012,6.24666E-012,1.58938E-011,2.23111E-013,5.94213E-014,8.95555E-013,2.44156E-014,-1.6179E-015,1.3562E-012,2.35295E-014
94,293.451,318.3,95.3,19.080,1.55507E-007,5.7562E-005,4.30756E-012,1.70283E-013,1.05098E-012,6.07672E-012,1.71673E-011,1.54695E-013,5.01713E-014,8.29026E-013,3.77303E-014,3.31202E-014,1.43282E-012,3.6966E-014
95,296.574,321.4,95.8,19.210,1.60972E-007,5.7562E-005,5.20897E-012,2.64165E-013,1.32648E-012,6.63143E-012,1.80513E-011,1.84467E-013,3.71652E-014,9.39661E-013,3.48789E-014,3.73246E-015,1.68696E-012,1.12653E-014
96,299.697,324.4,96.3,19.255,1.66245E-007,5.7562E-005,5.19395E-012,2.35397E-013,1.38567E-012,6.9894E-012,1.87657E-011,2.26004E-013,5.46389E-014,9.97133E-013,4.84737E-014,3.19972E-014,1.73527E-012,1.80349E-014
97,302.819,327.6,96.9,19.405,1.71396E-007,5.7562E-005,5.5225E-012,2.92976E-013,1.39399E-012,7.32954E-012,1.96977E-011,1.08441E-013,4.54702E-014,1.1077E-012,4.66145E-014,3.04697E-014,1.78594E-012,3.19955E-014
98,305.942,330.7,97.5,19.480,1.75995E-007,5.74516E-005,5.65E-012,2.7013E-013,1.70465E-012,7.60317E-012,2.05803E-011,2.58757E-013,5.20827E-014,1.09344E-012,4.75348E-014,2.65689E-014,2.16568E-012,1.65876E-014
99,309.064,333.8,98.1,19.605,1.80717E-007,5.74516E-005,5.09755E-012,2.77505E-013,1.69108E-012,7.97739E-012,2.00957E-011,1.88777E-013,2.20558E-014,1.1451E-012,4.04925E-014,4.31166E-014,2.26325E-012,2.79685E-014
100,312.187,336.9,98.6,19.745,1.85033E-007,5.73415E-005,5.61893E-012,3.08481E-013,1.96142E-012,7.99627E-012,2.1255E-011,3.14787E-013,4.93867E-014,1.16019E-012,4.50016E-014,4.27181E-014,2.39405E-012,2.19475E-014
101,315.310,339.9,99.2,19.805,1.89343E-007,5.73415E-005,5.75826E-012,3.01323E-013,2.00897E-012,8.47242E-012,2.2322E-011,1.94988E-013,6.35764E-014,1.32289E-012,7.33607E-014,1.69641E-014,2.67527E-012,4.08999E-014
102,318.432,343.2,99.8,19.915,1.94424E-007,5.73415E-005,6.23808E-012,2.84795E-013,1.9676E-012,8.92421E-012,2.23024E-011,3.90869E-013,7.22849E-014,1.23164E-012,3.20416E-014,2.05367E-014,2.83805E-012,4.28265E-014
103,321.555,346.4,100.4,20.010,1.99641E-007,5.72316E-005,6.42252E-012,3.06566E-013,2.25679E-012,9.63223E-012,2.34737E-011,3.1242E-013,6.57145E-014,1.20722E-012,7.6698E-014,4.25565E-014,2.89453E-012,1.87841E-014
104,324.677,349.5,101.0,20.140,2.05589E-007,5.71218E-005,6.55039E-012,3.56269E-013,2.17921E-012,9.47764E-012,2.39552E-011,2.7264E-013,8.0311E-014,1.302E-012,6.97882E-014,2.55907E-014,3.18983E-012,3.41353E-014
