MID Data C:\ESCO\Data\SIM\HMK\20260409\20260409_GZ_1421_3_25h_SIM_A.mfd
April 09 2026 14:35:48

Sample Weight : 267.1 mg

Normalization : per 100 mg (Sample weight : 267.1 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
11,34.169,44.9,53.1,8.390,7.91133E-008,6.802E-005,1.02951E-012,4.91604E-014,9.71375E-014,7.61981E-014,1.56737E-013,2.01863E-013,-2.25578E-015,1.53359E-013,3.09414E-015,-3.79708E-015,4.66072E-014,-4.59943E-015
12,37.292,45.8,53.1,9.255,7.90224E-008,6.78897E-005,8.99412E-013,3.45915E-014,1.32538E-013,4.88443E-014,1.6638E-013,1.68273E-013,2.26255E-014,1.63482E-013,1.96214E-014,6.92075E-015,7.1845E-014,3.03003E-015
13,40.414,48.5,53.2,9.930,7.90224E-008,6.77595E-005,4.56604E-013,5.54711E-014,3.20728E-014,2.88757E-014,1.5952E-013,1.8371E-013,-1.6443E-014,7.40273E-014,5.87857E-015,8.19629E-015,4.76854E-014,3.69481E-015
14,43.536,53.3,53.5,10.430,7.88405E-008,6.77595E-005,1.23952E-012,2.70715E-014,7.17406E-014,8.33673E-014,0,4.49328E-014,1.08208E-014,8.95066E-014,2.53278E-014,-8.89636E-015,7.65035E-014,-1.73217E-014
15,46.660,59.0,54.0,10.685,7.87953E-008,6.77595E-005,5.15735E-013,4.43161E-014,4.29268E-014,1.89292E-014,1.01146E-013,1.35891E-013,-2.46623E-014,4.95199E-014,-2.23705E-015,3.58894E-015,3.2783E-014,-2.7477E-015
16,49.781,64.9,54.5,10.825,7.87953E-008,6.76296E-005,1.52529E-012,1.06566E-014,5.2081E-014,7.75907E-015,9.25395E-014,3.62566E-013,7.34569E-015,1.34301E-013,1.90776E-014,2.1404E-014,4.40705E-014,-2.94432E-015
17,52.905,70.1,55.1,10.860,7.87499E-008,6.76296E-005,5.25444E-013,7.13091E-014,1.55622E-014,7.16902E-014,1.44852E-013,2.11424E-013,4.66425E-015,4.93989E-014,2.1108E-014,-1.59388E-015,4.84899E-014,1.34821E-014
18,56.026,74.4,55.6,10.915,7.85688E-008,6.75E-005,1.39654E-012,1.90344E-014,8.71587E-014,4.71884E-014,5.47815E-015,1.44879E-013,1.73987E-014,1.7114E-013,4.85295E-015,5.52133E-015,2.0024E-014,1.66274E-014
19,59.150,78.1,56.1,10.970,7.84783E-008,6.75E-005,4.51965E-013,4.15519E-014,9.56041E-014,2.31347E-014,1.1176E-013,1.19926E-013,2.14191E-014,1.22403E-013,-6.02189E-015,-1.62557E-014,5.6782E-014,-1.31551E-014
20,62.273,81.3,56.5,10.970,7.85688E-008,6.73705E-005,1.08787E-012,1.45754E-014,1.01809E-013,0,5.775E-014,1.57576E-013,-1.00739E-014,1.34373E-013,2.35877E-015,8.33314E-016,5.58738E-014,4.10607E-015
21,65.395,84.2,56.9,11.065,7.84332E-008,6.73705E-005,1.72162E-012,3.14794E-014,1.0017E-013,7.03E-014,1.48402E-013,9.50432E-014,1.76991E-014,1.74431E-013,-8.69685E-015,3.87372E-014,0,9.99832E-015
22,68.518,87.1,57.4,11.230,7.8388E-008,6.72414E-005,1.28649E-012,6.55336E-014,7.81564E-014,7.46704E-014,1.11169E-014,1.58709E-013,9.35515E-015,6.93522E-014,1.04535E-014,-8.9122E-015,2.55893E-014,1.25415E-014
23,71.640,90.0,57.8,11.385,7.8343E-008,6.72414E-005,1.49394E-012,5.31491E-014,1.36571E-014,4.28101E-014,1.09742E-013,9.76217E-014,1.27986E-015,9.02521E-014,6.9726E-015,1.65402E-014,7.7385E-014,-1.3248E-014
24,74.763,92.9,58.1,11.625,7.84332E-008,6.72414E-005,2.86361E-013,4.99116E-014,9.82741E-014,4.35757E-014,1.60615E-013,2.53346E-013,9.36379E-015,9.28795E-014,-8.25535E-015,-4.07726E-015,7.14179E-014,-1.27503E-014
25,77.885,95.9,58.6,11.670,7.82979E-008,6.71126E-005,1.7375E-013,3.63568E-014,9.76964E-014,4.62867E-014,6.86587E-014,1.20892E-013,2.44268E-014,9.76583E-014,1.56817E-014,-2.3134E-015,6.75761E-014,-3.0041E-015
26,81.008,99.0,59.0,11.840,7.8343E-008,6.69838E-005,7.14512E-013,4.79721E-014,5.43749E-014,1.1794E-013,6.66117E-014,3.74978E-014,1.18119E-015,8.13514E-014,1.52704E-014,-2.12398E-015,4.46568E-014,5.12448E-015
27,84.130,102.1,59.4,11.935,7.80729E-008,6.69838E-005,2.22786E-012,2.30821E-014,8.8136E-014,8.85976E-014,1.83994E-013,1.84788E-013,-1.73577E-015,1.35546E-013,1.62622E-014,-2.53235E-015,5.12606E-014,-6.06655E-015
28,87.253,105.3,59.8,12.080,7.80279E-008,6.68555E-005,7.06976E-013,5.4156E-014,1.52682E-013,4.77228E-014,1.00886E-013,1.95257E-013,-1.79461E-014,0,8.63707E-015,-5.87064E-015,8.48315E-014,-1.47828E-014
29,90.375,108.5,60.1,12.170,7.81177E-008,6.68555E-005,1.36154E-012,2.37858E-014,7.59647E-014,3.89043E-014,1.39884E-013,2.71598E-013,1.06213E-014,4.75586E-014,1.49204E-014,2.2179E-014,7.6446E-015,1.34886E-014
30,93.499,111.6,60.6,12.310,7.79382E-008,6.67273E-005,9.2969E-013,3.21175E-014,9.65606E-014,6.64605E-014,1.30594E-013,1.28537E-013,1.09771E-014,1.58102E-013,1.60721E-014,-7.04607E-015,7.38458E-014,-7.6489E-016
31,96.620,114.8,61.0,12.420,7.81177E-008,6.67273E-005,5.87428E-013,3.41046E-014,1.01419E-013,4.19156E-014,5.26954E-014,1.85828E-013,5.4277E-015,8.9225E-014,1.36485E-015,2.81353E-014,4.1899E-014,5.6841E-015
32,99.744,118.1,61.5,12.600,7.79382E-008,6.67273E-005,1.70019E-012,3.9116E-014,4.31011E-014,8.88418E-014,8.98768E-014,1.24063E-013,-3.34838E-015,1.77454E-013,8.18188E-015,7.05039E-015,6.51526E-015,-3.94978E-015
33,102.865,121.5,61.9,12.775,7.80729E-008,6.65994E-005,1.37047E-012,5.65277E-014,9.80846E-014,5.25506E-014,2.06388E-013,2.57799E-013,8.44837E-016,1.74793E-013,2.14494E-014,2.12837E-014,8.41951E-016,-9.2644E-015
34,105.989,125.0,62.4,12.880,7.79382E-008,6.65994E-005,9.80667E-013,5.54049E-014,3.72722E-014,8.29863E-014,2.0529E-013,1.53036E-013,6.71836E-015,1.17397E-013,1.07877E-014,-5.55301E-016,6.19396E-014,-7.91323E-015
35,109.112,128.5,62.8,12.975,7.80279E-008,6.64717E-005,0,6.79384E-014,7.83639E-014,4.58733E-014,2.13649E-013,1.69747E-013,-3.6091E-015,9.78974E-014,1.36391E-014,-5.42626E-015,1.18256E-014,1.21605E-014
36,112.234,131.7,63.3,13.100,7.77588E-008,6.64717E-005,1.62901E-012,3.76316E-014,6.00252E-014,6.59311E-014,1.2587E-013,1.3763E-013,1.24277E-014,5.99287E-014,2.01003E-014,5.39601E-015,8.89823E-014,-3.85974E-015
37,115.357,134.8,63.7,13.140,7.78483E-008,6.63443E-005,6.01427E-013,3.73334E-014,6.57518E-014,1.21346E-013,1.10203E-013,1.52558E-013,-4.65561E-015,2.05169E-013,1.56774E-014,-4.74131E-015,8.79098E-014,-8.22221E-015
38,118.479,137.9,64.1,13.300,7.78036E-008,6.63443E-005,1.72592E-012,6.19396E-014,0,4.84625E-014,2.00206E-013,1.9731E-013,1.6304E-014,1.49206E-013,2.21948E-014,3.24755E-015,2.70449E-014,1.94406E-014
39,121.602,140.9,64.6,13.410,7.77141E-008,6.62171E-005,3.92271E-013,7.12386E-014,1.08402E-013,2.86099E-014,1.76782E-013,1.75169E-013,-9.55393E-015,1.53809E-013,1.12825E-014,9.01016E-015,1.03974E-013,-4.35742E-016
40,124.724,144.0,65.0,13.530,7.76694E-008,6.62171E-005,8.07488E-013,2.94519E-014,7.94767E-014,1.18917E-013,2.13415E-013,1.32977E-013,-1.41793E-014,7.52654E-014,-1.60742E-014,5.47884E-015,6.62833E-014,-2.0786E-014
41,127.847,147.1,65.4,13.655,7.78036E-008,6.60902E-005,1.76276E-012,2.63578E-014,1.1411E-013,8.92668E-014,1.84325E-013,1.35701E-013,-4.01388E-015,8.7266E-014,6.24013E-015,-9.08434E-015,5.37419E-014,-1.72216E-014
42,130.969,150.3,65.9,13.745,7.77588E-008,6.60902E-005,1.34863E-012,5.86935E-014,8.54625E-014,9.78729E-014,2.66311E-013,1.99163E-013,1.49953E-015,1.97325E-013,1.64948E-014,7.43356E-015,9.33497E-015,-5.29878E-015
43,134.092,153.4,66.4,13.900,7.758E-008,6.59635E-005,1.80038E-012,3.73579E-014,3.84628E-014,6.01339E-014,2.4763E-013,1.82782E-013,1.42175E-014,1.04377E-013,2.51514E-014,7.32481E-016,3.42249E-014,1.25883E-014
44,137.214,156.5,66.8,14.015,7.76694E-008,6.59635E-005,8.11877E-013,3.07685E-014,3.19785E-014,1.56437E-013,3.28838E-013,2.45972E-013,-3.23818E-015,6.90505E-014,-2.64687E-015,1.06595E-014,5.35157E-014,5.34991E-015
45,140.338,159.7,67.4,14.105,7.74907E-008,6.59635E-005,1.06882E-012,2.24137E-014,1.24707E-013,1.3147E-013,2.65793E-013,1.18271E-013,-7.73535E-016,1.07059E-013,0,1.42772E-014,4.34706E-014,-8.9835E-015
46,143.459,162.9,67.8,14.200,7.76247E-008,6.5837E-005,1.13099E-012,4.0622E-014,6.83951E-014,8.99783E-014,1.97692E-013,1.05803E-013,0,8.85127E-014,-8.3533E-015,1.63962E-014,4.7151E-014,-8.2251E-016
47,146.583,166.1,68.2,14.310,7.75353E-008,6.57108E-005,1.34537E-012,4.54779E-014,8.3749E-014,1.488E-013,3.92133E-013,1.93537E-013,6.06223E-015,6.50006E-014,1.23196E-014,-1.23016E-014,8.57045E-014,1.75104E-014
48,149.705,169.3,68.7,14.385,7.758E-008,6.57108E-005,1.46411E-012,4.02756E-014,1.38661E-013,1.08554E-013,3.5243E-013,1.66024E-013,3.01966E-014,1.33842E-013,2.13189E-016,-6.46772E-015,8.8934E-014,-5.96355E-015
49,152.828,172.3,69.2,14.475,7.75353E-008,6.57108E-005,1.42811E-012,8.69858E-014,4.89753E-014,2.46331E-013,3.5688E-013,1.18172E-013,-1.32459E-014,1.04269E-013,2.1499E-014,7.38242E-015,1.02202E-013,-7.58408E-015
50,155.951,175.4,69.6,14.670,7.78933E-008,6.57108E-005,8.82499E-013,2.20507E-014,1.23606E-013,1.52019E-013,4.35254E-013,3.6251E-014,2.19506E-014,7.60945E-014,-1.31011E-015,-1.96264E-015,5.30497E-014,-2.15595E-014
51,159.073,178.7,70.1,14.685,7.78483E-008,6.55848E-005,3.61057E-013,5.1427E-014,8.92755E-014,1.38321E-013,4.32491E-013,1.00492E-013,-1.0967E-014,1.0806E-013,2.64975E-014,-1.0882E-014,5.39003E-014,-7.01222E-015
52,162.196,181.8,70.6,14.850,7.78933E-008,6.54591E-005,1.01391E-012,4.71517E-014,8.67503E-014,1.78276E-013,5.06252E-013,1.25649E-013,1.30644E-014,1.62435E-013,1.36341E-015,2.02012E-014,8.18203E-014,-1.42866E-014
53,165.318,184.8,71.1,14.975,7.79382E-008,6.54591E-005,1.55529E-012,4.07899E-014,8.404E-014,2.09673E-013,6.63928E-013,1.24633E-013,3.12849E-014,2.49403E-014,6.44971E-015,6.93299E-015,6.02729E-014,8.01046E-015
54,168.441,187.6,71.6,15.110,7.81177E-008,6.54591E-005,1.49976E-012,6.00735E-014,3.61098E-014,2.31495E-013,6.41861E-013,1.42838E-013,2.86611E-014,1.5149E-013,-1.24839E-014,2.25211E-014,7.05752E-014,5.59263E-015
55,171.563,190.7,72.1,15.210,7.82077E-008,6.54591E-005,1.20636E-013,3.86291E-014,9.9945E-014,2.05759E-013,5.56739E-013,2.52783E-013,6.50301E-015,5.74359E-014,1.17391E-014,2.23777E-015,9.30077E-014,5.70787E-015
56,174.686,194.0,72.5,15.305,7.85688E-008,6.53336E-005,1.0958E-012,1.78914E-014,4.44213E-014,2.92633E-013,7.82522E-013,1.8676E-013,1.7823E-014,1.19432E-013,5.65702E-014,-3.73298E-015,5.46191E-014,-4.87528E-015
57,177.808,197.2,73.1,15.440,7.87499E-008,6.52084E-005,1.34919E-012,4.48671E-014,5.27976E-014,3.6484E-013,9.00093E-013,1.2192E-013,1.27439E-014,1.50639E-013,2.7575E-014,6.61825E-015,3.11077E-014,8.69109E-015
58,180.931,200.4,73.6,15.520,7.90224E-008,6.52084E-005,1.49123E-012,1.21122E-014,8.48035E-014,3.03864E-013,9.56701E-013,6.00188E-014,3.99637E-014,1.19127E-013,1.65078E-015,-3.15751E-015,6.40326E-014,1.08856E-014
59,184.054,203.5,74.2,15.610,7.91589E-008,6.52084E-005,7.67076E-013,2.64183E-014,1.02276E-013,5.13795E-013,1.08419E-012,1.72971E-013,3.69985E-015,8.05375E-014,4.06789E-015,2.55295E-014,4.84244E-014,1.41634E-014
60,187.177,206.7,74.5,15.710,7.95244E-008,6.50833E-005,9.59576E-013,4.34886E-014,4.85801E-015,4.68055E-013,1.25298E-012,1.4839E-013,3.08693E-015,1.76108E-013,1.34641E-014,7.52575E-015,7.73785E-014,-1.3454E-014
61,190.299,209.9,75.2,15.825,7.99374E-008,6.49586E-005,1.0406E-012,2.45514E-014,1.07827E-013,5.6651E-013,1.21507E-012,8.25392E-014,8.7984E-015,1.02719E-013,2.80676E-015,6.7839E-015,1.34744E-013,4.11687E-015
62,193.422,213.0,75.6,15.965,8.03989E-008,6.49586E-005,1.36935E-012,3.79766E-014,1.30426E-013,6.06282E-013,1.46735E-012,2.64077E-013,1.46114E-014,1.4596E-013,1.58077E-014,2.7943E-014,1.19765E-013,2.5039E-014
63,196.544,216.0,76.1,16.125,8.07236E-008,0.000390678,7.48478E-013,1.64221E-014,9.95482E-014,6.56592E-013,1.91227E-012,1.20251E-013,9.40484E-015,1.2142E-013,-8.93812E-016,6.27326E-016,1.18238E-013,-1.0501E-015
64,199.667,219.2,76.8,16.150,8.14705E-008,7.06812E-005,8.69138E-013,4.70257E-014,1.04964E-013,7.988E-013,2.55791E-012,6.35638E-014,-1.1711E-015,9.24056E-014,2.45341E-014,0,9.50222E-014,3.91333E-014
65,202.790,222.3,77.3,16.240,8.17523E-008,6.71126E-005,1.39932E-012,2.24958E-014,6.31648E-014,9.966E-013,2.14573E-012,2.63586E-013,-8.72206E-016,1.13923E-013,8.76815E-015,2.23871E-014,1.11536E-013,8.28056E-015
66,205.911,225.5,77.8,16.355,8.24614E-008,6.65994E-005,1.60726E-012,2.38067E-014,8.62786E-014,8.46385E-013,2.17604E-012,1.65327E-013,-2.61086E-015,2.00203E-013,1.19278E-014,1.2589E-014,7.65632E-014,2.04417E-014
67,209.035,228.6,78.3,16.490,8.31763E-008,6.62171E-005,1.1489E-012,9.41997E-015,1.7686E-013,1.08623E-012,2.68375E-012,1.27191E-013,2.48806E-014,1.25243E-013,1.64387E-014,-4.74419E-015,1.71614E-013,9.45886E-015
68,212.156,231.9,78.8,16.550,8.39459E-008,6.59635E-005,1.29669E-012,1.86635E-014,2.01641E-013,1.07465E-012,2.83061E-012,1.2806E-013,1.40237E-014,1.66338E-013,1.22721E-014,1.60181E-015,1.5826E-013,3.17444E-014
69,215.280,235.1,79.4,16.660,8.47227E-008,6.57108E-005,1.75519E-012,3.86565E-014,2.01915E-013,1.4634E-012,3.207E-012,6.86747E-014,-8.41308E-015,2.06947E-013,3.75099E-015,4.32144E-016,1.29861E-013,8.88916E-015
70,218.403,238.2,79.9,16.710,8.56544E-008,6.54591E-005,1.43552E-012,0,1.88534E-013,1.52819E-012,3.47837E-012,1.59342E-013,2.82261E-014,1.21487E-013,4.58214E-015,1.39949E-014,1.44944E-013,6.08672E-015
71,221.525,241.3,80.4,16.805,8.64968E-008,6.53336E-005,2.00409E-012,4.61398E-014,2.58264E-013,1.57264E-012,3.88188E-012,1.86435E-013,1.21237E-014,2.65359E-013,2.38758E-015,2.20702E-014,1.57256E-013,0
72,224.648,244.3,80.9,16.940,8.74983E-008,6.52084E-005,1.6577E-012,4.43889E-014,4.24129E-013,1.54803E-012,4.29162E-012,2.27657E-013,6.57648E-015,1.70175E-013,2.6849E-014,-1.03354E-015,1.63917E-013,3.63309E-014
73,227.770,247.4,81.4,17.050,8.86135E-008,6.50833E-005,1.86525E-012,6.43718E-014,3.636E-013,1.91741E-012,4.57859E-012,0,2.26543E-014,2.74002E-013,-4.99988E-015,5.85408E-015,2.12697E-013,1.14755E-014
74,230.893,250.5,81.9,17.145,8.96913E-008,6.49586E-005,1.17208E-012,3.04559E-014,2.86274E-013,1.82771E-012,5.04526E-012,2.22949E-013,3.2438E-014,1.71834E-013,3.72074E-014,3.24178E-015,1.35267E-013,8.13146E-015
75,234.016,253.9,82.4,17.280,9.08866E-008,6.4834E-005,2.3771E-012,5.0513E-014,2.92695E-013,1.94735E-012,5.21203E-012,1.70708E-013,1.67916E-014,1.53413E-013,2.66286E-014,2.75562E-014,2.52598E-013,9.19958E-015
76,237.138,257.1,83.0,17.320,9.2045E-008,6.47098E-005,1.57387E-012,5.21509E-014,3.52211E-013,2.0873E-012,5.51273E-012,2.45881E-013,-1.08756E-015,3.57641E-013,2.7611E-014,6.38273E-015,2.0488E-013,9.39908E-016
77,240.260,260.1,83.6,17.410,9.33255E-008,6.47098E-005,2.74722E-012,6.97894E-014,2.71335E-013,2.46574E-012,6.13096E-012,1.16665E-013,1.32379E-014,2.37447E-013,1.49874E-014,7.453E-015,2.29871E-013,3.02002E-014
78,243.383,263.1,84.0,17.510,9.48965E-008,6.45857E-005,2.16646E-012,2.31894E-014,5.26353E-013,2.54765E-012,6.46082E-012,1.69101E-013,2.99841E-014,1.85457E-013,1.70357E-014,1.15612E-014,2.30986E-013,2.79754E-014
79,246.505,266.3,84.6,17.665,9.6383E-008,6.44619E-005,3.13065E-012,6.8614E-014,3.57757E-013,2.60072E-012,6.56176E-012,1.76106E-013,1.3817E-014,3.07121E-013,4.09289E-014,-4.67721E-015,2.1364E-013,2.21235E-014
80,249.629,269.3,85.1,17.780,9.81748E-008,6.44619E-005,2.33627E-012,7.04693E-014,3.41578E-013,3.14072E-012,7.78327E-012,1.29833E-013,8.3E-015,2.78027E-013,1.44155E-014,1.43039E-014,2.29157E-013,2.56346E-014
81,252.750,272.5,85.7,17.845,9.93688E-008,6.43383E-005,2.46322E-012,5.55331E-014,5.76598E-013,3.11096E-012,7.73174E-012,3.43151E-013,-7.0007E-016,3.47023E-013,2.53451E-014,-1.54966E-014,3.11267E-013,1.52719E-014
82,255.874,275.7,86.3,17.940,1.01216E-007,6.4215E-005,2.66512E-012,1.0227E-013,4.16482E-013,3.33073E-012,8.05476E-012,1.43804E-013,1.36701E-014,3.11772E-013,1.76177E-014,2.9436E-015,3.6938E-013,3.14621E-014
83,258.995,278.8,86.8,18.045,1.0292E-007,6.4215E-005,1.99305E-012,9.23256E-014,5.97169E-013,3.41188E-012,8.50622E-012,1.57929E-013,5.57967E-015,3.57331E-013,1.48678E-014,2.65004E-014,2.95722E-013,1.01964E-014
84,262.119,282.0,87.4,18.190,1.04834E-007,6.4215E-005,2.85196E-012,7.34115E-014,5.84595E-013,3.49101E-012,8.98014E-012,1.96375E-013,4.20618E-015,3.17061E-013,2.76225E-014,1.97258E-014,4.32332E-013,2.09329E-014
85,265.242,285.1,88.0,18.285,1.06783E-007,6.40919E-005,3.37493E-012,6.58058E-014,6.01653E-013,3.84626E-012,9.94854E-012,2.17865E-013,3.54227E-014,3.33368E-013,5.08033E-014,1.15274E-014,4.21226E-013,2.79632E-014
86,268.364,288.1,88.6,18.375,1.0883E-007,6.3969E-005,2.61492E-012,1.36095E-013,5.73639E-013,3.85952E-012,1.01588E-011,1.48626E-013,4.45725E-014,3.84924E-013,-1.626E-014,1.50356E-014,4.86642E-013,4.61952E-014
87,271.487,291.3,89.2,18.505,1.10854E-007,6.3969E-005,3.17917E-012,9.95849E-014,7.67158E-013,3.81482E-012,1.10347E-011,2.97367E-013,1.10347E-014,5.54911E-013,1.32675E-014,2.68663E-014,6.01821E-013,4.37183E-015
88,274.609,294.5,89.7,18.565,1.13045E-007,6.3969E-005,3.36904E-012,6.7942E-014,7.44939E-013,4.36293E-012,1.04815E-011,2.92995E-013,3.87609E-014,4.07999E-013,1.94024E-014,-1.01481E-015,6.2644E-013,1.48988E-014
89,277.732,297.6,90.4,18.670,1.15412E-007,6.38464E-005,4.17553E-012,1.24323E-013,8.36928E-013,4.5213E-012,1.14632E-011,1.51354E-013,2.724E-014,6.14083E-013,-1.75385E-014,1.8904E-014,6.54481E-013,1.43248E-014
90,280.854,300.7,91.0,18.715,1.17896E-007,6.3724E-005,4.05035E-012,8.65688E-014,8.88127E-013,4.69857E-012,1.17862E-011,2.30149E-013,7.36672E-014,4.39576E-013,1.22512E-014,2.71198E-014,7.00035E-013,1.44198E-014
91,283.977,303.9,91.6,18.860,1.20504E-007,6.3724E-005,3.63894E-012,1.23957E-013,8.13866E-013,4.82033E-012,1.31195E-011,2.33125E-013,1.96538E-014,5.78737E-013,1.81651E-014,2.72415E-014,9.01144E-013,6.12489E-015
92,287.099,307.1,92.1,18.930,1.23098E-007,6.3724E-005,3.78794E-012,1.29244E-013,9.0542E-013,5.20203E-012,1.25759E-011,2.41324E-013,3.29393E-014,7.44874E-013,4.4808E-014,4.69522E-015,9.23694E-013,2.93489E-014
93,290.222,310.1,92.8,19.055,1.25893E-007,6.3724E-005,3.78233E-012,1.22586E-013,9.80523E-013,5.92525E-012,1.40588E-011,2.00361E-013,5.61683E-014,7.88107E-013,7.37666E-015,1.73224E-014,8.34729E-013,1.88615E-014
94,293.344,313.3,93.3,19.170,1.28529E-007,6.36018E-005,5.18293E-012,1.73159E-013,1.11236E-012,5.8048E-012,1.39683E-011,2.33439E-013,6.08182E-014,7.05123E-013,5.05469E-014,2.77493E-014,1.18934E-012,7.35433E-015
95,296.468,316.4,93.9,19.265,1.31295E-007,6.348E-005,5.9797E-012,2.36051E-013,1.08215E-012,6.0252E-012,1.44193E-011,4.0115E-013,4.43269E-014,8.01591E-013,4.16765E-014,2.23367E-014,1.17383E-012,9.41637E-015
96,299.589,319.5,94.5,19.320,1.33659E-007,6.348E-005,5.08651E-012,1.82268E-013,1.03173E-012,5.74632E-012,1.53002E-011,2.96197E-013,2.75483E-014,6.34264E-013,4.62536E-014,1.96696E-014,1.22393E-012,1.08367E-014
97,302.713,322.6,95.1,19.475,1.35988E-007,6.33582E-005,4.75273E-012,1.30103E-013,1.3715E-012,6.29731E-012,1.50206E-011,2.59121E-013,4.7411E-014,8.31444E-013,8.23734E-015,5.47588E-014,1.22572E-012,2.06297E-014
98,305.834,325.7,95.7,19.540,1.38516E-007,6.348E-005,5.27605E-012,1.69033E-013,1.34374E-012,5.99829E-012,1.56283E-011,2.00368E-013,5.10626E-014,7.13832E-013,2.33537E-014,8.99287E-015,1.39323E-012,3.51403E-014
99,308.958,328.8,96.3,19.665,1.40605E-007,6.33582E-005,5.80361E-012,1.8732E-013,1.41026E-012,6.52154E-012,1.62965E-011,3.36529E-013,1.81132E-014,8.91424E-013,3.93811E-014,3.34146E-014,1.53246E-012,6.44755E-015
100,312.081,331.9,96.9,19.765,1.43054E-007,6.32368E-005,5.52296E-012,1.84967E-013,1.33786E-012,6.56636E-012,1.64739E-011,2.55925E-013,7.33157E-014,6.66577E-013,8.23684E-014,4.44767E-014,1.42245E-012,2.41668E-014
101,315.203,335.1,97.5,19.870,1.45462E-007,6.32368E-005,5.74377E-012,1.8412E-013,1.4884E-012,6.67232E-012,1.65276E-011,3.54737E-013,4.39049E-014,7.3001E-013,5.86445E-014,4.79591E-014,1.48405E-012,1.68089E-014
102,318.326,338.2,98.1,19.965,1.48508E-007,6.32368E-005,6.26361E-012,2.08821E-013,1.53523E-012,7.03391E-012,1.72664E-011,2.86506E-013,4.2445E-014,9.77912E-013,3.18834E-014,4.37032E-014,1.75473E-012,1.3768E-014
103,321.448,341.4,98.7,19.975,1.5188E-007,6.31155E-005,6.04944E-012,2.47184E-013,1.60357E-012,7.42066E-012,1.73962E-011,2.40466E-013,6.90476E-014,9.2856E-013,8.67373E-014,1.33892E-014,1.62168E-012,2.87907E-014
