MID Data C:\ESCO\Data\SIM\HMK\20260408\20260408_GZ_1421_2_7h_SIM_A.mfd
April 08 2026 20:56:53

Sample Weight : 335 mg

Normalization : per 100 mg (Sample weight : 335 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
34,106.041,126.3,62.8,12.775,7.82979E-008,5.41338E-005,6.35627E-013,5.06693E-014,3.94748E-014,1.12766E-013,3.34428E-014,1.61968E-013,9.16222E-015,3.23799E-014,1.19026E-014,2.96372E-014,4.00444E-014,-4.87541E-015
35,109.164,129.7,63.2,12.815,7.8388E-008,5.41338E-005,4.17569E-013,2.85892E-014,6.51611E-014,1.16714E-013,8.53531E-014,1.33346E-013,-2.77767E-015,1.08596E-013,-4.62217E-015,2.00242E-015,6.20188E-014,8.1544E-017
36,112.287,132.9,63.6,12.925,7.8388E-008,5.41338E-005,1.2741E-012,2.69279E-014,3.55331E-014,1.0642E-013,8.68249E-014,6.40547E-014,5.33022E-015,1.30074E-013,-1.50971E-015,1.59493E-014,1.67699E-014,1.83761E-014
37,115.409,136.1,64.0,12.990,7.82979E-008,5.41338E-005,4.80836E-013,3.49692E-014,1.9489E-014,1.10745E-013,1.70053E-013,1.39271E-013,-9.11915E-015,9.32754E-014,3.93134E-015,-4.52684E-015,7.25076E-014,-1.563E-014
38,118.532,139.2,64.5,13.135,7.8343E-008,5.403E-005,1.02517E-012,3.41026E-014,8.19948E-014,1.22569E-013,1.16941E-013,1.62736E-013,-1.20829E-014,1.4471E-013,-1.6349E-015,-4.5435E-015,4.24173E-014,6.77907E-015
39,121.654,142.3,64.8,13.285,7.81177E-008,5.39264E-005,9.82919E-013,4.04883E-014,8.09124E-014,7.57803E-014,1.12642E-013,1.07733E-013,-3.98819E-015,1.49882E-013,1.0367E-014,1.21587E-014,3.53654E-014,2.33968E-014
40,124.777,145.4,65.1,13.395,7.82528E-008,5.39264E-005,1.43941E-012,3.39476E-014,1.87103E-014,7.33426E-014,1.97546E-013,9.81089E-014,6.8273E-015,0,2.14151E-014,-1.4431E-014,2.63691E-014,-7.80296E-015
41,127.900,148.5,65.5,13.480,7.82077E-008,5.39264E-005,8.12558E-013,9.61186E-015,1.24559E-013,8.56138E-014,1.7925E-013,8.32834E-014,-1.04175E-014,4.27704E-014,2.68171E-014,-1.69037E-014,1.97216E-014,5.49504E-015
42,131.022,151.6,66.0,13.565,7.82077E-008,5.39264E-005,1.16309E-012,4.27704E-014,8.54329E-014,1.06141E-013,1.70567E-013,9.41018E-014,9.94665E-015,1.40072E-013,-5.29175E-015,-3.06652E-016,4.21721E-014,1.02797E-014
43,134.145,154.7,66.3,13.670,7.82979E-008,5.37199E-005,1.18623E-012,2.53665E-014,5.2125E-014,8.2108E-014,2.88541E-013,1.10578E-013,-1.13381E-014,3.90384E-014,1.88016E-014,8.17163E-015,3.78491E-014,-1.02194E-014
44,137.267,157.9,66.7,13.695,7.8388E-008,5.37199E-005,6.28511E-013,3.2725E-014,6.89334E-014,1.14562E-013,2.30251E-013,1.68147E-013,0,1.0666E-013,-1.57633E-015,-1.22948E-015,4.70044E-014,1.63375E-015
45,140.390,161.0,67.2,13.850,7.81177E-008,5.37199E-005,1.0605E-012,1.63456E-014,5.67426E-014,8.16187E-014,1.79354E-013,1.26788E-013,-1.12175E-014,9.44263E-014,1.08143E-014,-7.32174E-016,2.78209E-014,3.68843E-015
46,143.513,164.1,67.5,13.990,7.82979E-008,5.37199E-005,1.0065E-012,2.03946E-014,9.10364E-014,8.49747E-014,2.60359E-013,3.59592E-014,1.66597E-014,1.08099E-013,1.56496E-014,-1.52637E-015,8.97346E-014,-1.75555E-014
47,146.635,167.2,67.9,14.015,7.80729E-008,5.37199E-005,1.56255E-012,2.37942E-014,1.06652E-013,1.22484E-013,1.97803E-013,6.25386E-014,5.1769E-015,1.45191E-013,-3.17792E-015,-1.05014E-014,6.21015E-014,-6.60679E-015
48,149.758,170.3,68.2,14.145,7.82077E-008,5.37199E-005,1.02482E-012,1.42759E-015,1.00821E-013,7.91666E-014,2.31777E-013,1.06013E-013,9.82606E-015,6.53123E-014,1.54486E-014,6.62115E-015,4.26148E-014,-3.97441E-015
49,152.880,173.3,68.7,14.225,7.82077E-008,5.36169E-005,1.79684E-012,3.36369E-014,1.1434E-013,7.80503E-014,2.80804E-013,1.3795E-013,3.50984E-015,1.02649E-013,9.04737E-015,1.95533E-015,4.75413E-014,9.37125E-015
50,156.003,176.3,69.1,14.395,7.82077E-008,5.36169E-005,1.06073E-012,5.66105E-014,6.04149E-014,1.48906E-013,2.14213E-013,1.07249E-013,7.53076E-015,1.04859E-013,1.25991E-015,9.9857E-015,3.2056E-014,-3.09064E-015
51,159.126,179.5,69.5,14.520,7.82528E-008,5.36169E-005,1.2993E-012,3.20887E-014,6.5744E-014,1.22348E-013,3.38435E-013,2.39533E-013,-6.57061E-015,1.13596E-013,2.75814E-015,1.57426E-014,6.22394E-014,0
52,162.248,182.7,70.0,14.615,7.8388E-008,5.35141E-005,1.17414E-012,4.58978E-014,6.98643E-014,1.04371E-013,2.89036E-013,2.24248E-013,7.09548E-015,8.97765E-014,7.67892E-015,1.25589E-015,4.31213E-014,2.57289E-014
53,165.371,185.9,70.4,14.730,7.85236E-008,5.35141E-005,5.19198E-013,3.96809E-015,4.94702E-014,1.26227E-013,3.63147E-013,6.65352E-014,-5.98374E-016,7.52101E-014,2.29989E-015,6.98178E-015,3.11027E-014,1.1179E-014
54,168.493,189.0,70.9,14.790,7.8388E-008,5.35141E-005,1.28931E-012,1.8263E-014,3.45339E-014,1.5035E-013,4.35063E-013,9.13006E-014,6.28004E-015,1.4265E-013,1.45125E-014,-3.00048E-015,9.19622E-014,-2.66109E-015
55,171.616,192.0,71.3,14.925,7.85236E-008,5.35141E-005,6.26372E-013,4.10517E-014,1.09347E-013,2.05138E-013,5.40981E-013,4.5467E-014,-5.66042E-015,1.22767E-013,1.27456E-014,-9.3144E-015,5.44312E-014,1.39199E-015
56,174.739,195.2,71.8,15.070,7.88405E-008,5.34115E-005,0,8.41454E-015,0,1.6297E-013,4.98023E-013,6.9862E-014,-7.45611E-015,6.77758E-014,1.46119E-014,7.28154E-016,2.97291E-014,-1.88413E-015
57,177.861,198.3,72.2,15.195,7.88861E-008,5.33091E-005,7.60808E-013,0,1.02899E-013,2.68688E-013,5.46451E-013,1.63856E-013,1.31579E-014,7.89697E-014,-3.65226E-015,6.38972E-015,4.7473E-014,1.38142E-014
58,180.984,201.4,72.6,15.230,7.91589E-008,5.33091E-005,9.25773E-013,5.79445E-014,5.81466E-014,2.27804E-013,6.86815E-013,1.23539E-013,-2.80753E-015,8.56637E-014,2.3251E-014,1.75033E-015,7.35826E-014,6.00383E-015
59,184.106,204.5,73.2,15.320,7.93413E-008,5.33091E-005,1.42828E-012,1.91588E-014,5.79899E-014,3.50183E-013,6.47667E-013,7.71021E-014,-5.47838E-015,7.15911E-014,2.79202E-014,-1.43328E-014,8.37876E-014,2.37104E-014
60,187.229,207.6,73.6,15.440,7.94328E-008,5.33091E-005,9.55664E-013,2.96212E-014,1.8105E-013,3.92456E-013,8.00465E-013,1.73106E-013,1.33566E-014,1.83469E-013,1.03251E-015,9.94378E-015,1.05253E-013,2.14771E-016
61,190.352,210.9,74.2,15.610,7.97536E-008,5.32069E-005,3.22105E-013,3.08156E-014,1.11472E-013,3.78062E-013,9.12847E-013,8.02313E-014,1.56978E-014,1.47358E-013,2.20226E-015,1.0549E-015,6.71458E-014,1.43862E-014
62,193.474,214.0,74.4,15.700,8.01216E-008,5.32069E-005,1.12616E-012,1.48927E-014,1.13536E-013,4.75551E-013,8.91006E-013,7.16852E-014,-2.94937E-015,9.855E-014,2.7416E-014,2.51121E-015,3.62142E-014,3.55635E-015
63,196.597,217.1,75.0,15.775,8.03989E-008,5.32069E-005,6.97596E-013,2.83831E-014,1.18562E-013,4.77154E-013,1.01486E-012,1.93603E-013,-6.47644E-015,1.03694E-013,5.27969E-015,5.5381E-015,8.02204E-014,2.22052E-014
64,199.719,220.3,75.5,15.920,8.09561E-008,5.31049E-005,1.49093E-012,1.66453E-014,1.55014E-013,6.32139E-013,1.38684E-012,1.05908E-013,-4.8582E-016,1.63891E-013,8.8033E-016,1.18698E-014,6.95881E-014,5.08961E-015
65,202.842,223.4,75.9,16.000,8.14705E-008,5.31049E-005,1.6212E-012,2.61354E-014,1.55367E-013,6.15823E-013,1.41127E-012,1.59568E-013,1.05548E-015,8.99736E-014,3.75729E-014,-9.67619E-016,1.13658E-013,3.32981E-014
66,205.965,226.6,76.5,16.055,8.21297E-008,5.31049E-005,1.51261E-012,5.0153E-014,1.77257E-013,6.64463E-013,1.83186E-012,1.27335E-014,-7.17817E-015,1.71552E-013,2.20031E-014,3.77283E-016,1.01338E-013,1.21219E-014
67,209.087,229.7,77.0,16.165,8.27465E-008,5.31049E-005,1.75924E-012,1.67676E-014,2.2302E-013,7.54603E-013,1.91865E-012,1.04422E-013,-5.48988E-016,1.12092E-013,4.54637E-015,8.24628E-015,1.05167E-013,5.09151E-014
68,212.210,232.8,77.4,16.305,8.36083E-008,5.30031E-005,7.97114E-013,5.0922E-014,1.59282E-013,8.00047E-013,2.09072E-012,2.11206E-013,5.371E-015,1.16146E-013,-1.47813E-015,1.16757E-014,1.15133E-013,2.94035E-014
69,215.332,236.0,78.0,16.405,8.42364E-008,5.30031E-005,1.60149E-012,3.51202E-014,1.46923E-013,9.26982E-013,2.49054E-012,0,9.002E-015,1.49641E-013,1.36156E-015,4.14439E-015,1.26963E-013,2.15673E-014
70,218.455,239.1,78.5,16.430,8.53592E-008,5.29015E-005,1.31364E-012,5.38082E-014,2.716E-013,1.06446E-012,2.55088E-012,5.80628E-014,1.43202E-014,1.43026E-013,1.76623E-014,9.002E-015,1.35819E-013,3.12388E-014
71,221.578,242.2,78.9,16.550,8.63474E-008,5.29015E-005,1.49298E-012,5.77355E-015,3.21666E-013,1.33729E-012,2.89345E-012,1.18387E-013,1.62181E-014,1.43993E-013,-4.04217E-015,3.08432E-015,8.44917E-014,4.89471E-014
72,224.700,245.3,79.4,16.655,8.73474E-008,5.29015E-005,1.37361E-012,3.46769E-014,2.33011E-013,1.30168E-012,3.43247E-012,8.03852E-014,1.60125E-014,1.79623E-013,2.77939E-015,3.66259E-015,1.56312E-013,3.86886E-014
73,227.823,248.5,79.9,16.840,8.87155E-008,5.28001E-005,1.11293E-012,5.04884E-014,2.54977E-013,1.3891E-012,3.8295E-012,2.19915E-013,9.5418E-015,1.70224E-013,1.32245E-014,2.18113E-014,1.88109E-013,2.37931E-014
74,230.945,251.6,80.5,16.885,9.00535E-008,5.28001E-005,1.88189E-012,6.09473E-014,3.07392E-013,1.60433E-012,4.06552E-012,1.2222E-013,2.45149E-015,1.93447E-013,2.79633E-014,-8.67699E-016,1.12486E-013,1.98405E-014
75,234.068,254.7,80.9,17.030,9.13588E-008,5.28001E-005,1.47856E-012,6.13648E-015,3.60291E-013,1.68694E-012,4.55827E-012,2.24969E-013,1.44827E-015,1.73932E-013,1.754E-014,5.70693E-015,1.38036E-013,2.80247E-014
76,237.191,257.8,81.5,17.095,9.31108E-008,5.26989E-005,1.76561E-012,2.22546E-014,3.87554E-013,1.80913E-012,4.75878E-012,1.80959E-013,2.85439E-014,2.29354E-013,1.05743E-014,3.30483E-015,1.85369E-013,9.24893E-015
77,240.313,261.0,82.0,17.290,9.47327E-008,5.26989E-005,1.84911E-012,4.99388E-014,3.98478E-013,2.12631E-012,5.68333E-012,1.84146E-013,2.1407E-014,2.59872E-013,5.00525E-014,2.80006E-015,1.3184E-013,-4.32988E-016
