MID Data C:\ESCO\Data\SIM\HMK\20260506\20260506_GZ_1421_6_28d_SIM_A.mfd
May 06 2026 15:13:10

Sample Weight : 275.3 mg

Normalization : per 100 mg (Sample weight : 275.3 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
40,124.709,148.1,69.6,13.630,7.79382E-008,5.56078E-005,7.61871E-013,5.01559E-014,1.46532E-013,1.42834E-013,1.93505E-013,2.09657E-013,2.0691E-014,2.34846E-014,5.98508E-015,-1.59812E-015,8.65848E-014,4.46732E-015
41,127.832,151.3,70.0,13.695,7.79382E-008,5.56078E-005,9.78523E-013,1.72613E-014,7.55994E-014,1.18825E-013,3.27297E-013,4.57912E-013,1.50189E-014,5.20838E-014,-7.00041E-015,7.20166E-015,8.10023E-014,-1.59462E-015
42,130.956,154.4,70.4,13.855,7.7983E-008,5.55011E-005,3.23953E-013,0,1.35913E-013,1.52173E-013,1.95131E-013,2.89992E-013,-1.01554E-014,1.40957E-013,1.39806E-014,-4.8824E-015,4.04477E-014,-8.96399E-015
43,134.077,157.6,70.9,13.910,7.80729E-008,5.55011E-005,7.37825E-013,6.98574E-015,1.20306E-013,2.11574E-013,2.24128E-013,3.50563E-013,8.9591E-015,1.84357E-013,5.26254E-015,3.60991E-015,9.81812E-014,-1.98133E-014
44,137.201,160.7,71.3,14.055,7.7983E-008,5.53948E-005,5.70759E-013,3.47463E-014,4.35258E-014,2.0702E-013,4.64104E-013,3.46542E-013,-5.84113E-015,5.28364E-014,2.78228E-014,-5.10112E-015,1.07582E-013,-1.07906E-014
45,140.322,163.9,71.7,14.135,7.78933E-008,5.53948E-005,8.56924E-013,3.17248E-014,9.95976E-014,1.89915E-013,3.29138E-013,3.77611E-013,1.80272E-014,7.31109E-014,2.41779E-014,1.21595E-014,4.36691E-014,-1.05481E-014
46,143.445,167.0,72.2,14.230,7.76247E-008,5.52885E-005,9.3538E-014,2.49633E-014,6.94486E-014,1.56421E-013,2.77543E-013,0,-2.38146E-015,9.2245E-014,9.42519E-015,-2.40221E-014,8.52551E-014,9.83957E-015
47,146.568,170.1,72.6,14.375,7.81177E-008,5.52885E-005,4.069E-013,5.4473E-014,9.80121E-014,2.4682E-013,4.79353E-013,3.98628E-013,4.84117E-015,3.13354E-014,2.56048E-014,1.81705E-014,7.85195E-014,-2.05212E-014
48,149.690,173.2,73.0,14.450,7.82077E-008,5.51826E-005,4.96349E-013,7.6964E-014,1.50337E-013,2.56512E-013,4.61379E-013,3.86643E-013,6.34984E-015,9.04896E-014,2.92455E-014,-1.49428E-014,6.40023E-014,2.9838E-015
49,152.813,176.3,73.5,14.585,7.82077E-008,5.51826E-005,5.15619E-013,4.73265E-014,1.3018E-013,2.94446E-013,5.68406E-013,4.19097E-013,2.14184E-014,1.26716E-013,4.13813E-014,2.30668E-015,1.04991E-013,1.0887E-014
50,155.935,179.4,74.0,14.725,7.81177E-008,5.50768E-005,5.27262E-013,2.98213E-014,1.17405E-013,3.89714E-013,5.74927E-013,3.06195E-013,-1.62914E-014,1.61477E-013,2.48536E-014,-1.38604E-014,8.42579E-014,-2.01739E-015
51,159.058,182.5,74.4,14.765,7.84332E-008,5.50768E-005,1.02942E-012,2.24547E-014,1.74061E-013,2.57676E-013,5.51478E-013,4.35022E-013,1.68889E-014,1.93998E-013,1.56458E-015,1.02337E-014,1.04681E-013,-6.52384E-015
52,162.181,185.6,74.8,14.925,7.86592E-008,5.49712E-005,8.33181E-013,4.79261E-014,1.27525E-013,3.6652E-013,7.28394E-013,4.7324E-013,-4.29682E-015,1.70679E-013,1.6601E-014,2.20354E-014,3.24739E-014,1.66911E-014
53,165.303,188.8,75.4,14.940,7.88405E-008,5.49712E-005,5.44747E-013,5.48713E-014,1.74736E-013,3.6797E-013,8.65551E-013,2.25384E-013,-1.19275E-014,1.80013E-013,5.09623E-015,-9.63133E-015,6.61322E-014,1.10764E-014
54,168.426,191.9,76.0,15.120,7.90678E-008,5.48658E-005,2.03101E-013,4.33749E-014,1.94362E-013,5.15091E-013,8.04768E-013,2.64059E-013,1.48247E-014,1.27721E-013,1.26291E-014,1.88043E-015,9.09334E-014,-4.52812E-015
55,171.548,195.0,76.2,15.205,7.91133E-008,5.47606E-005,1.1494E-012,1.40358E-014,1.59826E-013,4.45627E-013,1.04326E-012,2.29144E-013,2.51192E-014,4.23077E-014,3.91263E-014,1.81509E-014,5.50271E-014,7.33443E-015
56,174.671,198.1,76.7,15.335,7.94786E-008,5.47606E-005,9.3695E-013,2.84978E-014,1.96719E-013,5.45378E-013,1.24079E-012,3.06396E-013,1.28695E-014,1.25536E-013,3.14578E-014,9.30151E-015,1.11496E-013,6.62866E-015
57,177.794,201.2,77.2,15.445,7.99374E-008,5.47606E-005,9.0573E-013,4.72839E-014,2.27782E-013,5.45735E-013,1.37927E-012,1.9987E-013,9.75152E-015,1.55013E-013,1.94807E-014,2.4565E-014,8.35214E-014,1.94793E-014
58,180.916,204.4,77.7,15.555,8.03063E-008,5.46557E-005,2.93141E-013,2.16846E-014,3.04987E-013,6.49562E-013,1.39141E-012,5.5472E-013,1.01303E-014,6.08737E-014,-1.22944E-014,-9.40283E-015,1.32521E-013,-1.01324E-014
59,184.039,207.6,78.2,15.675,8.07699E-008,5.46557E-005,4.34673E-013,4.03554E-014,2.84164E-013,7.84778E-013,1.62641E-012,2.87884E-013,3.07395E-014,7.54658E-014,3.40699E-014,5.48755E-015,1.26107E-013,4.37438E-015
60,187.161,210.6,78.7,15.795,8.1283E-008,5.45509E-005,5.38495E-013,5.03194E-014,2.41606E-013,8.24679E-013,1.76941E-012,2.60186E-013,1.92193E-014,1.12002E-013,1.63627E-014,1.14007E-014,1.36133E-013,1.0755E-014
61,190.284,213.7,79.3,15.860,8.19407E-008,5.45509E-005,1.85123E-012,3.26521E-014,4.122E-013,8.74312E-013,1.96683E-012,4.15946E-013,2.54483E-014,1.21462E-013,3.32831E-015,1.57736E-014,9.0591E-014,1.57834E-014
62,193.407,216.8,79.7,16.005,8.23664E-008,5.45509E-005,1.48508E-012,4.90413E-014,3.01227E-013,9.30437E-013,2.18773E-012,3.48772E-013,1.8371E-014,7.72707E-014,1.19862E-014,5.56861E-015,2.01802E-013,-8.65793E-016
