MID Data C:\ESCO\Data\SIM\HMK\20260623\20260623_GZ_Si_HF_1421_14Days_SIM_A.mfd
June 23 2026 11:33:52

Sample Weight : 405.3 mg

Normalization : per 100 mg (Sample weight : 405.3 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 14,m/z 15,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 38,m/z 40,m/z 44,m/z 60
11,42.832,66.8,71.5,10.375,6.73364E-008,4.494E-005,4.90811E-013,1.49476E-014,2.79805E-015,1.71946E-014,6.79901E-014,2.92103E-014,5.27605E-014,5.63068E-013,1.64038E-015,1.41449E-013,-3.63581E-015,-8.31204E-015,6.24495E-015,4.33516E-014,6.57056E-015
12,46.733,73.9,72.0,10.720,6.7259E-008,4.494E-005,3.98641E-013,3.38353E-014,1.79118E-014,6.34178E-015,2.7121E-014,2.11309E-014,9.73618E-014,5.61953E-013,9.80244E-015,1.30601E-013,8.93621E-015,-1.60953E-015,3.14977E-015,7.85619E-014,3.61207E-016
13,50.635,81.1,72.6,10.880,6.71815E-008,4.494E-005,0,4.38328E-014,7.96793E-015,1.66364E-014,5.25996E-014,6.48902E-014,1.05646E-013,4.22318E-013,1.06981E-014,8.93839E-014,1.38156E-014,-7.41401E-015,-1.37017E-014,4.81403E-014,2.46675E-015
14,54.537,87.4,73.2,10.930,6.72203E-008,4.48539E-005,4.46606E-013,9.0525E-015,4.22632E-014,5.93785E-015,1.06605E-013,3.78978E-014,4.47551E-014,5.41904E-013,1.82963E-014,5.65373E-014,1.33215E-014,-8.52469E-016,-9.40279E-016,5.78207E-014,-2.54269E-015
15,58.438,92.3,73.7,10.935,6.69885E-008,4.47679E-005,1.18729E-013,3.47068E-014,1.69018E-014,1.33248E-014,8.61853E-014,3.41529E-014,8.09713E-014,4.37448E-013,1.72179E-014,9.15503E-014,2.20541E-014,-4.72275E-015,1.64513E-015,1.42722E-014,3.65812E-015
16,62.340,96.3,74.2,10.975,6.68728E-008,4.47679E-005,9.0145E-013,1.80319E-014,3.62204E-015,1.54826E-014,5.26912E-014,1.5595E-014,1.33958E-013,7.16992E-013,1.96443E-014,2.22596E-014,2.78676E-014,7.26117E-015,8.67278E-015,2.45474E-014,6.56914E-016
17,66.242,100.1,74.7,11.140,6.67575E-008,4.47679E-005,7.47839E-015,0,1.23812E-014,2.75196E-014,8.05735E-014,2.53927E-014,1.23102E-013,3.9574E-013,1.02989E-014,5.44455E-014,2.0426E-014,8.19338E-015,-3.22429E-015,2.16582E-014,-2.8308E-015
18,70.143,103.5,75.1,11.355,6.69113E-008,4.46821E-005,3.60548E-013,3.35054E-014,5.59848E-015,1.72914E-014,9.52677E-014,3.88068E-014,3.59162E-014,3.71562E-013,8.62911E-016,1.47552E-013,1.27101E-014,-2.49428E-015,-1.12962E-014,6.2956E-014,-1.33765E-014
19,74.045,107.4,75.5,11.445,6.69499E-008,4.45964E-005,3.83305E-013,2.64712E-014,1.56634E-016,2.24889E-015,2.79753E-014,5.19769E-014,3.71507E-014,1.47674E-013,7.76335E-015,6.49685E-014,1.60165E-014,3.66334E-015,2.3685E-015,5.46534E-014,-2.75391E-015
20,77.947,111.0,75.9,11.605,6.66038E-008,4.45964E-005,6.72606E-013,2.72875E-014,1.34174E-014,8.41409E-015,1.76157E-014,4.75161E-014,8.12485E-014,3.90898E-013,3.52901E-015,2.41454E-014,6.86769E-015,1.32299E-014,-8.22234E-015,7.97675E-014,1.00213E-014
21,81.849,115.0,76.2,11.830,6.66806E-008,4.45964E-005,5.13721E-014,3.1127E-014,1.77101E-014,5.76698E-015,9.86272E-014,1.64841E-014,8.96222E-014,5.49036E-013,5.94592E-015,1.00779E-013,7.26735E-015,9.08003E-015,-5.26006E-015,2.86455E-014,4.01553E-015
22,85.750,119.2,76.6,12.010,6.64508E-008,4.45109E-005,7.03773E-013,2.01588E-014,5.77505E-015,1.643E-014,8.48548E-014,4.38281E-014,7.84575E-014,4.17331E-013,1.73071E-014,3.44248E-014,5.95067E-015,-1.08965E-014,5.25341E-015,2.90452E-014,4.60836E-015
23,89.652,123.3,77.1,12.200,6.65656E-008,4.45109E-005,2.0492E-013,1.42993E-014,7.536E-015,1.72829E-014,6.76877E-014,6.75349E-014,9.70163E-014,3.41186E-013,0,1.62709E-014,5.12336E-015,1.45219E-014,-2.80992E-015,4.06883E-014,4.70661E-015
24,93.554,127.5,77.7,12.350,6.64508E-008,4.45109E-005,7.72417E-013,6.31406E-014,0,-1.15624E-015,4.75897E-014,2.53932E-014,1.12196E-013,4.94694E-013,1.57897E-014,5.83718E-014,6.57816E-015,3.09756E-015,4.42325E-015,7.61702E-014,2.92953E-015
25,97.455,131.6,77.9,12.570,6.63361E-008,4.44256E-005,3.60156E-013,2.39294E-014,1.2788E-014,6.3807E-015,5.27401E-014,1.06777E-014,8.67591E-014,3.13581E-013,4.84284E-015,0,9.94199E-015,4.1247E-015,-3.03111E-015,6.73612E-014,-1.84496E-015
26,101.357,135.6,78.4,12.660,6.63361E-008,4.44256E-005,3.8601E-013,1.79023E-014,2.42821E-014,-1.72155E-015,3.26212E-014,5.75141E-014,7.1295E-014,3.72142E-013,2.15799E-014,7.21684E-014,2.11897E-014,-1.17267E-014,-1.42774E-015,4.96444E-014,-5.95684E-016
27,105.259,139.7,78.9,12.830,6.62217E-008,4.42554E-005,6.96249E-013,2.89987E-014,8.14829E-015,5.28521E-015,2.45266E-014,8.35813E-014,0,2.73009E-013,1.04114E-014,1.0359E-013,7.50894E-015,-7.50562E-015,1.41426E-014,3.30673E-014,-1.16806E-014
28,109.160,143.4,79.4,12.980,6.62217E-008,4.42554E-005,9.21628E-013,2.48721E-014,8.00685E-015,7.02432E-015,8.00514E-014,8.52787E-014,7.09153E-014,1.93391E-013,1.50587E-014,1.11448E-013,-5.36115E-015,2.29526E-014,-2.35331E-015,4.08525E-014,4.33497E-015
29,113.062,147.4,79.8,13.140,6.60313E-008,4.42554E-005,8.19583E-013,5.7703E-015,3.12414E-015,2.39664E-014,0,4.08478E-014,2.62101E-014,5.71675E-013,6.07882E-015,4.86568E-014,4.18071E-015,1.22991E-014,-7.19425E-015,5.46002E-014,1.85683E-014
30,116.964,151.2,80.3,13.320,6.58794E-008,4.42554E-005,7.49035E-013,7.1914E-015,1.31886E-014,1.63331E-014,1.73807E-014,3.57501E-014,6.06079E-014,2.67793E-013,6.54967E-015,1.44108E-013,-1.25165E-015,4.54144E-015,-3.11322E-015,3.89226E-014,-2.88729E-015
31,120.866,155.2,80.8,13.425,6.60693E-008,4.41706E-005,7.52541E-013,2.70531E-014,1.01784E-014,1.46671E-014,5.33686E-014,8.75133E-014,1.59656E-013,3.16659E-013,8.62009E-015,6.12572E-014,1.51147E-014,8.95472E-015,-6.18515E-015,1.01825E-013,3.88737E-016
32,124.767,159.2,81.2,13.595,6.59553E-008,4.40859E-005,7.63617E-013,3.1388E-014,2.19454E-014,5.65971E-015,4.73823E-014,4.59455E-014,3.97798E-014,4.23766E-013,1.48328E-015,6.5642E-014,2.56263E-015,-3.83184E-015,-2.20047E-015,5.82009E-014,2.6324E-015
33,128.669,163.1,81.7,13.695,6.59933E-008,4.40859E-005,9.16358E-013,3.54358E-014,2.60715E-014,7.74152E-016,3.96877E-014,9.48732E-014,1.3907E-013,3.41407E-013,2.28795E-014,7.58859E-014,9.3933E-016,0,-5.05833E-015,8.17164E-014,6.75093E-015
34,132.571,166.8,82.2,13.855,6.57658E-008,4.40859E-005,3.31844E-013,1.37197E-014,2.03002E-014,0,2.20579E-014,1.1673E-013,1.34505E-013,5.41859E-013,9.26466E-015,7.39028E-014,-4.84664E-015,4.14748E-015,4.47926E-015,2.79155E-014,-7.72965E-015
35,136.472,170.7,82.6,14.025,6.58416E-008,4.40859E-005,8.93647E-013,1.5333E-014,1.7842E-015,7.53362E-015,4.42233E-015,3.33569E-014,1.11644E-013,1.79027E-013,6.25587E-016,1.19713E-013,2.63971E-014,1.21847E-014,-1.15392E-014,5.21819E-014,5.18649E-015
36,140.374,174.7,83.1,14.120,6.58416E-008,4.40859E-005,3.4957E-013,8.60063E-015,9.77206E-015,2.31173E-014,7.73701E-014,3.76899E-014,1.04946E-013,5.23766E-013,1.54294E-014,6.84775E-014,5.82062E-015,-7.13396E-016,3.27175E-015,2.90172E-014,5.91697E-015
37,144.276,178.8,83.7,14.285,6.58036E-008,4.40014E-005,5.28893E-013,3.90792E-014,6.02756E-015,2.47653E-014,1.84226E-014,7.29966E-014,1.20712E-013,2.75822E-013,-5.67681E-016,1.0481E-013,2.21623E-014,-6.20603E-015,2.4321E-015,6.89109E-014,-5.39106E-015
38,148.177,182.8,84.1,14.390,6.56523E-008,4.39171E-005,1.42404E-013,2.08266E-014,3.83146E-014,1.71576E-014,5.83177E-014,9.14714E-014,2.20244E-013,3.02587E-013,-5.69483E-015,6.94079E-014,-3.52521E-015,6.13768E-015,-2.01963E-015,5.49401E-014,4.05635E-015
39,152.079,186.4,84.6,14.560,6.58794E-008,4.39171E-005,5.37583E-013,4.97204E-014,7.15058E-015,1.61798E-014,4.28271E-014,1.10627E-013,1.2475E-013,2.86327E-013,1.05016E-014,3.74593E-014,2.33067E-014,1.4249E-015,-7.30199E-015,6.76412E-014,8.85409E-015
40,155.981,190.6,85.1,14.660,6.57658E-008,4.39171E-005,9.97558E-013,2.06268E-014,1.3471E-014,1.00635E-014,9.04277E-014,9.59411E-014,1.50706E-013,2.93093E-013,2.89014E-015,8.55037E-014,2.03482E-014,8.92387E-015,1.98166E-015,5.84316E-014,9.05629E-015
41,159.883,194.5,85.7,14.780,6.56902E-008,4.37488E-005,3.41434E-013,3.14773E-014,4.82053E-015,1.2422E-014,8.62048E-014,1.10047E-013,1.55154E-013,2.6379E-013,2.09235E-014,1.11895E-013,2.14684E-015,6.05984E-015,3.54087E-016,3.29591E-014,-1.46951E-015
42,163.784,198.4,86.1,14.925,6.56902E-008,4.37488E-005,5.32099E-013,1.60251E-014,2.00667E-014,1.66535E-014,5.59426E-014,6.49187E-014,1.30495E-013,2.8949E-013,4.60694E-015,3.06703E-014,5.1376E-015,3.03609E-014,-9.36197E-015,7.77313E-014,-1.14096E-014
43,167.686,202.3,86.6,15.055,6.57658E-008,4.37488E-005,8.38028E-013,1.56653E-014,-7.23317E-015,1.65534E-014,1.79023E-014,8.62859E-014,1.46131E-013,3.28186E-013,-4.01031E-015,4.23496E-014,5.02748E-015,1.87012E-015,4.48685E-015,5.0214E-014,4.04923E-015
44,171.588,206.0,87.1,15.220,6.58036E-008,4.37488E-005,1.47452E-012,3.77607E-014,1.51432E-014,1.02273E-014,8.2802E-014,1.48859E-013,2.08997E-013,2.96253E-013,3.21527E-015,9.80296E-014,1.97596E-014,-3.27887E-015,-7.70355E-015,3.62479E-014,1.08903E-014
45,175.489,209.9,87.6,15.390,6.58036E-008,4.36649E-005,9.6217E-013,1.80903E-014,2.07493E-014,9.67286E-015,4.69499E-014,1.55894E-013,2.60953E-013,4.28888E-013,9.12322E-015,6.31843E-014,1.45845E-014,9.90592E-016,-3.76586E-015,7.9282E-014,1.90002E-015
46,179.391,214.0,88.1,15.445,6.58794E-008,4.36649E-005,6.85138E-013,2.55081E-014,1.05087E-015,2.18362E-014,5.67961E-014,1.55554E-013,3.32137E-013,2.33413E-013,3.92914E-015,9.65079E-014,3.17654E-014,-4.1864E-015,5.40957E-015,4.20458E-014,1.48091E-016
47,183.293,217.8,88.7,15.615,6.59553E-008,4.35813E-005,1.14169E-012,2.16786E-014,2.1783E-014,1.13897E-014,5.57778E-014,1.77137E-013,3.47749E-013,1.91306E-013,1.57109E-014,9.76333E-014,7.8673E-015,-8.18294E-015,4.60267E-015,5.7366E-014,2.06852E-014
48,187.194,221.8,89.2,15.755,6.59553E-008,4.35813E-005,7.4586E-013,1.28635E-014,2.26132E-014,3.07444E-014,4.14834E-014,2.04508E-013,3.11261E-013,3.42525E-013,2.00582E-014,8.85405E-014,-5.64547E-015,1.15406E-014,8.01539E-015,4.13509E-014,-1.92185E-015
49,191.096,225.6,90.0,15.865,6.61454E-008,4.35813E-005,5.57407E-013,4.56265E-014,-7.59722E-015,2.00235E-014,8.46849E-014,2.07972E-013,4.17983E-013,2.95324E-013,3.38567E-015,8.52991E-014,0,2.2261E-015,9.69612E-015,6.31055E-014,4.11378E-015
50,194.998,229.6,90.3,15.965,6.63361E-008,4.35813E-005,6.71439E-013,3.35505E-014,5.80068E-015,9.40136E-015,1.10637E-013,2.44821E-013,4.44027E-013,2.90231E-013,6.09686E-015,4.36966E-014,7.98834E-016,1.11841E-014,-4.30981E-015,3.87465E-014,1.41507E-014
51,198.900,233.4,90.9,16.095,6.64125E-008,4.34977E-005,1.14658E-012,2.49841E-014,1.00232E-014,2.20147E-014,1.28855E-013,2.26273E-013,5.09778E-013,2.8087E-013,4.73652E-015,5.40041E-014,1.1289E-014,1.29252E-014,-1.25644E-014,7.16771E-014,-4.25855E-015
52,202.801,237.2,91.4,16.250,6.66038E-008,4.34977E-005,6.47572E-013,3.65859E-014,1.65007E-014,1.15154E-014,1.26389E-013,3.49423E-013,6.16789E-013,3.96308E-013,-4.05682E-015,1.3921E-014,1.5624E-014,-3.53328E-015,-7.85067E-016,1.01093E-013,-5.6412E-015
53,206.703,241.2,91.9,16.435,6.66806E-008,4.34143E-005,9.49039E-013,1.7534E-014,1.00697E-014,2.84324E-014,1.52503E-013,3.28711E-013,6.5531E-013,3.31137E-013,1.53349E-014,1.03483E-013,1.27989E-014,4.88841E-015,7.2194E-016,6.81647E-014,-4.63684E-015
54,210.605,245.1,92.5,16.520,6.70271E-008,4.34143E-005,1.41978E-012,4.63841E-014,1.3115E-014,2.52465E-015,1.20144E-013,3.33502E-013,8.09021E-013,3.81988E-013,1.61997E-015,1.25256E-013,8.51994E-015,-1.07669E-014,1.05301E-014,3.30835E-014,-1.22526E-014
55,214.506,249.1,93.0,16.675,6.73364E-008,4.34143E-005,9.51898E-013,1.56316E-014,3.51112E-014,2.17897E-014,7.8364E-014,3.59821E-013,8.65092E-013,1.2031E-013,1.49358E-014,9.98509E-014,1.08813E-014,3.46826E-015,-1.70864E-014,4.79148E-014,-4.90739E-015
56,218.408,253.2,93.8,16.795,6.76471E-008,4.33311E-005,1.18501E-012,1.18202E-014,1.15572E-014,8.53418E-015,1.28728E-013,4.20481E-013,8.64913E-013,2.45817E-013,2.74456E-014,5.80338E-014,1.60203E-014,5.41432E-015,-1.14457E-014,7.47211E-014,1.86755E-014
57,222.310,257.2,94.2,16.935,6.78423E-008,4.33311E-005,8.90469E-013,3.28234E-014,1.27438E-014,1.16023E-014,2.13023E-013,5.43986E-013,9.09605E-013,5.17305E-013,6.80931E-015,2.55033E-014,-7.27968E-015,3.27982E-015,6.64366E-015,7.2962E-014,-3.31732E-015
58,226.211,261.2,94.9,17.050,6.84306E-008,4.3248E-005,1.052E-012,1.63996E-014,3.33678E-015,1.17646E-014,1.55791E-013,4.69203E-013,1.22497E-012,3.3023E-013,4.71753E-015,1.06062E-013,1.17476E-015,1.47198E-014,-7.44724E-016,7.4273E-014,2.01868E-015
59,230.113,264.8,95.3,17.200,6.87464E-008,4.31651E-005,1.60664E-012,2.18504E-014,4.31218E-015,4.04875E-014,1.81611E-013,5.88838E-013,1.2192E-012,1.89069E-013,5.8116E-015,1.30966E-013,1.52856E-014,-3.02161E-015,4.08435E-015,6.38003E-014,2.10032E-015
60,234.015,268.8,95.9,17.325,6.92627E-008,4.31651E-005,1.33554E-012,4.91973E-015,5.90173E-014,1.48968E-014,1.91753E-013,6.24282E-013,1.31072E-012,2.60926E-013,1.52709E-014,7.39787E-014,-7.96223E-015,5.71951E-015,-1.40206E-014,7.9675E-014,-3.30355E-016
61,237.917,272.7,96.5,17.465,6.95424E-008,4.31651E-005,1.46454E-012,2.88003E-014,1.00716E-014,2.91553E-014,1.83865E-013,7.32827E-013,1.38076E-012,1.83067E-013,6.86911E-015,9.02411E-014,2.13535E-014,7.64374E-015,4.74601E-015,4.91565E-014,-1.23029E-015
62,241.818,276.6,97.1,17.580,7.00245E-008,4.31651E-005,2.13573E-012,1.60702E-014,1.54546E-014,2.32416E-014,1.30225E-013,7.54625E-013,1.34506E-012,7.88705E-014,1.02173E-014,6.87101E-014,9.67856E-015,-2.45963E-015,8.60728E-015,8.53351E-014,1.17457E-014
63,245.720,280.4,97.7,17.750,7.04693E-008,4.30824E-005,1.96254E-012,4.07828E-014,2.62718E-015,3.12229E-014,2.83235E-013,7.82679E-013,1.55781E-012,3.87764E-013,2.64393E-014,9.04491E-014,7.96508E-015,-8.49668E-015,-2.25458E-015,9.23561E-014,4.0478E-015
64,249.622,284.4,98.3,17.845,7.12443E-008,4.30824E-005,2.30318E-012,2.54454E-014,2.03985E-014,1.41032E-014,2.32706E-013,8.2085E-013,1.56169E-012,2.54778E-013,2.17887E-014,1.06998E-013,1.41013E-014,9.65103E-015,-7.75623E-015,6.90139E-014,2.25933E-016
65,253.523,288.3,99.0,17.985,7.16556E-008,4.30824E-005,1.95641E-012,1.23897E-014,2.64327E-014,4.38324E-014,2.65209E-013,9.28413E-013,1.81334E-012,2.22639E-013,8.05811E-015,4.66124E-014,1.6616E-014,-6.918E-015,4.45268E-015,1.00188E-013,-1.77917E-014
66,257.425,292.2,99.5,18.135,7.23186E-008,4.29998E-005,1.89646E-012,4.54167E-014,2.27675E-014,3.95577E-014,3.13177E-013,9.55742E-013,1.824E-012,1.70392E-013,1.62672E-014,1.29601E-013,6.39447E-015,8.12598E-015,-2.60582E-015,1.29435E-013,5.66873E-015
67,261.327,296.0,100.2,18.235,7.30298E-008,4.29998E-005,2.46929E-012,1.65576E-014,5.79883E-014,3.1024E-014,2.51391E-013,9.76206E-013,2.03438E-012,3.02967E-013,1.30794E-014,1.02856E-013,4.56612E-016,2.14157E-014,-3.80716E-015,1.06511E-013,5.59041E-015
68,265.228,299.9,100.8,18.425,7.3536E-008,4.29174E-005,3.12689E-012,2.87528E-014,3.14103E-014,2.56158E-014,3.17874E-013,1.09482E-012,2.01952E-012,3.06489E-013,2.36612E-014,1.31937E-013,-1.91568E-015,1.04309E-014,5.06877E-015,1.37194E-013,5.70765E-015
69,269.130,303.9,101.5,18.555,7.45161E-008,4.29174E-005,3.1985E-012,2.87305E-014,3.57866E-014,2.36608E-014,3.61993E-013,1.03374E-012,2.26949E-012,1.83702E-013,-3.00168E-015,1.37666E-013,6.95028E-015,-3.01734E-015,-2.49475E-015,1.89343E-013,-4.58558E-015
70,273.032,307.9,102.1,18.650,7.54224E-008,4.28351E-005,3.44042E-012,5.56127E-014,3.08104E-014,4.87568E-014,4.00214E-013,1.2124E-012,2.45601E-012,3.32447E-013,3.458E-014,1.14513E-013,5.13238E-015,-1.60811E-015,3.26843E-015,1.9528E-013,-5.12051E-015
71,276.934,311.8,102.8,18.815,7.6164E-008,4.28351E-005,3.12855E-012,3.38629E-014,2.53301E-014,3.98814E-014,3.31492E-013,1.37707E-012,2.59157E-012,0,1.86584E-014,1.25569E-013,1.5446E-014,-4.81578E-015,3.43503E-015,1.7868E-013,2.26312E-015
72,280.835,315.7,103.4,18.935,7.7268E-008,4.28351E-005,4.0698E-012,3.26516E-014,2.89683E-014,2.67479E-014,3.82178E-013,1.39648E-012,2.51534E-012,2.50884E-013,2.10858E-014,1.27442E-013,1.90937E-014,3.02114E-015,4.57751E-015,1.98382E-013,-3.69903E-014
73,284.737,319.7,104.0,19.040,7.82528E-008,4.2753E-005,3.75157E-012,3.209E-014,2.08319E-014,4.44167E-014,4.69227E-013,1.48705E-012,2.85516E-012,4.72582E-015,-6.31852E-015,1.9461E-013,1.81695E-014,-1.06701E-015,4.08815E-015,2.64326E-013,5.02938E-015
74,288.639,323.5,104.7,19.150,7.93871E-008,4.2753E-005,4.15684E-012,3.50632E-014,4.41656E-014,3.96578E-014,5.3554E-013,1.57875E-012,3.06128E-012,3.02011E-013,1.90624E-014,1.21863E-013,6.33988E-015,-1.36333E-014,-3.68565E-015,2.91765E-013,-9.09901E-015
75,292.540,327.5,105.3,19.220,8.06306E-008,4.2753E-005,4.57942E-012,3.3814E-014,2.76696E-014,4.95087E-014,5.12453E-013,1.71125E-012,3.01931E-012,3.86927E-013,1.47298E-014,1.11376E-013,5.879E-015,6.4125E-015,4.24336E-016,2.54443E-013,-5.47175E-015
76,296.442,331.4,105.9,19.390,8.18936E-008,4.2671E-005,4.36777E-012,4.13343E-014,1.14604E-014,5.47094E-014,6.07435E-013,1.74075E-012,3.19238E-012,3.17444E-013,1.03853E-014,9.90578E-014,3.37822E-014,2.57592E-015,5.43757E-015,2.20256E-013,1.81838E-015
77,300.344,335.3,106.5,19.510,8.28895E-008,4.2671E-005,5.2074E-012,4.32913E-014,7.39265E-015,6.77717E-014,6.20952E-013,1.76526E-012,3.1781E-012,3.62328E-013,1.76868E-014,2.03997E-013,1.97976E-015,1.18553E-014,-4.44461E-015,2.93799E-013,-7.94467E-015
78,304.245,339.2,107.2,19.625,8.41396E-008,4.25892E-005,5.66378E-012,4.0768E-014,4.57134E-014,5.92675E-014,6.85877E-013,2.02015E-012,3.61053E-012,3.01969E-013,1.98574E-014,2.28209E-013,6.99964E-015,7.52033E-015,-4.03261E-015,3.57703E-013,5.54437E-015
79,308.147,342.9,107.8,19.780,8.53099E-008,4.25892E-005,6.044E-012,3.92207E-014,3.34081E-014,6.26683E-014,6.39569E-013,1.893E-012,3.88737E-012,1.80112E-013,3.99179E-015,1.84522E-013,6.9612E-015,1.41621E-014,3.98183E-015,2.95917E-013,2.11551E-015
80,312.049,346.9,108.4,19.895,8.68961E-008,4.25075E-005,6.75025E-012,3.01919E-014,5.78288E-014,8.04017E-014,5.94605E-013,2.06508E-012,3.77499E-012,3.94425E-013,9.1422E-015,1.76206E-013,2.68784E-014,-1.246E-014,3.56034E-015,3.01335E-013,9.50294E-015
81,315.951,350.8,109.3,20.025,8.82571E-008,4.25075E-005,6.80389E-012,4.80155E-014,5.7039E-014,5.87202E-014,5.91465E-013,2.0873E-012,3.95716E-012,2.51139E-013,2.13174E-014,1.93354E-013,9.42462E-015,-4.00698E-015,-1.43154E-015,2.82542E-013,-2.38416E-015
82,319.852,354.8,109.7,20.150,9.00016E-008,4.25075E-005,7.77144E-012,3.5911E-014,4.30297E-014,9.75379E-014,7.08509E-013,2.30349E-012,4.05471E-012,3.11454E-013,2.60478E-014,2.52397E-013,2.3038E-014,5.71714E-015,-8.45207E-015,3.5972E-013,3.09708E-015
83,323.754,358.6,110.4,20.255,9.17804E-008,4.24261E-005,8.44259E-012,5.66749E-014,6.18989E-014,6.69079E-014,6.64661E-013,2.31897E-012,4.35188E-012,2.67632E-013,1.27647E-014,1.79924E-013,4.18441E-014,8.50191E-015,1.99352E-015,3.8561E-013,-7.20991E-016
84,327.656,362.5,111.0,20.355,9.40807E-008,4.24261E-005,9.05326E-012,5.02577E-014,4.59189E-014,8.38348E-014,7.23583E-013,2.56777E-012,4.96571E-012,3.76276E-013,8.95567E-015,2.62204E-013,3.44343E-014,1.21605E-015,4.19827E-015,4.47292E-013,1.55452E-014
85,331.557,366.4,111.6,20.530,9.68834E-008,4.23448E-005,9.00788E-012,7.56229E-014,4.68972E-014,9.18511E-014,7.72107E-013,2.87969E-012,5.55029E-012,2.945E-013,1.74267E-014,1.89809E-013,4.5038E-014,1.00972E-014,3.55607E-015,6.0549E-013,-3.42222E-015
86,335.459,370.3,112.3,20.655,9.97124E-008,4.23448E-005,9.80985E-012,8.38396E-014,6.17086E-014,7.09955E-014,9.03842E-013,3.12011E-012,6.14952E-012,3.98633E-013,2.97837E-014,2.73301E-013,6.25843E-014,4.95011E-015,2.05096E-014,6.74303E-013,-4.51865E-016
87,339.361,374.1,112.9,20.785,1.01566E-007,4.23448E-005,1.0037E-011,8.03025E-014,3.28025E-014,8.45022E-014,9.90737E-013,3.03026E-012,6.18975E-012,5.97588E-013,2.41653E-014,2.83275E-013,4.20629E-014,9.8537E-015,9.68615E-015,7.59945E-013,5.81729E-015
