MID Data C:\ESCO\Data\SIM\HMK\20260609\20260609_GZ_Si_HF_1421_6H_SIM_A.mfd
June 09 2026 17:10:45

Sample Weight : 355.3 mg

Normalization : per 100 mg (Sample weight : 355.3 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 14,m/z 15,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 38,m/z 40,m/z 44,m/z 60
20,77.904,80.1,38.1,11.550,7.65596E-008,4.93705E-005,8.89516E-013,-9.47743E-015,1.09096E-014,1.90377E-014,1.51945E-013,9.04585E-014,1.15081E-013,1.64249E-013,4.78799E-015,9.39281E-014,1.45919E-014,5.0755E-015,7.75727E-015,5.00289E-014,-1.05896E-014
21,81.806,84.0,38.6,11.705,7.63835E-008,4.92759E-005,8.01532E-013,1.6683E-014,1.61529E-014,1.198E-014,1.10483E-013,9.26838E-014,8.69596E-014,1.38834E-013,1.00947E-014,8.32092E-014,1.73468E-014,-3.24866E-015,-7.98901E-015,4.90451E-014,-1.25398E-015
22,85.708,87.9,39.2,11.925,7.60764E-008,4.91814E-005,2.07451E-013,1.76245E-014,1.41642E-014,1.75828E-014,1.89468E-013,1.00865E-013,1.1789E-013,8.52267E-014,-4.73655E-015,6.54904E-014,4.47774E-015,7.14706E-015,4.55625E-015,3.75118E-014,1.04916E-014
23,89.609,91.9,39.7,11.965,7.59889E-008,4.90871E-005,1.75917E-012,2.53347E-014,1.32762E-015,1.25875E-014,1.18953E-013,5.29354E-014,8.22555E-014,1.47155E-013,-2.32788E-014,5.87332E-014,4.80261E-015,4.89249E-015,-6.24501E-015,4.1369E-014,8.92191E-015
24,93.511,95.9,40.2,12.165,7.59014E-008,4.8993E-005,1.04847E-012,3.6358E-014,2.84204E-014,6.53307E-015,2.29709E-013,6.07852E-014,4.24199E-014,4.38764E-014,-1.08294E-014,5.37536E-014,2.0335E-014,6.62186E-015,3.10951E-015,4.73265E-014,2.18689E-015
25,97.413,99.7,40.8,12.290,7.56832E-008,4.88991E-005,1.11395E-012,9.59439E-015,3.01958E-014,3.2857E-014,1.19959E-013,4.62659E-014,6.2083E-014,1.86468E-013,6.34572E-016,1.04984E-013,1.45768E-014,1.1961E-014,-1.06995E-014,2.77295E-014,-2.78411E-015
26,101.315,103.5,41.4,12.410,7.55962E-008,4.88054E-005,7.33311E-013,-1.46206E-014,3.54516E-014,3.68209E-014,5.52831E-014,8.39958E-014,1.9037E-013,3.98032E-014,3.77549E-015,9.1986E-014,-2.61788E-015,6.85576E-015,-7.45081E-015,2.3261E-014,-5.26229E-015
27,105.216,107.3,42.0,12.685,7.55092E-008,4.87118E-005,1.39014E-012,4.92552E-015,1.43824E-014,2.03388E-014,6.5675E-014,5.01648E-014,4.18428E-014,0,4.70948E-015,7.89789E-014,-5.29153E-015,-1.21608E-014,1.39503E-014,4.10853E-014,4.69703E-015
28,109.118,111.2,42.5,12.770,7.53355E-008,4.86184E-005,9.6618E-013,4.28585E-014,1.44316E-014,1.82553E-014,0,7.28665E-014,1.03152E-013,1.70557E-013,1.34446E-014,6.45245E-014,3.40081E-015,9.92467E-015,1.21067E-015,2.7808E-014,1.29714E-014
29,113.020,115.3,43.1,12.990,7.52922E-008,4.85252E-005,8.2971E-013,1.29562E-014,1.52552E-014,7.43782E-015,1.1176E-013,1.03244E-013,1.65279E-013,1.13049E-013,3.84209E-015,9.90258E-014,1.1666E-014,3.62822E-015,-4.49561E-015,2.64122E-014,2.89239E-015
30,116.921,119.5,43.7,13.190,7.52056E-008,4.83393E-005,1.79144E-012,2.87182E-015,3.61647E-014,3.87197E-014,1.3869E-013,2.44289E-014,3.70813E-014,3.50661E-014,4.958E-015,4.90359E-014,9.29605E-015,1.83766E-015,1.68822E-015,2.70424E-014,2.71209E-015
31,120.823,123.8,44.4,13.300,7.49463E-008,4.83393E-005,1.23329E-012,2.81654E-014,2.03134E-014,1.26016E-014,1.8033E-013,8.64431E-014,1.66923E-013,1.2011E-013,3.0532E-015,9.86631E-014,1.40878E-014,5.37654E-015,5.10203E-015,1.86517E-014,2.18689E-014
32,124.725,127.9,45.0,13.500,7.49463E-008,4.82466E-005,8.07979E-013,1.93593E-014,3.1289E-014,1.84611E-014,1.29838E-013,7.19996E-014,1.38571E-013,4.86021E-014,2.00713E-015,1.24861E-013,-1.42443E-014,-4.20973E-015,-1.43537E-015,4.06684E-014,-5.81024E-015
33,128.626,132.0,45.7,13.600,7.486E-008,4.81542E-005,1.24013E-012,0,1.30981E-014,6.37171E-015,1.19881E-013,1.41392E-013,5.48265E-014,4.24931E-015,-1.03578E-014,4.44873E-014,1.83365E-014,1.11483E-015,1.24332E-014,3.52935E-014,-1.31858E-014
34,132.528,136.1,46.2,13.675,7.4602E-008,4.81542E-005,1.2455E-012,1.28436E-014,2.41376E-015,1.46726E-014,1.10034E-013,1.05441E-013,1.27559E-013,6.43669E-015,-2.44733E-016,3.85514E-014,2.77533E-014,5.6413E-015,-9.91167E-015,6.88977E-014,-3.88161E-015
35,136.430,139.9,46.9,13.865,7.43875E-008,4.80619E-005,7.56948E-013,-1.01829E-014,1.12756E-014,2.94762E-014,1.2061E-013,6.09016E-014,5.17885E-014,1.62069E-013,-9.49855E-015,8.78353E-014,1.01261E-014,-5.27366E-015,-5.26013E-015,2.58285E-014,1.23985E-014
36,140.332,143.7,47.5,14.025,7.43875E-008,4.79697E-005,8.49031E-013,1.78557E-014,3.8664E-014,1.78969E-014,1.83205E-013,1.02565E-013,1.70042E-013,5.02249E-014,-6.73556E-015,3.62605E-014,1.02533E-014,3.39485E-015,1.43521E-014,0,-2.69098E-015
37,144.233,147.6,48.2,14.115,7.43875E-008,4.78778E-005,6.23595E-013,1.26286E-014,1.26871E-014,0,1.23142E-013,1.09274E-013,1.81612E-013,1.13821E-013,2.73803E-014,6.65251E-014,1.16124E-014,6.71932E-016,4.51185E-015,2.99749E-014,1.20617E-014
38,148.135,151.5,48.8,14.270,7.41309E-008,4.77859E-005,8.19234E-013,1.46596E-014,2.80105E-014,2.88157E-014,8.601E-014,1.11769E-013,1.22145E-013,2.04578E-013,7.9484E-015,8.27148E-014,3.64987E-015,-1.7911E-015,-4.93797E-015,5.2924E-014,1.60213E-015
39,152.037,155.5,49.5,14.345,7.42592E-008,4.76944E-005,8.34702E-013,1.11787E-014,4.4902E-015,3.93375E-014,1.09095E-013,1.22175E-013,2.68077E-013,3.69883E-014,-2.58594E-015,1.0329E-013,1.49574E-014,2.46898E-016,1.63733E-015,9.1158E-014,2.03854E-014
40,155.938,159.4,50.2,14.530,7.42164E-008,4.7603E-005,1.12479E-012,2.23362E-014,5.70195E-015,3.30698E-014,1.13363E-013,1.29732E-013,2.32748E-013,1.20936E-013,-1.72071E-015,1.93567E-014,-5.12585E-015,1.5292E-014,6.81678E-015,7.42228E-014,2.81659E-015
41,159.840,163.4,50.8,14.715,7.41309E-008,4.75117E-005,2.75776E-013,2.32485E-014,3.36735E-014,1.47127E-014,1.08725E-013,7.42124E-014,2.2918E-013,7.04409E-014,-1.38231E-015,6.81819E-014,1.77155E-014,1.49076E-014,1.11716E-014,4.25434E-014,-2.83825E-015
42,163.742,167.2,51.5,14.775,7.40457E-008,4.74206E-005,1.00379E-012,3.86445E-014,1.52666E-014,3.38191E-014,1.5839E-013,1.48523E-013,2.37824E-013,1.16214E-013,1.02051E-014,9.18446E-014,-5.63101E-016,-5.42798E-015,-3.51884E-015,6.88982E-014,9.73625E-015
43,167.643,171.1,52.1,14.980,7.40031E-008,4.74206E-005,8.65577E-013,1.15647E-014,3.24433E-014,6.17858E-014,6.58938E-014,7.6147E-014,3.21036E-013,4.94398E-014,5.03435E-015,6.19651E-014,2.7435E-015,-1.03383E-014,7.96302E-015,7.04229E-014,8.83637E-016
44,171.545,175.0,52.8,15.055,7.37904E-008,4.72389E-005,7.02466E-013,1.43217E-014,3.70943E-015,4.70444E-014,1.76553E-013,1.49514E-013,1.99327E-013,1.15366E-013,-1.33845E-015,3.85373E-014,-3.20372E-015,-1.44457E-015,5.43393E-015,4.02472E-014,2.88319E-015
45,175.447,179.0,53.4,15.180,7.39605E-008,4.72389E-005,1.28287E-012,2.18922E-014,1.20655E-014,2.88936E-014,1.53608E-013,7.72202E-014,3.41961E-013,1.41592E-013,-1.72596E-014,8.31745E-014,2.11277E-014,-8.16119E-015,2.03204E-015,6.17003E-014,4.68891E-016
46,179.349,182.9,54.2,15.365,7.3918E-008,4.71484E-005,1.04965E-012,1.77767E-014,1.52324E-014,1.90978E-014,1.36779E-013,2.02797E-013,2.28199E-013,2.22514E-014,-3.00122E-015,7.19455E-014,9.73516E-016,-3.33963E-015,1.15024E-014,1.81059E-014,2.31121E-014
47,183.250,186.8,54.9,15.505,7.40031E-008,4.7058E-005,5.11523E-013,2.73169E-014,1.72981E-014,2.37418E-014,1.2894E-013,2.19393E-013,2.96501E-013,2.24358E-013,1.32697E-014,4.87203E-014,1.06226E-014,-1.45307E-014,1.29622E-014,8.58947E-015,9.21646E-015
48,187.152,190.7,55.5,15.590,7.38753E-008,4.69678E-005,1.01716E-012,6.51628E-015,1.03156E-014,1.92998E-014,1.78431E-013,1.98072E-013,3.67167E-013,8.78867E-014,2.36936E-015,7.62711E-014,4.44092E-015,1.10352E-014,7.89967E-016,3.38549E-014,1.35475E-014
49,191.054,194.7,56.1,15.770,7.39605E-008,4.68778E-005,1.16302E-012,1.81405E-014,3.95942E-014,3.88784E-014,9.04477E-014,3.41724E-013,2.93375E-013,3.98979E-014,2.29226E-014,7.13911E-014,2.16117E-014,-7.15139E-015,2.4744E-015,1.96669E-014,1.15057E-015
50,194.955,198.6,56.8,15.870,7.39605E-008,4.6788E-005,9.35444E-013,2.00139E-014,2.56672E-014,6.38081E-014,1.52846E-013,2.04671E-013,4.20702E-013,5.0307E-016,3.72676E-015,9.96669E-014,2.93419E-014,-1.44002E-014,3.61847E-015,5.64038E-014,1.08776E-015
51,198.857,202.5,57.5,15.995,7.40457E-008,4.66982E-005,1.4712E-012,1.55773E-014,1.9623E-014,2.29226E-014,1.59063E-013,3.34013E-013,3.3832E-013,7.02257E-014,-4.49396E-017,7.51855E-014,-1.97087E-016,7.16655E-015,-1.05749E-014,4.14118E-014,1.38231E-015
52,202.759,206.5,58.2,16.055,7.41309E-008,4.66982E-005,9.03581E-013,2.82347E-014,2.69238E-014,3.54592E-014,1.23959E-013,3.64066E-013,4.82223E-013,5.95546E-014,-1.40613E-015,4.43427E-014,2.62541E-014,7.07505E-015,-1.37543E-014,7.59738E-014,1.47435E-015
53,206.660,210.4,58.8,16.190,7.41737E-008,4.66087E-005,1.42724E-012,7.41129E-015,4.00587E-014,4.25461E-014,1.54167E-013,3.51266E-013,4.91728E-013,9.002E-014,6.76751E-015,4.65426E-014,7.06368E-015,-7.11349E-015,-4.02401E-015,3.39177E-014,1.78552E-014
54,210.562,214.2,59.5,16.310,7.43448E-008,4.65194E-005,7.83847E-013,2.81345E-014,1.46098E-014,3.54673E-014,2.04624E-013,3.88635E-013,4.1582E-013,1.11113E-013,6.34031E-016,7.4604E-014,2.79039E-014,-2.10773E-014,6.02302E-015,6.95447E-014,-9.31663E-015
55,214.464,218.0,60.2,16.505,7.40884E-008,4.64302E-005,8.69308E-013,1.30261E-014,4.27421E-014,3.63109E-014,1.30181E-013,4.0734E-013,5.94581E-013,1.0286E-013,4.55571E-015,6.05156E-014,1.72017E-014,-5.71169E-015,9.66207E-015,2.31251E-014,4.55571E-015
56,218.366,221.9,60.9,16.630,7.43019E-008,4.63412E-005,6.60605E-013,1.66564E-014,9.511E-015,5.52316E-014,2.17193E-013,3.29763E-013,6.38918E-013,1.16456E-013,3.96175E-015,8.59955E-014,1.75016E-014,-7.70962E-015,-2.60759E-015,7.52282E-014,3.89407E-015
57,222.267,225.8,61.6,16.755,7.4602E-008,4.62524E-005,1.29523E-012,2.36882E-015,4.42739E-014,3.70532E-014,2.10135E-013,4.42738E-013,6.19273E-013,1.39685E-013,1.08408E-014,6.80677E-014,1.43104E-014,6.13456E-015,-4.39869E-015,4.92379E-014,1.51659E-015
58,226.169,229.8,62.3,16.855,7.46879E-008,4.61637E-005,1.32183E-012,1.62883E-014,2.74989E-014,6.70346E-014,2.43647E-013,4.92035E-013,7.55234E-013,1.0019E-013,-2.27405E-016,1.54202E-013,0,1.66445E-014,3.56378E-015,3.77668E-014,7.72153E-015
59,230.071,233.7,63.0,17.010,7.486E-008,4.60752E-005,1.21101E-012,2.85411E-014,5.25699E-014,2.47543E-014,2.95848E-013,4.86849E-013,7.25737E-013,1.53029E-013,9.30744E-016,1.69781E-014,8.95169E-015,-5.45884E-015,5.67054E-015,2.17152E-014,-1.33704E-014
60,233.972,237.8,63.7,17.100,7.49895E-008,4.60752E-005,1.40119E-012,2.72168E-014,3.82844E-014,4.44737E-014,1.9853E-013,4.83656E-013,6.60689E-013,4.23491E-014,-3.79985E-015,2.80913E-014,2.82038E-015,6.31811E-015,1.18013E-014,3.25359E-014,-3.54104E-015
61,237.874,241.6,64.4,17.195,7.52489E-008,4.59868E-005,1.39528E-012,3.18883E-014,5.81717E-014,9.31457E-014,2.33308E-013,5.55643E-013,8.13356E-013,2.55992E-013,3.22267E-015,7.43624E-015,-4.66508E-015,9.98206E-015,6.77725E-015,4.34639E-014,-3.36345E-015
62,241.776,245.5,65.1,17.295,7.53788E-008,4.58987E-005,9.32355E-013,2.70365E-014,2.67506E-014,5.68922E-014,2.61095E-013,6.88957E-013,7.67019E-013,1.5247E-013,1.95792E-014,1.97053E-014,1.80019E-014,-9.95337E-015,2.85233E-015,6.44324E-014,-2.81659E-015
63,245.677,249.6,65.8,17.420,7.54657E-008,4.58107E-005,1.19571E-012,2.0805E-014,4.24546E-014,3.00252E-014,2.33294E-013,4.79982E-013,8.47791E-013,1.24041E-013,-5.9234E-015,5.63833E-014,3.33584E-015,7.90183E-015,-2.10795E-014,5.44698E-014,-5.0939E-015
64,249.579,253.4,66.6,17.600,7.56396E-008,4.58107E-005,2.57348E-013,2.29643E-014,5.31097E-014,4.00214E-014,3.02665E-013,6.12993E-013,1.03132E-012,7.08837E-014,1.47056E-015,1.42554E-013,1.88617E-014,1.1928E-015,-6.62457E-015,9.31175E-014,2.27515E-015
65,253.481,257.5,67.2,17.685,7.59889E-008,4.56352E-005,1.29799E-012,2.57792E-014,3.71295E-014,5.4891E-014,2.82912E-013,6.15255E-013,9.84914E-013,8.07891E-014,1.4012E-014,0,2.08667E-014,2.69693E-015,2.13004E-015,6.70351E-014,5.5444E-016
66,257.383,261.4,67.9,17.795,7.6164E-008,4.56352E-005,9.54171E-013,4.70861E-014,5.82632E-014,7.64124E-014,3.53467E-013,6.5541E-013,1.05552E-012,1.86684E-013,-1.76186E-015,9.4965E-014,3.74409E-015,1.27672E-015,-4.02239E-015,8.96794E-014,5.67E-015
67,261.284,265.4,68.7,17.865,7.64275E-008,4.55477E-005,1.1435E-012,4.82372E-015,5.79567E-014,9.69044E-014,3.8915E-013,8.18989E-013,9.80501E-013,2.6886E-013,1.62926E-014,5.05591E-014,1.04363E-014,1.86257E-016,3.64933E-015,3.02954E-014,9.72054E-015
68,265.186,269.2,69.4,17.990,7.66478E-008,4.54604E-005,1.28837E-012,4.57249E-015,5.47855E-014,8.87199E-014,3.7582E-013,7.6552E-013,1.21133E-012,1.58519E-013,1.49336E-014,1.04041E-013,1.39043E-015,1.64816E-014,-2.16431E-014,8.17749E-014,4.9109E-015
69,269.088,273.1,70.1,18.115,7.67804E-008,4.53733E-005,1.8073E-012,1.97454E-014,4.84798E-014,7.2482E-014,4.02877E-013,7.59777E-013,1.1152E-012,2.49188E-013,8.05452E-015,8.36531E-014,8.73349E-015,-8.27922E-015,7.76431E-016,7.97265E-014,8.3469E-015
70,272.989,277.0,70.8,18.230,7.70015E-008,4.52863E-005,2.2477E-012,9.24786E-015,3.15142E-014,8.20558E-014,4.15397E-013,8.7674E-013,1.40369E-012,1.16739E-013,-3.14254E-015,1.04995E-013,9.09572E-015,1.3136E-014,1.4378E-014,9.09999E-014,8.86777E-015
71,276.891,280.9,71.4,18.320,7.71792E-008,4.52863E-005,1.56199E-012,3.59167E-014,5.28563E-014,5.91316E-014,3.05145E-013,9.18957E-013,1.46397E-012,2.08124E-013,2.08451E-014,7.10906E-014,1.58573E-014,1.05148E-015,3.5927E-014,4.50627E-014,2.92001E-015
72,280.793,284.8,72.0,18.470,7.75353E-008,4.51995E-005,1.37882E-012,2.24564E-014,4.56226E-014,8.01305E-014,4.28313E-013,8.97828E-013,1.25937E-012,2.15874E-013,-2.77273E-015,1.57618E-013,2.44126E-014,-1.04607E-014,1.12707E-014,8.03925E-014,4.00127E-015
73,284.694,288.6,72.8,18.585,7.78036E-008,4.51128E-005,2.31922E-012,2.1759E-014,2.83262E-014,5.36181E-014,3.88685E-013,9.27004E-013,1.33701E-012,2.52642E-013,1.72325E-014,1.0025E-013,1.68849E-014,-8.02962E-016,-7.16168E-015,9.1294E-014,-6.2461E-015
74,288.596,292.6,73.4,18.720,7.81177E-008,4.51128E-005,2.29856E-012,3.57938E-014,8.29113E-015,6.19482E-014,3.87719E-013,9.8996E-013,1.3269E-012,2.96932E-013,8.3404E-015,7.46592E-014,3.26447E-014,9.10546E-015,6.39012E-015,7.35969E-014,4.88599E-015
75,292.498,296.4,74.3,18.860,7.8388E-008,4.50264E-005,2.0087E-012,5.00116E-014,2.90528E-014,8.16617E-014,3.70872E-013,8.01424E-013,1.42725E-012,2.63943E-013,-3.17503E-015,7.75229E-014,2.60381E-015,1.37418E-014,1.0458E-014,1.0747E-013,-4.46854E-015
76,296.400,300.3,74.9,18.990,7.86592E-008,4.494E-005,2.54701E-012,1.71113E-014,3.04757E-014,7.82652E-014,3.96405E-013,9.60818E-013,1.53681E-012,2.73976E-013,1.35096E-014,5.67147E-014,2.82103E-014,5.58608E-015,9.72542E-015,6.87228E-014,1.40288E-015
77,300.301,304.2,75.7,19.090,7.89314E-008,4.494E-005,1.52103E-012,1.71719E-014,4.15818E-014,9.1236E-014,4.82053E-013,1.03569E-012,1.73383E-012,1.93146E-013,5.31265E-015,1.01024E-013,5.24984E-015,1.13194E-014,1.71481E-014,9.8559E-014,3.83397E-015
78,304.203,308.2,76.4,19.210,7.92045E-008,4.48539E-005,2.20812E-012,1.92321E-014,2.74063E-014,5.85247E-014,4.16979E-013,1.23194E-012,1.65175E-012,2.57905E-013,3.92709E-014,7.82593E-014,1.2601E-014,-8.78818E-015,5.92286E-015,7.81888E-014,-4.2211E-015
79,308.105,311.9,77.0,19.355,7.98914E-008,4.47679E-005,2.31926E-012,5.36409E-015,4.37357E-014,8.37435E-014,4.6313E-013,1.16988E-012,1.59919E-012,1.36969E-013,2.97145E-015,1.10839E-013,2.31814E-014,5.53897E-015,1.24424E-015,9.70192E-014,1.16535E-014
80,312.006,315.9,77.8,19.455,8.03989E-008,4.47679E-005,2.36946E-012,3.92666E-014,2.88525E-014,8.67659E-014,4.05418E-013,1.06491E-012,1.90558E-012,2.27779E-013,8.4828E-015,3.68968E-014,-8.46223E-015,3.55512E-015,5.01215E-015,8.09832E-014,2.48631E-015
81,315.908,319.8,78.5,19.615,8.09096E-008,4.46821E-005,3.42805E-012,7.80221E-015,4.22651E-014,6.93812E-014,6.16775E-013,1.14726E-012,1.73999E-012,1.65696E-013,-2.40455E-015,1.2079E-013,6.74314E-015,1.01196E-015,1.95802E-014,8.77469E-014,1.019E-014
82,319.810,323.8,79.3,19.715,8.15173E-008,4.45964E-005,3.14106E-012,3.96727E-014,5.99893E-014,8.52417E-014,4.75103E-013,1.27851E-012,1.91068E-012,1.59969E-013,3.46465E-014,1.39349E-013,6.81516E-015,5.02027E-015,-8.65011E-015,1.1648E-013,-3.29036E-015
83,323.711,327.7,80.1,19.815,8.22242E-008,4.45964E-005,3.60809E-012,4.60217E-014,1.68026E-014,6.6073E-014,4.74635E-013,1.15191E-012,2.10385E-012,1.20121E-013,-2.21992E-016,8.49932E-014,2.67089E-014,-6.43398E-015,1.49422E-014,1.02311E-013,1.00032E-014
84,327.613,331.6,80.8,19.915,8.28895E-008,4.45109E-005,3.89752E-012,3.19122E-014,2.01065E-014,8.12518E-014,5.31358E-013,1.48886E-012,2.25121E-012,2.06057E-013,1.39628E-014,1.50642E-013,2.31706E-014,0,9.53862E-015,8.29503E-014,-5.73389E-015
85,331.515,335.6,81.5,20.030,8.34641E-008,4.44256E-005,4.23821E-012,2.71837E-014,4.82372E-014,8.74838E-014,4.51738E-013,1.4652E-012,2.42984E-012,2.06597E-013,1.27185E-015,1.29591E-013,2.56309E-014,-3.46687E-015,1.1869E-014,9.78276E-014,3.51884E-015
86,335.417,339.3,82.3,20.185,8.42364E-008,4.44256E-005,4.3449E-012,1.411E-014,7.08907E-014,6.82052E-014,5.93408E-013,1.54533E-012,2.51297E-012,3.27269E-013,4.57683E-015,1.70421E-013,-1.45594E-015,4.79557E-015,1.06215E-014,1.27095E-013,7.80221E-016
87,339.318,343.1,83.1,20.290,8.50649E-008,4.43404E-005,4.96254E-012,2.07866E-014,4.00392E-014,1.17314E-013,5.70413E-013,1.62386E-012,2.4488E-012,2.13745E-013,3.63796E-015,1.82523E-013,1.27066E-014,3.31201E-015,7.77893E-015,1.22483E-013,1.87134E-014
