MID Data C:\ESCO\Data\SIM\HMK\20260707\20260707_GZ_Si_HF_1423_28Days_SIM_A.mfd
July 07 2026 14:23:47

Sample Weight : 268.2 mg

Normalization : per 100 mg (Sample weight : 268.2 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 14,m/z 15,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 38,m/z 40,m/z 44,m/z 60
19,73.995,78.2,38.8,11.455,7.70015E-008,0.000277641,8.41192E-013,3.83717E-014,3.58196E-014,3.22899E-014,8.6985E-015,8.42312E-014,1.74139E-013,3.02399E-013,6.27765E-015,7.68475E-014,-3.52831E-015,-1.23875E-015,2.12387E-015,3.40049E-014,7.75238E-015
20,77.897,82.0,39.4,11.630,7.70461E-008,0.000277108,9.83567E-013,1.92174E-014,2.93368E-014,8.96531E-015,1.75703E-013,1.0599E-013,1.77959E-013,3.15152E-013,3.48527E-015,4.15518E-015,6.92894E-015,-1.43959E-015,1.0968E-014,7.39425E-014,-5.12283E-015
21,81.799,85.9,39.9,11.750,7.70461E-008,0.000277641,1.01979E-012,4.46795E-015,5.31355E-014,4.46149E-016,1.02551E-013,1.09387E-013,2.5257E-013,2.26144E-013,2.94301E-015,7.20373E-014,1.30402E-014,1.26442E-014,1.38285E-014,8.12358E-014,-4.59059E-016
22,85.701,89.8,40.5,11.890,7.69573E-008,0.000277641,9.86277E-013,1.92296E-014,2.51264E-014,7.65196E-015,2.3634E-013,1.91805E-013,3.66428E-013,2.57122E-013,1.89298E-014,3.90926E-014,8.05221E-015,-1.67894E-014,3.8498E-014,6.37671E-014,-9.23787E-015
23,89.602,93.6,41.1,12.120,7.67362E-008,0.000277641,1.04284E-012,1.31385E-014,1.59021E-014,3.14464E-014,1.07028E-013,1.33998E-013,2.92344E-013,3.68547E-013,2.74834E-014,1.00074E-013,1.89599E-014,-9.96233E-015,8.76447E-015,7.45787E-014,-1.23523E-014
24,93.504,97.5,41.5,12.290,7.67362E-008,0.000277108,7.42444E-013,1.3657E-014,3.07291E-014,3.77506E-014,5.45852E-015,1.45955E-013,3.75013E-013,2.9584E-013,1.41319E-014,4.25011E-014,2.55725E-014,1.28501E-014,1.5565E-015,9.8348E-014,1.41427E-014
25,97.406,101.5,42.0,12.370,7.68245E-008,0.000277108,1.2948E-012,4.81088E-014,3.55922E-014,2.34243E-014,8.86619E-014,2.19608E-013,4.63163E-013,2.57906E-013,-1.05154E-014,3.22446E-014,8.11246E-015,1.75196E-014,-3.53261E-015,1.26906E-013,1.06732E-014
26,101.307,105.4,42.7,12.615,7.6913E-008,0.000277108,5.20365E-013,8.83476E-015,2.25628E-014,2.9712E-014,2.37191E-014,2.23044E-013,6.31738E-013,2.2842E-013,6.55667E-015,8.9085E-014,1.86006E-014,6.29128E-015,-1.3449E-015,9.01301E-014,1.94269E-014
27,105.209,109.4,43.2,12.730,7.6913E-008,0.000277108,6.87873E-013,1.99935E-014,1.92074E-014,5.58842E-014,1.57966E-013,3.15355E-013,6.93481E-013,2.18658E-013,1.52602E-014,4.46157E-014,-3.44941E-015,1.5413E-014,1.65742E-014,6.96639E-014,2.88649E-014
28,109.111,113.4,43.7,12.830,7.72235E-008,0.000277108,1.71654E-012,1.41943E-014,2.57145E-015,3.90495E-014,8.72961E-014,5.28999E-013,7.39421E-013,2.19974E-013,0,3.97158E-014,-3.24714E-015,1.08668E-014,-1.88925E-014,6.86066E-014,1.61919E-014
29,113.012,117.3,44.3,13.105,7.74016E-008,0.000277108,1.60013E-012,2.22802E-014,1.93293E-014,3.95438E-014,1.45144E-013,4.86065E-013,9.96922E-013,1.32116E-013,1.45128E-014,1.69969E-013,5.86234E-015,1.06021E-014,-5.41548E-015,7.96706E-014,1.84915E-015
30,116.914,121.7,44.9,13.275,7.76694E-008,0.000277108,1.02174E-012,0,4.31115E-014,2.2806E-014,2.17978E-013,6.08087E-013,1.1188E-012,3.62453E-013,1.0095E-014,7.84548E-014,2.00208E-014,1.48822E-014,1.93738E-015,1.13052E-013,1.77621E-014
31,120.816,126.0,45.5,13.355,7.81177E-008,0.000277108,1.66552E-012,3.08173E-014,4.0705E-014,4.36244E-014,3.20187E-013,8.39799E-013,1.52639E-012,2.60779E-013,6.42039E-015,1.04454E-013,2.23627E-014,-1.02535E-014,9.84398E-015,9.8731E-014,-2.71993E-015
32,124.718,130.1,46.1,13.555,7.86141E-008,0.000276577,1.4436E-012,3.13962E-014,2.12516E-014,4.56945E-014,2.66244E-013,1.00335E-012,1.89739E-012,0,-1.29226E-014,5.24605E-014,2.39795E-014,8.27528E-015,-8.32047E-016,1.22062E-013,6.97342E-015
33,128.619,134.0,46.8,13.620,7.91589E-008,0.000276577,9.33241E-013,2.20328E-014,3.50263E-014,7.81845E-014,3.13436E-013,1.081E-012,2.23544E-012,3.59039E-013,7.82985E-015,1.251E-013,2.22695E-014,7.28902E-015,1.32604E-014,5.06423E-014,5.61058E-015
34,132.521,138.0,47.3,13.745,7.97075E-008,0.000276577,1.51815E-012,3.28766E-014,3.93709E-014,6.16504E-014,2.65341E-013,1.36636E-012,2.6911E-012,1.48648E-013,5.89247E-015,2.92019E-014,2.13944E-014,8.20857E-015,4.16525E-015,8.16317E-014,-4.52677E-015
35,136.423,142.0,47.9,13.935,8.04452E-008,0.000276577,1.99771E-012,4.5234E-014,3.03209E-014,4.89007E-014,3.86586E-013,1.36487E-012,2.79099E-012,4.12045E-013,6.62769E-015,2.03993E-015,5.00441E-014,8.3176E-015,-2.02704E-015,1.19759E-013,-4.11505E-015
36,140.324,145.7,48.6,14.050,8.14234E-008,0.000276577,2.58643E-012,5.86464E-014,2.34824E-014,6.35863E-014,4.26565E-013,1.51979E-012,3.34049E-012,5.55994E-014,1.98436E-014,2.03821E-013,1.58268E-014,5.92618E-015,5.64429E-015,1.2926E-013,-2.22931E-015
37,144.226,149.9,49.2,14.200,8.2177E-008,0.000276577,2.58804E-012,3.38435E-014,7.51855E-014,5.24118E-014,5.49409E-013,1.88135E-012,3.3019E-012,3.04042E-013,1.63648E-014,2.06079E-013,3.19391E-014,-1.03145E-015,-5.53885E-015,1.32914E-013,7.80044E-015
38,148.128,153.7,49.9,14.320,8.32242E-008,0.000276577,2.92048E-012,4.07172E-014,4.25649E-014,4.9783E-014,5.42145E-013,2.1448E-012,3.75446E-012,2.20271E-013,4.98224E-015,1.23061E-013,3.41871E-014,-6.26187E-015,1.74292E-014,1.15124E-013,3.4814E-014
39,152.029,157.6,50.4,14.450,8.42849E-008,0.000276577,1.9021E-012,9.52407E-015,9.6275E-014,6.25018E-014,6.396E-013,2.06288E-012,4.46154E-012,1.93172E-013,2.00502E-014,1.06528E-013,2.7147E-014,2.54592E-014,-1.52064E-014,1.04964E-013,1.42782E-014
40,155.931,161.5,50.9,14.520,8.53099E-008,0.000276577,2.97079E-012,4.9968E-014,3.24262E-014,8.7281E-014,6.34108E-013,2.63663E-012,4.82794E-012,3.11383E-013,-4.11003E-015,6.481E-014,2.98856E-014,-4.03543E-015,9.75647E-015,1.44786E-013,2.08865E-014
41,159.833,165.4,51.5,14.675,8.63474E-008,0.000276577,2.93585E-012,3.99074E-014,9.59852E-014,3.13632E-014,7.27638E-013,3.05933E-012,5.19429E-012,1.25485E-013,1.03382E-014,1.28624E-013,1.7293E-014,2.97457E-015,1.24642E-014,1.09119E-013,3.5938E-014
42,163.735,169.4,52.2,14.810,8.73474E-008,0.000276577,4.17071E-012,2.42513E-014,1.05142E-013,6.7294E-014,7.6897E-013,2.85259E-012,5.49947E-012,1.80419E-013,9.79377E-015,1.07338E-013,1.30179E-014,7.47623E-015,1.93236E-014,1.77534E-013,3.8683E-015
43,167.636,173.2,52.7,14.915,8.87666E-008,0.000276577,4.74112E-012,7.02169E-014,7.96972E-014,8.69662E-014,8.55462E-013,3.36915E-012,5.67138E-012,3.49594E-013,1.07377E-015,2.08708E-013,1.57931E-014,2.12595E-014,1.16271E-015,2.41728E-013,8.38861E-015
44,171.538,177.4,53.3,15.000,9.03129E-008,0.000276577,4.72633E-012,3.98493E-014,5.25316E-014,9.16565E-014,8.31058E-013,3.40088E-012,6.4338E-012,3.15834E-013,1.88875E-014,1.23981E-013,2.85464E-014,1.07972E-014,8.35418E-015,2.06866E-013,1.93559E-014
45,175.440,181.2,53.9,15.130,9.16219E-008,0.000276577,5.54122E-012,3.81106E-014,9.42874E-014,1.22685E-013,9.75844E-013,3.61624E-012,6.24861E-012,3.0189E-013,2.27802E-014,1.30941E-013,0,-7.11687E-015,1.63117E-014,1.94168E-013,2.07574E-014
46,179.341,184.9,54.4,15.250,9.30571E-008,0.000276577,7.17077E-012,4.50388E-014,1.1427E-014,7.69163E-014,1.09295E-012,3.7843E-012,6.43375E-012,2.57741E-013,2.06685E-014,2.25461E-013,3.84578E-014,-1.24018E-014,1.68411E-014,2.14876E-013,-8.07157E-015
47,183.243,189.1,55.0,15.340,9.4951E-008,0.000276577,6.68663E-012,5.82749E-014,6.81891E-014,1.42583E-013,1.09423E-012,4.45284E-012,6.49094E-012,3.04884E-013,1.75533E-014,1.03274E-013,1.11344E-014,1.09328E-014,1.0955E-014,2.79874E-013,3.52401E-015
48,187.145,192.8,55.5,15.415,9.64939E-008,0.000276577,7.89825E-012,3.59602E-014,6.95419E-014,1.17839E-013,1.2928E-012,4.42441E-012,7.16979E-012,2.80398E-013,2.75329E-014,1.56248E-013,4.44069E-014,7.8277E-015,2.08729E-015,2.53211E-013,6.86296E-015
49,191.046,196.6,56.1,15.615,9.87984E-008,0.000276577,8.81981E-012,2.51859E-014,7.36591E-014,1.35143E-013,1.39474E-012,4.68408E-012,7.42871E-012,2.24623E-013,1.92597E-014,1.64554E-013,3.89728E-014,6.3336E-016,0,3.21715E-013,-1.54574E-015
50,194.948,200.5,56.9,15.705,1.01041E-007,0.000276577,1.05785E-011,8.1347E-014,8.34163E-014,1.19741E-013,1.57633E-012,4.95014E-012,7.58027E-012,1.24925E-013,1.54E-014,2.87636E-013,3.60857E-014,-5.93264E-015,1.78381E-014,3.50756E-013,1.62249E-015
51,198.850,204.5,57.3,15.850,1.03395E-007,0.000276577,1.31445E-011,4.09998E-014,8.55567E-014,1.66327E-013,1.61439E-012,4.6754E-012,8.33181E-012,4.52213E-013,1.18201E-014,1.22609E-013,2.65559E-014,4.84667E-015,7.49273E-015,4.20283E-013,0
52,202.752,208.3,58.0,15.995,1.05986E-007,0.000276577,1.37506E-011,8.82486E-014,1.32058E-013,1.58013E-013,1.74149E-012,4.86683E-012,7.84943E-012,4.08814E-013,3.57206E-014,3.0493E-013,2.42032E-014,8.27456E-015,1.53025E-014,3.77089E-013,4.36681E-015
53,206.653,212.1,58.5,16.150,1.0858E-007,0.000276577,1.74793E-011,4.63787E-014,1.01307E-013,1.24635E-013,1.59662E-012,5.53018E-012,8.77914E-012,2.85483E-013,1.80102E-014,2.445E-013,2.42499E-014,1.16436E-014,9.78229E-015,4.37779E-013,-8.42663E-015
54,210.555,216.0,59.2,16.300,1.11622E-007,0.000276577,1.85752E-011,7.22281E-014,1.10259E-013,1.98234E-013,2.06593E-012,5.27993E-012,8.87105E-012,3.86021E-013,1.75476E-014,3.67366E-013,6.48774E-014,5.25911E-015,-9.63955E-015,4.98084E-013,1.47688E-015
55,214.457,220.1,59.9,16.390,1.14882E-007,0.000276577,2.0818E-011,9.79671E-014,1.61589E-013,1.54259E-013,2.09839E-012,6.1058E-012,9.16293E-012,1.19417E-013,3.04099E-014,2.79198E-013,4.5287E-014,5.84083E-015,-1.7945E-014,5.77687E-013,9.1145E-015
56,218.358,223.8,60.6,16.570,1.17896E-007,0.000276577,2.26696E-011,4.67697E-014,1.13998E-013,2.66262E-013,2.16399E-012,6.0934E-012,9.54981E-012,3.41085E-013,3.43262E-014,3.02029E-013,1.82111E-014,3.72456E-014,-9.20775E-015,5.36784E-013,2.11326E-014
57,222.260,227.9,61.4,16.625,1.21619E-007,0.000276577,2.58339E-011,8.07107E-014,1.42512E-013,2.24334E-013,2.22697E-012,6.43778E-012,1.05448E-011,4.46342E-013,2.64885E-014,3.06814E-013,1.05475E-013,-2.04253E-014,1.09407E-014,4.82181E-013,-1.0468E-014
58,226.162,231.7,61.9,16.745,1.2481E-007,0.000276577,2.77994E-011,8.69238E-014,1.14507E-013,2.85908E-013,2.37696E-012,6.70864E-012,1.03801E-011,3.92607E-013,5.2084E-014,2.71559E-013,4.07502E-014,2.0033E-014,1.50529E-014,6.62779E-013,-1.59595E-014
59,230.063,235.8,62.6,16.870,1.28233E-007,0.000276577,3.12453E-011,9.41167E-014,1.55887E-013,2.85237E-013,2.55834E-012,6.74093E-012,1.18381E-011,2.99048E-013,3.48298E-014,2.97838E-013,4.65868E-014,-2.13104E-015,5.84441E-015,6.75394E-013,-1.55851E-014
60,233.965,239.6,63.3,17.015,1.31598E-007,0.000276577,3.21959E-011,1.39732E-013,2.21865E-013,2.90857E-013,2.7153E-012,7.61025E-012,1.1137E-011,4.72245E-013,3.77391E-014,4.02117E-013,4.93038E-014,4.37312E-014,-2.39264E-014,7.63852E-013,-4.98726E-015
61,237.867,243.5,64.0,17.120,1.35675E-007,0.000276577,3.57108E-011,1.03322E-013,1.74038E-013,3.50501E-013,2.73446E-012,7.8445E-012,1.25006E-011,6.53484E-013,-3.64451E-015,4.01549E-013,3.88509E-014,1.1894E-014,7.05519E-015,8.21008E-013,-6.06318E-015
62,241.769,247.4,64.7,17.225,1.4012E-007,0.000276046,3.73201E-011,1.62933E-013,2.02984E-013,4.0501E-013,2.83497E-012,7.65169E-012,1.38281E-011,4.83937E-013,3.73826E-014,4.77742E-013,7.62349E-014,2.92594E-014,9.05425E-015,9.14136E-013,1.48994E-014
63,245.670,251.4,65.5,17.385,1.44212E-007,0.000276046,3.96057E-011,9.37344E-014,1.81825E-013,4.33569E-013,2.85758E-012,8.65018E-012,1.51289E-011,3.28561E-013,3.78947E-014,4.63734E-013,1.05973E-013,2.5485E-015,2.65107E-015,9.82099E-013,-1.94957E-015
64,249.572,255.4,66.2,17.465,1.46977E-007,0.000276046,4.16196E-011,1.18328E-013,2.00259E-013,4.20065E-013,2.68055E-012,8.53864E-012,1.4286E-011,4.72102E-013,2.27902E-014,6.40038E-013,1.45249E-013,-1.55119E-014,9.62521E-015,1.12051E-012,-1.13689E-015
65,253.474,259.5,66.9,17.590,1.48593E-007,0.000276046,4.33864E-011,9.63217E-014,2.10879E-013,3.62342E-013,2.81301E-012,8.44755E-012,1.40412E-011,7.44424E-013,2.70516E-014,4.93575E-013,7.77943E-014,1.94541E-014,5.90682E-015,1.10603E-012,-3.95007E-015
66,257.375,263.3,67.8,17.705,1.51095E-007,0.000276046,4.57104E-011,1.51798E-013,2.46375E-013,4.19694E-013,2.58685E-012,8.58275E-012,1.44411E-011,5.73905E-013,6.10385E-014,6.28398E-013,9.71551E-014,9.86334E-015,2.03909E-014,1.31018E-012,-3.19069E-014
67,261.277,267.2,68.4,17.815,1.5355E-007,0.000276046,4.41068E-011,1.3037E-013,2.65493E-013,3.58531E-013,2.85164E-012,8.73351E-012,1.42966E-011,6.07012E-013,5.21973E-014,6.80391E-013,7.44338E-014,3.85087E-014,5.93407E-015,1.24158E-012,1.33845E-015
68,265.179,271.1,69.2,17.950,1.57036E-007,0.000276046,4.56188E-011,1.651E-013,2.26499E-013,3.80155E-013,2.98018E-012,9.11207E-012,1.55307E-011,5.54225E-013,5.12613E-014,7.38016E-013,9.70999E-014,-1.76078E-014,4.60854E-015,1.58778E-012,-5.44919E-015
69,269.080,275.1,69.9,18.080,1.59038E-007,0.000276046,4.57051E-011,1.74976E-013,2.24015E-013,4.56968E-013,2.97467E-012,9.21478E-012,1.57482E-011,6.27654E-013,5.37151E-014,8.88221E-013,9.91083E-014,0,1.47531E-014,1.48216E-012,-9.07864E-015
70,272.982,278.9,70.7,18.210,1.6014E-007,0.000276046,4.76687E-011,1.7774E-013,2.59834E-013,3.81983E-013,2.92501E-012,9.04083E-012,1.48727E-011,5.88773E-013,4.68758E-014,7.33223E-013,9.43936E-014,3.90869E-014,3.22662E-014,1.75297E-012,1.81838E-014
71,276.884,282.8,71.5,18.300,1.6125E-007,0.000276046,4.61641E-011,1.70123E-013,2.42674E-013,4.21078E-013,2.96429E-012,8.91504E-012,1.55747E-011,5.0136E-013,4.62848E-014,7.84075E-013,8.2293E-014,2.92916E-014,3.29949E-016,1.44338E-012,-1.20697E-014
72,280.786,286.9,72.2,18.350,1.62649E-007,0.000276046,4.83736E-011,1.73357E-013,3.04534E-013,4.99807E-013,3.2113E-012,8.84642E-012,1.58029E-011,6.93843E-013,3.10296E-014,7.8493E-013,4.84775E-014,3.16494E-014,2.24581E-015,1.20992E-012,2.94803E-015
73,284.687,290.7,72.9,18.545,1.63965E-007,0.000276046,4.75927E-011,1.56361E-013,2.22572E-013,4.56702E-013,3.1499E-012,9.37959E-012,1.51004E-011,7.23916E-013,6.26639E-014,8.6118E-013,1.22358E-013,3.57536E-014,2.1862E-014,1.27766E-012,-7.7531E-015
74,288.589,294.5,73.7,18.690,1.65482E-007,0.000275518,4.67585E-011,1.49714E-013,2.74138E-013,4.77566E-013,3.21811E-012,9.42621E-012,1.54395E-011,4.30324E-013,4.18749E-014,8.08636E-013,1.24864E-013,4.14948E-015,-1.26385E-015,1.11605E-012,1.0298E-014
75,292.491,298.6,74.5,18.755,1.67687E-007,0.000275518,4.81237E-011,1.14977E-013,2.40096E-013,4.73359E-013,3.3379E-012,8.98422E-012,1.54274E-011,6.66523E-013,2.06419E-014,8.26921E-013,4.61341E-014,1.08037E-014,2.30434E-014,1.12287E-012,1.14263E-015
76,296.392,302.1,75.3,18.900,1.69824E-007,0.000275518,4.80365E-011,1.99158E-013,2.86792E-013,3.87601E-013,3.30147E-012,9.72793E-012,1.59605E-011,7.61943E-013,2.343E-014,7.61076E-013,8.64038E-014,3.95402E-014,3.25029E-014,1.18547E-012,2.12194E-014
77,300.294,306.3,75.9,18.965,1.72584E-007,0.000275518,4.99241E-011,1.79451E-013,2.44767E-013,4.37095E-013,3.29136E-012,9.48662E-012,1.59067E-011,7.16603E-013,8.03155E-014,1.00404E-012,1.16708E-013,1.66209E-014,1.63282E-014,1.15108E-012,-1.13689E-014
78,304.196,310.2,76.6,19.100,1.7388E-007,0.000275518,5.12838E-011,2.11847E-013,1.95606E-013,3.81425E-013,2.99971E-012,8.99724E-012,1.53802E-011,7.30574E-013,4.74303E-014,8.99131E-013,8.32305E-014,3.38134E-014,2.84962E-014,1.26836E-012,9.46813E-015
79,308.097,314.3,77.4,19.210,1.74985E-007,0.000275518,5.4928E-011,1.34422E-013,3.16557E-013,3.6017E-013,2.83838E-012,8.67259E-012,1.46796E-011,7.61949E-013,7.09995E-014,1.14766E-012,7.20331E-014,4.1933E-014,5.58131E-014,1.13162E-012,3.58426E-015
80,311.999,318.0,78.0,19.310,1.76401E-007,0.000275518,5.33193E-011,1.7403E-013,2.28742E-013,4.95993E-013,2.55293E-012,8.10705E-012,1.44584E-011,7.88257E-013,2.99365E-014,9.09909E-013,7.1135E-014,6.52547E-014,4.43259E-014,1.27048E-012,1.6869E-014
81,315.901,321.6,78.8,19.450,1.78135E-007,0.000275518,5.53007E-011,1.82579E-013,2.33193E-013,3.86388E-013,2.58183E-012,8.23666E-012,1.44389E-011,7.53901E-013,6.03772E-014,1.20287E-012,8.8702E-014,2.13083E-014,2.96833E-014,1.30724E-012,-6.84143E-015
82,319.803,325.9,79.5,19.580,1.80405E-007,0.000275518,5.8643E-011,1.46533E-013,2.44334E-013,3.69033E-013,2.43613E-012,8.01033E-012,1.40261E-011,7.41634E-013,4.19065E-014,9.9421E-013,9.5009E-014,6.46199E-015,1.75397E-014,1.18458E-012,1.0468E-014
83,323.704,329.5,80.2,19.700,1.83337E-007,0.000275518,6.20817E-011,1.88845E-013,2.11828E-013,3.2782E-013,2.57581E-012,7.61487E-012,1.38196E-011,6.29821E-013,5.94125E-015,1.15701E-012,1.67107E-013,2.24122E-014,3.09113E-014,1.14605E-012,-1.52394E-014
84,327.606,333.5,81.1,19.810,1.86853E-007,0.000275518,6.49879E-011,1.54859E-013,2.67109E-013,3.00977E-013,2.45025E-012,7.53428E-012,1.45018E-011,6.62115E-013,6.54491E-014,1.17343E-012,7.79435E-014,3.63289E-014,3.76358E-014,1.16288E-012,1.63684E-015
85,331.508,337.5,81.7,19.960,1.90985E-007,0.000275518,7.09235E-011,1.51608E-013,2.89199E-013,2.76319E-013,2.23969E-012,7.53419E-012,1.38025E-011,7.6286E-013,3.34174E-014,1.03393E-012,1.19496E-013,3.10533E-014,4.45418E-014,1.14876E-012,7.15346E-015
86,335.409,341.4,82.8,19.995,1.95097E-007,0.000275518,7.56751E-011,1.93695E-013,2.20348E-013,4.05788E-013,2.18789E-012,7.89673E-012,1.32217E-011,7.89306E-013,3.67887E-014,1.32384E-012,1.20219E-013,3.48735E-014,5.39669E-014,1.14056E-012,-1.11982E-014
87,339.311,345.0,83.2,20.220,2.00562E-007,0.000275518,7.98535E-011,1.45836E-013,2.57736E-013,3.57732E-013,2.25117E-012,6.99452E-012,1.39215E-011,8.47046E-013,5.60233E-014,1.20263E-012,1.11745E-013,4.32507E-014,7.01595E-014,1.25323E-012,-9.77512E-015
88,343.213,349.3,84.0,20.315,2.06419E-007,0.000275518,8.67394E-011,2.32705E-013,2.2E-013,2.89267E-013,2.22515E-012,7.15511E-012,1.33054E-011,8.03851E-013,3.00154E-014,1.28292E-012,1.32816E-013,4.06656E-014,7.85983E-014,1.13319E-012,2.23505E-014
