MID Data C:\ESCO\Data\SIM\HMK\20260616\20260616_GZ_Si_HF_1423_7Days_SIM_A.mfd
June 16 2026 14:32:28

Sample Weight : 285.8 mg

Normalization : per 100 mg (Sample weight : 285.8 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 14,m/z 15,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 38,m/z 40,m/z 44,m/z 60
31,120.856,125.1,44.9,13.455,7.88405E-008,5.83403E-005,1.33729E-012,2.06221E-014,6.7169E-014,9.55259E-014,2.17076E-013,1.1404E-012,2.26248E-012,3.40398E-013,8.15205E-015,7.0431E-014,1.76941E-014,7.63981E-015,-1.16852E-015,3.64173E-014,8.94228E-015
32,124.758,129.2,45.5,13.550,7.93413E-008,5.82285E-005,1.44494E-012,3.93036E-014,7.32102E-014,1.4249E-013,3.40601E-013,1.18996E-012,2.26922E-012,9.49311E-014,2.18808E-014,2.53901E-013,-4.4082E-015,-1.5143E-014,4.42032E-015,6.64145E-014,1.86909E-014
33,128.660,133.1,46.0,13.680,8.01216E-008,5.80055E-005,2.16146E-012,6.63236E-014,2.95886E-014,9.72551E-014,3.51893E-013,1.27108E-012,2.48556E-012,2.11048E-013,-4.07972E-015,1.47421E-013,2.08503E-014,1.59191E-015,2.75774E-015,1.12675E-013,-2.5558E-015
34,132.562,137.0,46.7,13.770,8.05842E-008,5.78942E-005,2.01908E-012,1.93775E-014,8.33163E-014,5.89571E-014,3.98258E-013,1.61276E-012,2.71958E-012,3.52556E-013,1.08492E-014,1.95192E-013,1.581E-014,1.32118E-014,4.7286E-015,7.19535E-014,2.10233E-014
35,136.463,141.1,47.3,13.895,8.13767E-008,5.77833E-005,1.25805E-012,2.39755E-014,8.17217E-014,1.18628E-013,3.43691E-013,1.63903E-012,2.7912E-012,1.12127E-013,1.07119E-014,1.65412E-013,1.17579E-014,2.42185E-015,1.54721E-014,1.09988E-013,-1.02717E-015
36,140.365,144.8,47.9,14.090,8.19407E-008,5.7562E-005,1.24814E-012,0,5.59772E-014,1.05991E-013,2.94054E-013,1.52072E-012,3.02563E-012,2.02108E-013,3.46908E-014,2.19026E-013,-2.72226E-014,9.66183E-015,-6.36359E-015,9.6716E-014,2.14911E-014
37,144.267,148.6,48.5,14.230,8.25087E-008,5.74516E-005,3.02227E-012,2.78089E-014,4.88786E-014,1.11105E-013,3.89004E-013,1.81037E-012,3.24401E-012,1.91759E-013,1.8458E-014,1.95185E-013,0,4.30926E-015,9.93983E-015,1.07041E-013,2.56725E-015
38,148.168,152.4,49.1,14.400,8.34162E-008,5.73415E-005,1.86965E-012,2.48681E-014,6.20676E-014,1.22242E-013,5.50495E-013,1.75682E-012,3.53416E-012,3.41454E-013,1.40707E-014,1.83007E-013,5.44748E-015,1.75096E-014,-2.85466E-015,1.03671E-013,6.53052E-015
39,152.070,156.5,49.8,14.550,8.39943E-008,5.72316E-005,2.76342E-012,2.62352E-014,7.49677E-014,1.80903E-013,5.7034E-013,2.06294E-012,3.53693E-012,1.50472E-013,4.54081E-015,2.04531E-013,3.00019E-014,-4.14825E-014,1.20568E-014,1.10602E-013,-1.04352E-014
40,155.972,160.3,50.3,14.680,8.51629E-008,5.71218E-005,2.82465E-012,5.17717E-014,8.93003E-014,1.77311E-013,3.69763E-013,1.77937E-012,3.93717E-012,2.48061E-013,3.12458E-015,2.63643E-013,4.6374E-014,3.79971E-015,-1.68157E-014,1.73504E-013,-1.36164E-014
41,159.873,164.2,51.0,14.840,8.61985E-008,5.69031E-005,3.8431E-012,6.32038E-014,1.05175E-013,1.07071E-013,6.58943E-013,2.31092E-012,4.06699E-012,8.75475E-014,2.06107E-014,1.57428E-013,2.28218E-014,1.46112E-014,-1.42464E-014,1.56797E-013,9.80857E-015
42,163.775,168.4,51.6,14.945,8.71968E-008,5.67939E-005,2.37574E-012,5.83055E-014,9.7385E-014,1.72393E-013,5.64404E-013,2.47828E-012,4.9822E-012,5.9621E-014,2.7823E-014,2.34009E-013,3.3247E-014,2.39351E-014,-6.37974E-015,2.04059E-013,2.00614E-014
43,167.677,172.2,52.1,15.010,8.8308E-008,5.66851E-005,4.16525E-012,5.81137E-014,1.14635E-013,1.46879E-013,5.4115E-013,2.53678E-012,4.67965E-012,2.21091E-013,1.06419E-015,2.48113E-013,1.14427E-017,-1.43507E-015,9.76684E-016,1.25685E-013,-1.1875E-014
44,171.579,176.0,52.8,15.220,8.96913E-008,5.6468E-005,5.23553E-012,6.4589E-014,1.10668E-013,1.97911E-013,7.39629E-013,2.97353E-012,4.65527E-012,1.95653E-013,-1.03995E-015,1.77451E-013,1.5742E-014,-1.14409E-014,4.09635E-014,1.64322E-013,-7.88213E-015
45,175.480,180.2,53.4,15.370,9.10962E-008,5.6468E-005,5.99525E-012,7.10314E-014,7.90474E-014,1.83239E-013,7.56053E-013,3.03512E-012,5.21293E-012,1.88291E-013,1.33175E-014,2.35737E-013,2.37083E-014,-5.37479E-015,2.15698E-014,2.34146E-013,3.55604E-015
46,179.382,184.2,54.1,15.425,9.28432E-008,5.62517E-005,6.08395E-012,6.2188E-014,7.23258E-014,1.81562E-013,7.73893E-013,3.14472E-012,5.43863E-012,1.8419E-013,2.9561E-014,2.25443E-013,1.13581E-014,1.20844E-014,5.16276E-015,2.1905E-013,1.32408E-014
47,183.284,187.8,54.7,15.565,9.45693E-008,5.61438E-005,7.53733E-012,5.13314E-014,1.49011E-013,1.74614E-013,8.58882E-013,3.14197E-012,6.00709E-012,3.40956E-013,2.5525E-014,2.71229E-013,1.78792E-014,3.45306E-015,2.56172E-014,2.6224E-013,1.33384E-014
48,187.185,191.9,55.3,15.675,9.6605E-008,5.60362E-005,8.08986E-012,6.20029E-014,1.54793E-013,1.94971E-013,8.74706E-013,3.44654E-012,5.97518E-012,3.87189E-013,2.74878E-014,1.79093E-013,1.15237E-014,1.81E-015,1.02145E-014,2.81014E-013,1.41151E-015
49,191.087,195.8,55.9,15.795,9.89121E-008,5.59288E-005,1.08679E-011,5.41134E-014,1.1258E-013,1.86918E-013,9.00388E-013,3.75989E-012,6.39458E-012,2.91126E-013,1.51261E-014,2.75923E-013,3.54406E-014,-8.30753E-015,2.92736E-015,4.62264E-013,1.29507E-015
50,194.989,199.4,56.6,15.960,1.01333E-007,5.58216E-005,1.12304E-011,7.8725E-014,1.21879E-013,1.95683E-013,1.25728E-012,4.08012E-012,6.8149E-012,4.07747E-013,2.05817E-014,3.01336E-013,3.9173E-014,7.45605E-015,6.72371E-015,3.78904E-013,2.8762E-015
51,198.890,203.5,57.3,16.075,1.04352E-007,5.57145E-005,1.41415E-011,5.30573E-014,1.20974E-013,2.47252E-013,1.38948E-012,4.22274E-012,7.27619E-012,2.65379E-013,2.20525E-014,2.98677E-013,2.21137E-014,-4.35301E-015,-2.08395E-015,3.90826E-013,6.52514E-015
52,202.792,207.3,57.9,16.145,1.07647E-007,5.56078E-005,1.50995E-011,5.23222E-014,1.50809E-013,2.90916E-013,1.50555E-012,4.62607E-012,7.47403E-012,1.99937E-013,2.20552E-014,3.04272E-013,-4.54148E-015,1.43561E-014,9.27951E-015,5.14883E-013,6.8388E-015
53,206.694,211.4,58.5,16.295,1.11045E-007,5.55011E-005,1.80908E-011,8.77763E-014,1.61428E-013,2.63135E-013,1.48896E-012,4.98456E-012,8.04751E-012,2.56135E-014,2.1693E-014,3.09432E-013,6.70466E-014,-5.37008E-015,2.14487E-014,5.26993E-013,1.04144E-014
54,210.596,215.2,59.2,16.455,1.14749E-007,5.52885E-005,2.09409E-011,1.0901E-013,1.89312E-013,3.71042E-013,1.95935E-012,5.39244E-012,8.50022E-012,3.88988E-013,3.27273E-014,3.18798E-013,3.8407E-014,-4.78649E-015,1.23778E-014,5.95948E-013,1.89407E-014
55,214.497,219.1,59.9,16.570,1.18577E-007,5.51826E-005,2.31938E-011,4.6205E-014,1.54752E-013,3.16791E-013,1.94083E-012,5.58322E-012,8.96734E-012,3.47618E-013,4.76838E-014,4.398E-013,3.04515E-014,5.8002E-015,3.655E-016,6.1897E-013,1.08304E-014
56,218.399,223.1,60.6,16.635,1.22321E-007,5.50768E-005,2.61928E-011,1.0366E-013,1.86099E-013,4.07551E-013,2.16584E-012,6.20347E-012,9.96555E-012,3.81061E-013,2.29625E-014,4.81425E-013,1.0893E-014,7.31806E-015,2.35959E-014,6.82856E-013,2.33435E-015
57,222.301,227.0,61.2,16.725,1.26038E-007,5.49712E-005,2.62694E-011,7.08274E-014,1.91376E-013,3.40533E-013,2.52267E-012,6.90577E-012,9.84108E-012,2.80887E-013,2.94257E-014,3.40102E-013,1.68682E-014,-3.98482E-015,2.22194E-014,5.75251E-013,-1.32455E-014
58,226.202,230.9,61.8,16.890,1.29271E-007,5.48658E-005,3.0256E-011,1.12606E-013,2.25552E-013,3.66841E-013,2.32299E-012,6.62709E-012,1.08279E-011,3.63512E-013,3.10688E-014,4.63183E-013,3.40089E-014,1.11339E-014,3.54548E-014,4.70581E-013,-1.40606E-014
59,230.104,234.9,62.5,17.015,1.32816E-007,5.47606E-005,3.26967E-011,1.29665E-013,2.00002E-013,3.84045E-013,2.54367E-012,7.17934E-012,1.09925E-011,3.45076E-013,3.35694E-014,4.6432E-013,7.66916E-014,-8.74438E-015,2.32041E-014,5.89411E-013,-1.17949E-014
60,234.006,238.9,63.2,17.075,1.35753E-007,5.46557E-005,3.49979E-011,7.07608E-014,2.69281E-013,4.46373E-013,2.37317E-012,7.13158E-012,1.14973E-011,3.77739E-013,-2.53897E-015,4.87984E-013,5.30304E-014,1.51988E-015,1.55401E-014,7.78951E-013,-4.76495E-015
61,237.907,242.6,63.9,17.220,1.38835E-007,5.45509E-005,3.6314E-011,1.3024E-013,1.23661E-013,4.58875E-013,2.20427E-012,7.00102E-012,1.21716E-011,2.9554E-013,5.15758E-014,5.51605E-013,6.56754E-014,-1.49229E-015,-2.78937E-015,8.13924E-013,9.1947E-016
62,241.809,246.5,64.5,17.340,1.42479E-007,5.43419E-005,3.71268E-011,1.50974E-013,1.91033E-013,3.90615E-013,2.51959E-012,7.49553E-012,1.23945E-011,4.3443E-013,2.4926E-014,5.94681E-013,1.22043E-013,1.86115E-014,3.69874E-015,8.98757E-013,9.44643E-015
63,245.711,250.4,65.3,17.490,1.46555E-007,5.43419E-005,4.07281E-011,1.19404E-013,2.41391E-013,3.53972E-013,2.4321E-012,7.91601E-012,1.38096E-011,4.48587E-013,5.38442E-014,5.74742E-013,1.35023E-013,1.73481E-014,4.1504E-015,1.24036E-012,-1.71677E-014
64,249.613,254.4,66.0,17.600,1.49108E-007,5.41338E-005,4.12223E-011,1.37766E-013,1.72461E-013,3.48284E-013,2.74797E-012,8.0981E-012,1.37831E-011,4.55699E-013,1.16859E-014,6.49464E-013,1.55411E-013,2.1864E-014,2.07002E-014,1.31485E-012,1.07947E-014
65,253.514,258.7,66.7,17.685,1.50834E-007,5.403E-005,4.22128E-011,1.86158E-013,2.01327E-013,3.05788E-013,2.76064E-012,8.20802E-012,1.33865E-011,4.77458E-013,6.92564E-014,5.02744E-013,1.61574E-013,2.31981E-014,1.23428E-014,1.37645E-012,-4.25002E-015
66,257.416,262.7,67.5,17.765,1.52405E-007,5.39264E-005,4.23983E-011,1.655E-013,2.29924E-013,4.05517E-013,2.62271E-012,7.85922E-012,1.34173E-011,4.83582E-013,5.93482E-015,5.79462E-013,1.76792E-013,3.94928E-014,5.34383E-015,1.29704E-012,7.1242E-015
67,261.318,266.3,68.2,17.880,1.53816E-007,5.38231E-005,4.26108E-011,1.51657E-013,2.02281E-013,4.58963E-013,2.81026E-012,8.82067E-012,1.34598E-011,5.67715E-013,2.53231E-014,6.21321E-013,1.44389E-013,9.42086E-015,2.8793E-014,1.12492E-012,4.17338E-017
68,265.219,270.3,68.9,18.005,1.55149E-007,5.37199E-005,4.18426E-011,1.04244E-013,2.38574E-013,4.6111E-013,2.96561E-012,8.64018E-012,1.36062E-011,4.29017E-013,4.06996E-014,5.58431E-013,1.15008E-013,-6.12194E-015,2.43754E-014,9.46215E-013,1.09697E-014
69,269.121,274.3,69.6,18.040,1.56405E-007,5.36169E-005,4.40743E-011,1.07748E-013,2.50065E-013,4.27055E-013,3.24125E-012,9.06683E-012,1.39543E-011,5.65515E-013,5.02336E-014,6.02926E-013,1.57564E-013,2.86846E-014,-8.9443E-015,9.66041E-013,5.24757E-015
70,273.023,278.0,70.3,18.230,1.58307E-007,5.35141E-005,4.15868E-011,8.52703E-014,2.36006E-013,4.46674E-013,3.48874E-012,9.24014E-012,1.41837E-011,4.39743E-013,6.2357E-014,5.49673E-013,9.51159E-014,2.02923E-014,1.51443E-014,9.73825E-013,2.84861E-015
71,276.924,281.7,71.0,18.370,1.6014E-007,5.34115E-005,4.17673E-011,1.26873E-013,2.48111E-013,4.6688E-013,3.867E-012,9.34834E-012,1.43785E-011,5.68075E-013,7.48903E-015,6.28372E-013,1.1367E-013,1.08842E-014,3.84299E-014,1.01834E-012,1.38479E-014
72,280.826,285.7,71.7,18.485,1.62181E-007,5.33091E-005,4.30448E-011,1.48677E-013,2.87045E-013,4.83668E-013,3.89922E-012,9.71358E-012,1.39195E-011,4.71342E-013,1.98823E-014,6.64719E-013,8.2378E-014,4.38687E-014,-4.4432E-015,1.00541E-012,1.25495E-014
73,284.728,289.8,72.5,18.600,1.6387E-007,5.32069E-005,4.32901E-011,1.33561E-013,2.55838E-013,5.23705E-013,3.90424E-012,1.01006E-011,1.38313E-011,4.58395E-013,4.87743E-014,6.25729E-013,8.82583E-014,1.06183E-014,1.2219E-014,1.04845E-012,3.12633E-014
74,288.630,293.5,73.2,18.670,1.64627E-007,5.31049E-005,4.15316E-011,1.46676E-013,2.77616E-013,5.3832E-013,3.77117E-012,9.33279E-012,1.40435E-011,5.83851E-013,4.10308E-014,7.38412E-013,7.24651E-014,1.38223E-014,4.83968E-016,1.29456E-012,2.36538E-014
75,292.531,297.4,74.0,18.825,1.65291E-007,5.29015E-005,4.19044E-011,9.08491E-014,3.0774E-013,4.72308E-013,3.07356E-012,8.68623E-012,1.38543E-011,4.54502E-013,4.36728E-014,7.67272E-013,9.87258E-014,2.77564E-014,4.91149E-014,1.18922E-012,1.34023E-014
76,296.433,301.3,74.7,18.960,1.66341E-007,5.29015E-005,4.2361E-011,1.464E-013,2.05109E-013,3.60184E-013,3.1029E-012,9.32803E-012,1.39546E-011,3.77597E-013,5.08401E-015,8.08586E-013,9.95363E-014,7.02324E-015,1.64017E-014,1.31075E-012,-9.80184E-015
77,300.335,305.2,75.3,19.110,1.68267E-007,5.26989E-005,4.29159E-011,1.54155E-013,2.71484E-013,4.60244E-013,2.90174E-012,8.09041E-012,1.40459E-011,5.49896E-013,5.51136E-014,7.90851E-013,6.98265E-014,-9.29229E-015,2.98996E-014,1.27976E-012,-6.82063E-015
78,304.236,309.1,76.2,19.170,1.70314E-007,5.26989E-005,4.36135E-011,1.71777E-013,2.39897E-013,4.72166E-013,2.89112E-012,8.60403E-012,1.37165E-011,4.48452E-013,5.53708E-014,9.19146E-013,8.79715E-014,1.55859E-014,3.7011E-014,1.66473E-012,-2.98861E-016
79,308.138,312.9,76.9,19.340,1.72783E-007,5.2497E-005,4.50323E-011,1.54622E-013,2.26488E-013,3.87336E-013,3.12689E-012,8.70154E-012,1.34007E-011,4.90212E-013,4.11843E-014,9.63894E-013,6.36473E-014,1.12672E-014,8.60236E-015,1.50794E-012,1.70378E-014
80,312.040,316.9,77.7,19.460,1.75893E-007,5.2497E-005,4.77595E-011,1.56467E-013,2.03166E-013,4.63983E-013,2.9638E-012,8.2457E-012,1.34456E-011,6.8777E-013,4.10207E-014,9.31817E-013,7.46971E-014,2.09351E-014,1.64663E-014,1.60398E-012,9.29701E-015
81,315.941,320.9,78.5,19.580,1.79061E-007,5.22959E-005,4.85218E-011,2.24804E-013,2.11414E-013,4.15285E-013,3.18E-012,8.73553E-012,1.39063E-011,5.84223E-013,2.68982E-014,9.87365E-013,7.18754E-014,3.61972E-014,4.03274E-014,1.81476E-012,4.87803E-015
82,319.843,324.6,79.3,19.745,1.82705E-007,5.22959E-005,5.1293E-011,1.74021E-013,2.34759E-013,3.82531E-013,3.29792E-012,8.5403E-012,1.35179E-011,4.2017E-013,5.71202E-014,1.05214E-012,8.88681E-014,2.34929E-014,2.91699E-014,2.05437E-012,1.65599E-014
83,323.745,328.5,80.0,19.845,1.86423E-007,5.21957E-005,5.39038E-011,1.76029E-013,2.71526E-013,3.87372E-013,3.13343E-012,8.19034E-012,1.31718E-011,5.93799E-013,5.26453E-014,1.17756E-012,8.49251E-014,5.04369E-014,1.5254E-014,2.12757E-012,-5.29267E-015
84,327.647,332.7,80.8,19.945,1.91205E-007,5.20956E-005,5.83861E-011,2.13287E-013,2.57278E-013,3.85038E-013,2.94347E-012,8.38317E-012,1.28715E-011,5.97173E-013,4.74705E-014,1.18548E-012,1.34628E-013,2.27256E-014,4.78535E-014,2.34104E-012,2.48391E-014
85,331.548,336.4,81.6,20.100,1.96223E-007,5.18961E-005,6.25084E-011,2.30419E-013,2.16186E-013,4.5023E-013,3.27147E-012,7.68575E-012,1.27552E-011,7.52048E-013,1.99719E-014,1.3876E-012,1.33134E-013,1.48017E-014,3.65614E-014,2.22258E-012,-7.44057E-015
86,335.450,340.4,82.4,20.215,2.18776E-007,5.18961E-005,6.91962E-011,2.39237E-013,2.38252E-013,4.3985E-013,3.30465E-012,8.41352E-012,1.47405E-011,6.21384E-013,4.39218E-014,1.81846E-012,2.36136E-013,3.63244E-014,5.17003E-014,3.64354E-012,4.26355E-014
87,339.352,344.2,83.2,20.340,2.13673E-007,5.17967E-005,7.48258E-011,4.17706E-013,3.45879E-013,4.40213E-013,4.13355E-012,1.02074E-011,1.49595E-011,4.35568E-013,2.80102E-014,1.50764E-012,1.34675E-013,7.95079E-015,5.31233E-014,2.37557E-012,1.67335E-014
