MID Data C:\ESCO\Data\SIM\HMK\20260623\20260623_GZ_Si_HF_1423_14Days_SIM_A.mfd
June 23 2026 13:34:05

Sample Weight : 274.4 mg

Normalization : per 100 mg (Sample weight : 274.4 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 14,m/z 15,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 38,m/z 40,m/z 44,m/z 60
16,62.352,88.1,62.8,11.185,7.74907E-008,6.13248E-005,1.31621E-012,2.65112E-014,1.2252E-014,3.80754E-015,1.30717E-013,1.31175E-013,6.84319E-014,4.65489E-013,9.40633E-015,7.16254E-014,2.19703E-014,-8.43395E-016,-4.64953E-015,3.84715E-014,4.08727E-015
17,66.254,92.0,63.3,11.285,7.74907E-008,6.109E-005,1.11229E-013,2.71274E-014,1.0798E-014,2.01952E-014,5.0249E-014,1.46983E-013,2.73308E-013,1.88985E-013,1.4581E-014,2.47424E-014,1.80057E-014,1.37144E-014,1.35875E-014,3.75433E-014,-1.03367E-014
18,70.155,95.7,63.8,11.455,7.73127E-008,6.109E-005,9.86053E-013,4.03041E-014,4.23092E-014,1.68588E-014,3.52193E-014,1.12538E-013,1.16287E-013,2.70153E-013,1.26958E-014,2.94403E-014,2.02407E-014,5.71446E-015,2.09481E-015,5.26136E-014,1.44632E-014
19,74.057,99.3,64.3,11.660,7.73571E-008,6.09728E-005,0,3.4671E-014,3.72937E-014,1.58261E-014,4.31682E-014,7.82435E-014,1.25326E-013,9.98377E-014,2.25333E-014,5.33503E-014,1.5627E-014,-1.16589E-015,8.4115E-015,7.73377E-014,-1.02841E-014
20,77.959,103.0,64.7,11.805,7.74462E-008,6.08559E-005,6.74526E-013,1.75914E-014,1.89248E-014,1.76902E-014,4.86352E-014,2.72261E-013,1.76869E-013,3.83226E-013,1.9065E-014,2.00929E-014,1.80611E-014,1.3706E-015,-1.65454E-014,7.89684E-014,7.53657E-016
21,81.860,106.9,65.2,11.945,7.7268E-008,6.07392E-005,1.20186E-012,4.48408E-015,1.86093E-014,9.90549E-015,1.29889E-013,1.8815E-013,3.06005E-013,3.10559E-013,-1.78073E-015,6.04355E-014,-7.8247E-015,2.18946E-015,7.45594E-015,8.52438E-014,-2.05892E-014
22,85.762,110.7,65.7,12.130,7.73127E-008,6.06228E-005,3.06062E-013,3.76758E-014,1.91751E-014,3.39776E-014,2.44802E-014,1.87115E-013,3.24395E-013,2.28839E-013,1.19442E-014,3.4474E-014,1.04096E-014,-1.66232E-014,1.65685E-014,6.67704E-014,1.33863E-014
23,89.664,114.9,66.1,12.270,7.74016E-008,6.03906E-005,4.4225E-013,1.39668E-014,1.49743E-014,1.29285E-014,8.88874E-014,2.44748E-013,4.07777E-013,1.18431E-013,2.52422E-014,1.17479E-013,1.52344E-014,1.12964E-014,-1.19989E-014,1.03815E-014,9.69447E-015
24,93.566,119.0,66.6,12.485,7.74462E-008,6.03906E-005,1.50514E-012,6.2055E-014,1.57749E-014,1.4358E-015,1.81065E-013,2.81262E-013,5.07954E-013,0,4.29268E-015,1.43049E-013,1.51103E-014,8.68492E-015,3.38129E-015,7.90883E-015,1.78641E-014
25,97.467,123.2,67.0,12.655,7.76694E-008,6.02748E-005,1.51392E-012,3.53538E-014,1.95915E-014,1.75395E-014,1.69675E-013,3.15916E-013,6.50385E-013,4.39745E-013,1.11226E-014,1.13432E-013,1.83647E-014,2.72648E-014,-1.56417E-014,1.04246E-013,-2.57996E-015
26,101.369,127.3,67.6,12.810,7.77588E-008,6.01592E-005,1.08819E-012,5.303E-014,1.01467E-014,4.90227E-014,2.9739E-014,5.16732E-013,8.61758E-013,4.50318E-013,7.64172E-016,1.21992E-013,1.57055E-014,1.46994E-014,3.50542E-017,5.65936E-014,3.51239E-016
27,105.271,131.4,68.2,13.075,7.80729E-008,6.00439E-005,1.40334E-012,4.51689E-014,2.77261E-014,1.11071E-014,1.16283E-013,4.71053E-013,8.59245E-013,3.3617E-013,2.1089E-014,1.09711E-013,1.74315E-014,-2.20544E-014,4.07605E-015,9.44075E-014,-6.52E-016
28,109.172,135.4,68.6,13.100,7.8343E-008,5.99289E-005,1.23018E-012,6.87026E-014,2.14263E-014,1.30113E-014,1.27341E-013,6.25377E-013,1.28703E-012,4.62695E-013,2.59748E-014,4.63173E-014,9.33271E-015,4.1742E-015,1.27056E-014,8.6859E-014,1.05014E-014
29,113.074,139.5,69.2,13.275,7.88861E-008,5.99289E-005,1.37978E-012,7.45685E-014,1.84481E-014,4.36496E-014,1.86417E-013,6.23488E-013,1.20582E-012,2.85678E-013,1.91681E-014,1.62377E-014,5.73003E-014,1.44281E-015,6.08533E-015,0,1.33197E-014
30,116.976,143.3,69.6,13.410,7.92958E-008,5.96993E-005,1.83631E-012,3.71535E-014,2.3254E-014,4.958E-015,1.86542E-013,9.28676E-013,1.42066E-012,2.58515E-013,0,1.01677E-013,1.48081E-014,1.83289E-014,-3.10857E-015,1.96358E-014,3.80824E-015
31,120.877,147.3,70.2,13.555,7.97994E-008,5.96993E-005,1.96539E-012,4.92127E-014,3.58067E-014,2.14347E-014,1.18379E-013,9.93829E-013,1.85506E-012,2.31777E-013,1.13981E-014,7.52093E-014,1.91527E-014,3.34062E-015,6.5901E-017,6.74049E-014,0
32,124.779,151.0,70.6,13.735,8.04452E-008,5.95848E-005,2.01031E-012,4.79094E-014,3.24542E-014,2.28305E-014,2.02199E-013,1.10355E-012,1.98186E-012,2.04739E-013,1.47724E-014,7.56551E-014,7.90252E-015,-1.2395E-015,-1.05722E-015,6.58282E-014,-4.70421E-015
33,128.681,154.9,71.2,13.865,8.09561E-008,5.95848E-005,2.01444E-012,3.78223E-014,3.21149E-014,2.61894E-014,4.07623E-013,1.30927E-012,2.38828E-012,3.27198E-013,6.49686E-015,5.14722E-014,3.11221E-014,1.15818E-014,7.00375E-016,7.34068E-014,4.16649E-015
34,132.583,158.9,71.7,14.020,8.16581E-008,5.94706E-005,2.24257E-012,2.32014E-014,2.80269E-014,4.58742E-014,1.62083E-013,1.24471E-012,2.33357E-012,1.48382E-013,1.85273E-014,1.64562E-013,3.07772E-016,1.91464E-015,2.0878E-015,9.48611E-014,1.00226E-014
35,136.484,162.8,72.2,14.135,8.24614E-008,5.93566E-005,2.9832E-012,4.9559E-014,3.68492E-014,5.88132E-015,2.74318E-013,1.28645E-012,2.77832E-012,3.86863E-013,1.8664E-014,1.86266E-013,1.64178E-014,-5.4754E-016,1.10468E-014,1.09347E-013,-7.22598E-015
36,140.386,166.7,72.7,14.265,8.32242E-008,5.91293E-005,3.39939E-012,9.67028E-014,2.01103E-014,3.54534E-014,4.17834E-013,1.56113E-012,3.12056E-012,8.63693E-014,-3.10787E-015,1.22709E-013,1.08954E-014,2.45012E-014,1.24476E-014,1.82333E-013,-1.80162E-014
37,144.288,170.8,73.3,14.445,8.40427E-008,5.91293E-005,4.09226E-012,2.92159E-014,3.95911E-014,7.267E-014,2.96321E-013,1.61235E-012,3.41591E-012,2.72078E-013,4.74698E-015,1.36274E-013,1.29888E-014,6.05729E-015,-7.08787E-016,1.72643E-013,7.6838E-016
38,148.189,174.6,73.8,14.545,8.49669E-008,5.90159E-005,3.33158E-012,4.94342E-014,1.31991E-014,4.95828E-014,4.69292E-013,1.73299E-012,3.65832E-012,4.1511E-013,-6.6497E-015,2.3321E-013,8.33018E-015,1.06129E-014,5.47259E-015,1.30628E-013,-5.50414E-015
39,152.091,178.5,74.4,14.725,8.60498E-008,5.89028E-005,4.66372E-012,3.14362E-014,6.10097E-014,5.04557E-014,4.28086E-013,1.78015E-012,4.20911E-012,2.61768E-013,1.59228E-014,1.22413E-013,1.55618E-014,1.01852E-014,6.50528E-015,6.01186E-014,1.13154E-014
40,155.993,182.5,74.9,14.760,8.70462E-008,5.87898E-005,4.38856E-012,7.66976E-014,5.5875E-014,6.71546E-014,2.41472E-013,1.97533E-012,4.37827E-012,3.78247E-013,3.91193E-014,1.33431E-013,1.54545E-014,2.40237E-014,-4.27516E-015,1.10585E-013,2.77682E-014
41,159.894,186.4,75.3,14.985,8.8308E-008,5.86772E-005,5.98128E-012,3.97517E-014,3.59196E-014,2.01945E-014,4.23445E-013,2.31404E-012,4.63449E-012,3.62311E-013,1.34389E-014,1.3589E-013,1.62011E-014,-1.96974E-014,1.20052E-014,2.02619E-013,7.27016E-016
42,163.796,190.3,76.0,15.180,8.96913E-008,5.85646E-005,6.4095E-012,4.23274E-014,2.42376E-014,6.62537E-014,4.61151E-013,2.37691E-012,4.70642E-012,3.53857E-013,2.51679E-014,1.7762E-013,2.25957E-015,4.45533E-015,-8.10442E-016,1.44171E-013,-3.40582E-015
43,167.698,194.3,76.6,15.175,9.10438E-008,5.84524E-005,8.19783E-012,4.49789E-014,4.39974E-014,2.28123E-014,4.16144E-013,2.49455E-012,4.70282E-012,4.17065E-013,6.70018E-015,1.38583E-013,9.15324E-015,-1.1098E-014,0,1.6454E-013,-1.03731E-014
44,171.600,198.2,77.0,15.370,9.2683E-008,5.83403E-005,9.24919E-012,5.84858E-014,2.2154E-015,8.71458E-014,5.73176E-013,2.37119E-012,5.24293E-012,3.66506E-013,-1.36009E-015,1.36858E-013,1.98888E-014,6.50738E-015,7.12222E-015,2.06455E-013,-1.47016E-015
45,175.501,202.1,77.7,15.460,9.44604E-008,5.83403E-005,1.03891E-011,2.88016E-014,2.54939E-014,5.61912E-014,5.03971E-013,2.61436E-012,5.30755E-012,2.00155E-013,-9.87115E-016,1.73414E-013,9.24788E-015,-1.11541E-014,4.02207E-015,1.56522E-013,-1.98937E-014
46,179.403,206.1,78.2,15.630,9.61058E-008,5.82285E-005,1.20657E-011,5.63132E-014,3.69866E-014,5.64267E-014,6.21703E-013,2.39655E-012,5.31552E-012,3.83109E-013,1.94619E-014,1.91144E-013,2.66822E-014,-1.33548E-014,5.25807E-015,2.51983E-013,-8.4129E-015
47,183.305,210.0,78.7,15.765,9.83446E-008,5.81169E-005,1.43649E-011,6.27869E-014,3.11993E-014,5.62262E-014,6.26307E-013,2.72092E-012,5.79868E-012,4.76683E-013,-7.68028E-015,2.11045E-013,1.70417E-014,-9.1939E-015,1.85533E-014,2.09727E-013,-1.32573E-015
48,187.206,213.7,79.4,15.770,1.00346E-007,5.80055E-005,1.61578E-011,3.28194E-014,4.63221E-014,9.33447E-014,6.43673E-013,2.84853E-012,6.06786E-012,4.37305E-013,9.33131E-016,1.93587E-013,3.57843E-014,0,8.56784E-015,2.9285E-013,1.56725E-014
49,191.108,217.7,80.1,15.990,1.02565E-007,5.78942E-005,1.91212E-011,9.55033E-014,5.05945E-014,3.70792E-014,6.84553E-013,2.99993E-012,5.54084E-012,2.54907E-013,1.8256E-015,1.4525E-013,3.61474E-014,1.69955E-014,-8.8665E-015,2.43701E-013,1.44211E-015
50,195.010,221.8,80.5,16.100,1.04834E-007,5.77833E-005,2.0715E-011,4.2523E-014,4.14567E-014,5.15858E-014,6.63367E-013,3.03716E-012,6.25752E-012,3.07E-013,2.49877E-014,1.82512E-013,1.13238E-014,5.3492E-016,1.39493E-014,2.27638E-013,-1.03773E-014
51,198.911,225.6,81.1,16.225,1.07214E-007,5.77833E-005,2.21476E-011,7.25788E-014,5.92689E-014,1.11292E-013,6.95049E-013,3.29236E-012,6.36871E-012,2.99605E-013,4.64E-014,2.52581E-013,5.67857E-017,1.12488E-014,2.56874E-015,2.88808E-013,1.47703E-014
52,202.813,229.3,81.6,16.355,1.09522E-007,5.7562E-005,2.55732E-011,6.46167E-014,7.19107E-014,7.4865E-014,6.70893E-013,3.48517E-012,6.78436E-012,2.25023E-013,4.75385E-014,2.27917E-013,2.22661E-015,8.74241E-016,-6.78851E-015,2.72006E-013,1.06052E-014
53,206.715,233.3,82.1,16.485,1.12008E-007,5.7562E-005,2.66695E-011,6.02679E-014,1.18461E-014,1.02655E-013,6.92608E-013,3.30801E-012,6.82133E-012,2.20778E-013,-8.13248E-016,2.30544E-013,3.80326E-014,1.59446E-014,-2.17333E-015,3.08367E-013,5.56864E-015
54,210.617,237.1,82.8,16.530,1.14288E-007,5.74516E-005,3.06433E-011,7.99023E-014,6.40727E-014,1.05104E-013,8.78591E-013,3.57804E-012,7.03439E-012,4.17489E-013,4.84233E-014,2.47259E-013,7.78614E-015,1.25913E-014,5.95353E-015,3.02039E-013,-1.59852E-014
55,214.518,241.1,83.4,16.775,1.16614E-007,5.73415E-005,3.13248E-011,9.05838E-014,7.66514E-014,7.87721E-014,9.42493E-013,3.62E-012,7.67848E-012,2.48464E-013,1.22744E-014,3.16856E-013,2.59938E-014,2.41941E-015,-1.81088E-015,3.51661E-013,9.62506E-015
56,218.420,245.0,84.0,16.890,1.18713E-007,5.73415E-005,3.51566E-011,7.14382E-014,1.01315E-013,9.28988E-014,7.86137E-013,3.82204E-012,7.41008E-012,1.15741E-013,8.06447E-015,3.09602E-013,4.09842E-014,1.11191E-015,2.79056E-014,3.67618E-013,-2.90876E-015
57,222.322,248.9,84.6,17.020,1.21339E-007,5.73415E-005,3.82235E-011,8.30641E-014,5.23437E-014,6.60855E-014,1.03947E-012,4.13338E-012,8.13364E-012,2.87267E-013,1.87958E-014,3.65424E-013,4.82508E-014,-1.02518E-014,1.02329E-014,3.39889E-013,-1.76881E-015
58,226.223,253.0,85.3,17.115,1.24022E-007,5.71218E-005,3.84252E-011,8.93058E-014,5.69764E-014,9.20547E-014,8.80043E-013,4.24776E-012,8.77644E-012,4.91406E-013,1.00156E-014,3.21362E-013,4.0757E-014,8.94222E-015,4.40696E-015,3.9732E-013,-1.36801E-014
59,230.125,256.9,86.0,17.275,1.26911E-007,5.69031E-005,4.15411E-011,7.8559E-014,7.42943E-014,1.3218E-013,1.01317E-012,4.34422E-012,9.73961E-012,6.66189E-013,3.84778E-014,3.03717E-013,3.1995E-014,-7.6256E-015,-1.42178E-015,4.83108E-013,2.42537E-014
60,234.027,260.7,86.9,17.405,1.2942E-007,5.69031E-005,4.12546E-011,9.18556E-014,2.68799E-014,1.65609E-013,1.0319E-012,5.02761E-012,1.0554E-011,2.58256E-013,5.51592E-014,3.84981E-013,5.69771E-014,3.30922E-014,-7.3017E-015,5.15308E-013,1.47787E-015
61,237.928,264.9,87.3,17.480,1.30167E-007,5.67939E-005,4.29518E-011,9.2286E-014,9.3942E-014,1.11465E-013,1.19803E-012,4.56265E-012,9.33297E-012,3.69072E-013,6.66484E-014,4.1224E-013,3.95841E-014,2.75438E-014,1.63561E-015,4.70253E-013,1.0547E-014
62,241.830,268.6,88.0,17.630,1.30918E-007,5.67939E-005,4.22291E-011,7.7147E-014,6.50191E-014,7.26643E-014,9.00159E-013,4.4368E-012,8.99536E-012,5.76882E-013,3.29169E-014,3.21127E-013,7.85106E-014,9.54162E-016,5.55252E-015,4.59105E-013,1.48558E-015
63,245.732,272.7,88.7,17.765,1.32358E-007,5.66851E-005,4.35565E-011,9.8485E-014,8.76288E-014,1.29683E-013,9.83535E-013,4.488E-012,9.51111E-012,4.61693E-013,2.69409E-014,3.08655E-013,3.15961E-014,-3.40092E-015,6.56487E-015,3.75983E-013,1.69422E-014
64,249.634,276.4,89.3,17.900,1.34045E-007,5.65764E-005,4.61101E-011,6.14296E-014,7.85919E-014,8.90835E-014,1.01866E-012,4.9644E-012,9.65451E-012,5.68175E-013,3.80053E-014,4.36984E-013,5.74188E-014,-4.66285E-015,5.32747E-015,3.46641E-013,2.74176E-014
65,253.535,280.3,90.0,18.030,1.34819E-007,5.6468E-005,4.43505E-011,6.07776E-014,9.49691E-014,1.03282E-013,1.06088E-012,4.51848E-012,9.17525E-012,2.7691E-013,3.92848E-014,4.39314E-013,3.9528E-014,1.1579E-014,2.4762E-015,2.91058E-013,-2.42923E-015
66,257.437,284.3,90.7,18.165,1.35753E-007,5.63596E-005,4.57688E-011,1.03392E-013,5.31527E-014,1.28845E-013,1.05926E-012,4.81922E-012,9.3258E-012,8.0084E-013,1.42115E-014,4.52558E-013,5.59016E-014,8.9976E-015,9.04247E-015,4.43872E-013,-7.84573E-015
67,261.339,288.1,91.5,18.260,1.36537E-007,5.62517E-005,4.4379E-011,8.06966E-014,7.29939E-014,4.56449E-014,1.03887E-012,4.59617E-012,9.62613E-012,4.52033E-013,2.66324E-014,4.1947E-013,3.23231E-014,6.7198E-015,-1.01263E-014,4.09597E-013,3.26001E-016
68,265.240,291.9,92.1,18.395,1.37483E-007,5.62517E-005,4.40756E-011,1.43969E-013,1.10523E-013,1.40084E-013,1.04728E-012,4.83525E-012,9.59322E-012,4.29975E-013,4.22868E-014,4.77276E-013,3.67427E-014,1.69071E-014,-1.98334E-015,4.00775E-013,-1.71364E-014
69,269.142,295.9,92.9,18.585,1.38915E-007,5.61438E-005,4.58181E-011,1.00208E-013,8.0332E-014,1.25585E-013,1.06754E-012,4.59889E-012,9.5589E-012,4.62467E-013,1.47913E-014,4.10088E-013,6.44253E-014,1.20073E-014,1.56592E-014,4.87661E-013,6.2585E-015
70,273.044,299.8,93.6,18.720,1.40443E-007,9.77552E-005,4.63643E-011,1.04905E-013,7.58451E-014,1.18343E-013,1.0101E-012,4.95402E-012,9.81355E-012,4.13943E-013,4.17525E-014,5.25734E-013,4.72679E-014,1.89886E-014,9.40352E-015,4.77965E-013,7.55549E-015
71,276.945,303.7,94.4,18.835,1.42397E-007,5.73415E-005,4.68681E-011,8.90289E-014,1.09803E-013,1.28717E-013,1.18751E-012,4.95794E-012,9.86531E-012,2.94887E-013,4.28294E-014,4.58627E-013,8.7408E-014,3.63304E-014,-9.20512E-015,5.5027E-013,1.3406E-014
72,280.847,307.6,95.1,18.990,1.44877E-007,5.69031E-005,4.70108E-011,1.08946E-013,9.63397E-014,1.0831E-013,1.29203E-012,4.62976E-012,1.01327E-011,6.65976E-013,7.92173E-014,5.8236E-013,8.0841E-014,-3.2621E-015,2.66969E-014,4.35835E-013,2.21147E-014
73,284.749,311.6,95.9,19.050,1.4757E-007,5.66851E-005,4.95479E-011,1.03104E-013,9.88264E-014,1.15876E-013,1.07204E-012,4.69002E-012,9.67883E-012,5.90613E-013,2.26293E-014,5.26872E-013,5.48332E-014,2.31355E-014,1.54356E-014,5.33914E-013,-1.0446E-016
74,288.651,315.4,96.7,19.220,1.49365E-007,5.61438E-005,5.02673E-011,1.32625E-013,6.23817E-014,1.53951E-013,1.2149E-012,4.70523E-012,1.06748E-011,8.07742E-013,4.0764E-014,6.29759E-013,3.81133E-014,4.00608E-014,2.51062E-014,5.14758E-013,2.49401E-014
75,292.552,319.5,97.4,19.330,1.51356E-007,5.60362E-005,5.13417E-011,1.3181E-013,1.02246E-013,1.29134E-013,1.03737E-012,4.73852E-012,1.08489E-011,3.46344E-013,7.50003E-014,7.0132E-013,7.66275E-014,2.09734E-014,3.76856E-014,5.67432E-013,-5.52167E-015
76,296.454,323.4,98.2,19.480,1.53816E-007,5.58216E-005,5.43718E-011,1.19898E-013,1.07412E-013,1.68327E-013,9.04559E-013,4.49525E-012,1.06465E-011,2.32002E-013,4.82228E-014,5.37332E-013,2.4103E-014,1.00667E-014,3.01701E-014,4.66095E-013,7.45734E-015
77,300.356,327.3,98.9,19.590,1.57036E-007,5.57145E-005,5.70548E-011,1.05268E-013,1.52234E-013,1.97039E-013,9.02202E-013,4.84727E-012,1.037E-011,5.23929E-013,5.27104E-014,6.22722E-013,6.27694E-014,1.04509E-014,3.53749E-014,5.44766E-013,-8.95133E-015
78,304.257,331.0,99.6,19.780,1.60694E-007,5.56078E-005,5.96005E-011,1.49872E-013,1.07792E-013,1.35129E-013,1.12252E-012,4.89578E-012,1.08101E-011,5.35525E-013,3.85213E-014,7.15023E-013,7.1108E-014,-3.63437E-015,3.91691E-014,4.70009E-013,-3.30978E-015
79,308.159,334.9,100.4,19.885,1.65101E-007,5.55011E-005,6.3257E-011,1.11415E-013,8.91039E-014,2.10714E-013,1.17029E-012,4.96168E-012,1.06171E-011,5.04687E-013,2.29616E-014,8.96672E-013,6.53633E-014,4.83041E-014,2.28361E-014,6.22594E-013,1.0073E-014
80,312.061,338.8,101.1,20.015,1.70314E-007,5.55011E-005,6.73159E-011,1.36252E-013,1.46249E-013,1.43243E-013,1.05067E-012,5.17975E-012,1.06942E-011,5.12242E-013,3.58362E-014,8.68294E-013,8.63465E-014,1.52561E-014,2.89088E-014,5.23016E-013,1.98629E-014
81,315.962,342.9,101.9,20.120,1.75792E-007,5.53948E-005,7.51957E-011,8.62652E-014,9.07921E-014,1.97024E-013,1.04595E-012,5.16988E-012,1.05274E-011,4.45665E-013,1.50451E-014,8.62459E-013,1.07034E-013,6.99344E-014,5.54607E-014,6.38397E-013,-9.62577E-016
82,319.865,346.7,102.6,20.300,1.82495E-007,5.52885E-005,8.10171E-011,1.34606E-013,9.2584E-014,1.98281E-013,9.63918E-013,4.99672E-012,1.03795E-011,3.63399E-013,1.83191E-014,8.88336E-013,8.78258E-014,6.5648E-014,2.24526E-014,5.50596E-013,1.96806E-014
83,323.766,350.7,103.4,20.375,1.90108E-007,5.51826E-005,8.7419E-011,1.29315E-013,9.51233E-014,1.72856E-013,1.07329E-012,4.69242E-012,1.05036E-011,8.95427E-013,2.62672E-014,1.18504E-012,9.61427E-014,2.32371E-014,2.91935E-014,6.53231E-013,3.20321E-015
84,327.668,354.8,104.1,20.515,1.98039E-007,5.51826E-005,9.71533E-011,1.20279E-013,8.9868E-014,2.48784E-013,1.17575E-012,4.79597E-012,9.97593E-012,3.92175E-013,4.23414E-014,1.19272E-012,9.84387E-014,4.75154E-014,4.37373E-014,4.85589E-013,-1.60939E-014
85,331.569,358.3,104.8,20.600,2.07252E-007,5.49712E-005,1.07978E-010,1.65049E-013,8.73645E-014,2.1866E-013,1.23453E-012,4.92184E-012,9.67919E-012,4.17489E-013,3.33452E-014,1.07598E-012,1.28887E-013,1.88722E-014,6.21651E-014,5.37226E-013,3.21934E-015
86,335.471,362.3,105.5,20.775,2.16646E-007,5.49712E-005,1.19459E-010,1.21032E-013,1.07577E-013,2.19159E-013,1.21214E-012,4.34278E-012,9.42679E-012,5.37106E-013,3.37708E-014,1.24321E-012,1.07198E-013,6.12214E-014,3.34925E-014,6.22659E-013,1.35448E-014
87,339.373,366.2,106.4,20.875,2.26725E-007,5.48658E-005,1.32266E-010,1.2166E-013,1.63655E-013,2.61736E-013,9.84318E-013,4.39777E-012,9.82643E-012,9.41674E-013,6.16708E-014,1.21265E-012,1.50303E-013,2.04034E-014,4.12359E-014,5.61216E-013,1.98545E-015
