MID Data C:\ESCO\Data\SIM\HMK\20260408\20260408_GZ_1423_2_6h_SIM_A.mfd
April 08 2026 19:50:08

Sample Weight : 304.4 mg

Normalization : per 100 mg (Sample weight : 304.4 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
11,34.241,29.1,32.6,8.300,7.88405E-008,5.62517E-005,7.43541E-013,2.53582E-014,1.09371E-013,7.73668E-015,0,1.17352E-013,-5.63158E-015,9.6647E-014,2.61495E-014,-8.46665E-015,1.10968E-013,-1.42259E-014
12,37.364,30.0,32.6,9.105,7.90678E-008,5.62517E-005,4.02593E-013,4.93672E-014,7.27713E-014,4.41117E-014,7.22891E-014,1.79144E-013,1.03847E-014,6.97E-014,-9.54102E-015,-1.80949E-014,4.9153E-014,1.04606E-014
13,40.487,32.4,32.8,9.885,7.87499E-008,5.60362E-005,7.74714E-013,8.30423E-015,9.67311E-014,7.35234E-014,8.66198E-014,1.13479E-013,-3.8298E-015,1.96806E-013,2.29397E-014,-3.35835E-015,1.18307E-014,0
14,43.609,36.8,33.1,10.480,7.85236E-008,5.60362E-005,1.50838E-013,3.92808E-014,4.65113E-014,3.85957E-014,8.21492E-014,1.24296E-013,4.25955E-015,5.9805E-014,1.73024E-014,-8.41167E-015,1.84216E-014,4.04721E-015
15,46.732,42.6,33.5,10.735,7.85688E-008,5.60362E-005,8.97967E-013,2.72415E-014,1.07001E-014,1.14072E-013,4.44612E-014,1.40215E-013,6.39502E-015,1.04982E-013,8.27959E-015,9.30719E-015,2.73654E-014,5.80285E-015
16,49.854,48.5,34.0,10.820,7.84783E-008,5.60362E-005,5.83008E-013,4.30847E-014,6.63093E-014,1.23286E-013,2.47244E-014,6.44716E-014,1.68107E-016,1.12014E-013,2.37119E-015,2.79146E-015,5.93582E-014,1.4454E-014
17,52.977,53.9,34.6,10.855,7.84332E-008,5.58216E-005,7.74108E-013,4.79105E-014,7.04531E-015,8.05472E-014,1.44489E-013,2.01199E-013,-1.63809E-014,7.593E-014,2.03087E-014,6.371E-015,8.25369E-016,7.89976E-015
18,56.100,58.5,35.1,10.925,7.84332E-008,5.58216E-005,5.01866E-013,5.01117E-014,1.93639E-015,8.93211E-014,1.23123E-013,5.84545E-014,3.31474E-015,6.13749E-014,2.56515E-014,-2.93239E-015,5.79325E-014,-9.10938E-015
19,59.222,62.3,35.5,10.870,7.82979E-008,5.57145E-005,1.71326E-012,1.7351E-014,2.46978E-014,1.10695E-013,2.84234E-013,7.54092E-014,1.10325E-014,9.45418E-014,-8.98045E-015,1.85246E-014,4.19913E-014,-1.45811E-014
20,62.345,65.6,36.0,11.010,7.8388E-008,5.57145E-005,1.37389E-012,2.58468E-014,3.99077E-014,2.10461E-013,2.29012E-013,1.27814E-013,-4.69056E-015,3.62605E-014,2.86294E-014,1.61345E-015,1.02551E-013,1.32842E-015
21,65.467,68.7,36.3,11.105,7.85688E-008,5.56078E-005,1.08839E-012,1.91187E-014,4.40611E-014,8.79598E-014,4.15418E-013,1.41543E-013,1.12897E-014,0,5.66445E-015,4.79611E-015,6.97126E-014,4.01119E-015
22,68.590,71.5,36.8,11.195,7.87045E-008,5.55011E-005,1.43344E-012,1.78825E-014,1.43656E-014,2.22845E-013,4.09111E-013,7.26779E-015,1.93127E-014,9.03342E-014,-3.86583E-015,-3.24649E-015,6.94231E-014,4.7525E-016
23,71.713,74.3,37.1,11.310,7.87953E-008,5.55011E-005,4.08028E-013,5.17138E-014,9.1861E-014,2.5256E-013,5.22776E-013,1.36066E-013,1.02198E-014,1.22434E-013,9.22313E-015,9.22945E-015,1.01899E-013,2.94895E-014
24,74.835,77.1,37.5,11.390,7.91589E-008,5.53948E-005,6.19968E-013,3.37516E-014,1.44463E-013,2.90895E-013,3.58785E-013,1.91128E-013,1.14325E-015,1.02483E-013,1.12581E-014,-5.5153E-015,5.79021E-014,2.16523E-014
25,77.958,80.2,37.9,11.510,7.92958E-008,5.53948E-005,9.32759E-013,2.80675E-014,1.1494E-013,2.83501E-013,6.56E-013,1.4319E-013,2.04111E-014,6.10139E-014,1.53723E-014,5.01351E-015,1.03375E-013,-1.09522E-015
26,81.080,83.2,38.2,11.745,7.95702E-008,5.52885E-005,5.8034E-013,3.94122E-014,1.86167E-013,3.86987E-013,7.60566E-013,1.72337E-013,9.55998E-015,1.49941E-013,0,7.03079E-015,5.87224E-014,4.55279E-015
27,84.203,86.4,38.7,11.810,7.99374E-008,5.51826E-005,1.11733E-012,1.01717E-014,1.18457E-013,4.46469E-013,1.0505E-012,1.30569E-013,-6.21868E-016,9.12043E-014,6.42093E-015,-3.16812E-015,6.6425E-014,2.34642E-014
28,87.326,89.6,39.0,11.960,8.07236E-008,5.51826E-005,1.53147E-012,3.15801E-014,8.25405E-014,5.98855E-013,1.34235E-012,1.44556E-013,2.38446E-015,1.67868E-013,9.36596E-016,1.25391E-014,7.98521E-014,2.03864E-014
29,90.448,92.7,39.4,12.055,8.11896E-008,5.50768E-005,1.56188E-012,5.41462E-014,1.19773E-013,6.37213E-013,1.69598E-012,1.3552E-013,-1.57976E-014,1.27822E-013,3.14474E-014,5.64612E-015,9.35958E-014,1.89537E-014
30,93.571,95.9,39.9,12.130,8.22716E-008,5.50768E-005,1.67198E-012,2.11069E-014,2.47625E-013,8.07692E-013,1.72274E-012,1.25792E-013,-1.80367E-015,1.79629E-013,1.00257E-014,9.3015E-015,1.02821E-013,3.214E-014
31,96.693,99.2,40.2,12.315,8.33682E-008,5.49712E-005,1.2211E-012,2.74375E-014,2.726E-013,9.41527E-013,2.33334E-012,4.51304E-014,2.74905E-014,5.24285E-014,9.65035E-015,0,9.59891E-014,1.46512E-014
32,99.816,102.2,40.6,12.385,8.47227E-008,5.48658E-005,1.38199E-012,2.70918E-014,3.36782E-013,1.30885E-012,2.60208E-012,1.924E-013,-4.62484E-015,1.14736E-013,1.41437E-014,1.97937E-015,1.66179E-013,1.60207E-014
33,102.939,105.2,40.9,12.490,8.62482E-008,5.47606E-005,2.37867E-012,3.35285E-014,2.45398E-013,1.37211E-012,3.4671E-012,8.91751E-014,1.77865E-014,9.79792E-014,-3.66359E-015,1.12322E-014,1.33297E-013,4.18188E-014
34,106.061,108.3,41.4,12.600,8.77E-008,5.47606E-005,2.32708E-012,5.80096E-014,3.73954E-013,1.58961E-012,3.8274E-012,1.15028E-013,1.8263E-014,2.37915E-013,1.76841E-014,-6.51446E-015,1.82358E-013,6.27842E-014
35,109.184,111.5,41.7,12.790,8.97945E-008,5.46557E-005,2.91996E-012,2.34572E-014,3.54345E-013,1.8976E-012,4.50968E-012,2.40699E-013,0,1.93858E-013,6.22817E-015,2.63618E-014,2.54956E-013,6.3523E-014
36,112.306,114.7,42.2,12.905,9.18862E-008,5.45509E-005,2.9865E-012,5.72613E-014,3.87919E-013,2.16306E-012,5.00266E-012,1.30075E-013,5.81423E-016,2.26728E-013,1.89278E-015,4.00107E-015,2.26434E-013,1.06718E-013
37,115.429,117.9,42.6,13.035,9.41889E-008,5.45509E-005,5.03662E-012,6.72055E-014,5.3807E-013,2.45266E-012,5.55406E-012,8.36566E-014,3.30191E-014,1.85531E-013,4.07691E-015,2.29725E-014,3.38178E-013,9.60194E-014
38,118.552,121.3,43.0,13.185,9.66606E-008,5.45509E-005,4.48644E-012,6.61905E-014,6.18549E-013,2.60601E-012,6.59958E-012,2.02557E-013,1.80753E-014,1.71449E-013,1.39744E-014,-4.2229E-015,2.886E-013,6.99009E-014
39,121.674,124.8,43.4,13.240,9.94833E-008,5.44463E-005,6.26581E-012,6.00079E-014,6.71698E-013,3.16411E-012,6.85762E-012,1.86374E-013,2.39003E-014,2.45422E-013,2.28714E-015,1.73738E-014,3.70062E-013,8.35283E-014
40,124.797,128.2,43.8,13.355,1.02329E-007,5.43419E-005,6.18267E-012,6.0875E-014,5.93938E-013,3.26405E-012,7.88417E-012,1.73162E-013,9.60611E-015,1.98422E-013,2.15278E-014,6.09293E-015,3.51906E-013,8.15799E-014
41,127.919,131.3,44.3,13.520,1.05621E-007,5.43419E-005,6.60729E-012,7.28131E-014,7.2597E-013,3.84423E-012,8.49852E-012,1.11545E-013,2.52243E-014,3.08233E-013,1.99005E-014,-6.4816E-015,3.94386E-013,1.231E-013
42,131.042,134.4,44.8,13.625,1.09207E-007,5.42377E-005,8.44376E-012,2.8599E-014,8.55628E-013,4.11393E-012,9.45177E-012,1.28317E-013,1.81473E-014,2.87833E-013,2.25169E-014,1.13276E-014,3.1986E-013,6.45575E-014
43,134.165,137.6,45.3,13.795,1.13175E-007,5.41338E-005,9.66948E-012,4.03874E-014,7.91508E-013,4.39635E-012,1.04159E-011,1.18181E-013,2.11025E-014,3.79069E-013,1.76089E-014,1.24545E-014,3.82395E-013,8.37021E-014
44,137.287,140.7,45.7,13.835,1.17896E-007,5.41338E-005,1.19061E-011,6.6291E-014,8.70354E-013,4.80283E-012,1.19074E-011,2.04361E-013,2.3152E-014,3.04359E-013,3.23404E-014,-2.84967E-014,4.24827E-013,7.41004E-014
45,140.410,143.8,46.2,13.960,1.22885E-007,5.403E-005,1.35371E-011,7.54946E-014,1.03454E-012,5.2721E-012,1.28307E-011,1.82529E-013,3.10834E-014,2.56557E-013,1.48023E-014,3.93263E-014,3.63193E-013,6.42598E-014
46,143.532,147.0,46.6,14.055,1.25026E-007,5.403E-005,1.6045E-011,1.29777E-013,1.00084E-012,5.81132E-012,1.44727E-011,3.35987E-013,3.09134E-014,2.06342E-013,7.68995E-015,-6.69837E-015,3.95079E-013,4.99543E-014
47,146.655,150.3,47.1,14.145,1.33891E-007,5.39264E-005,1.77033E-011,5.80171E-014,1.32713E-012,6.42748E-012,1.54558E-011,3.1157E-013,5.60346E-014,4.54126E-013,2.35533E-014,5.53173E-015,5.34334E-013,4.76653E-014
48,149.778,153.4,47.5,14.260,1.42561E-007,5.38231E-005,2.02578E-011,7.44417E-014,1.25057E-012,7.31309E-012,1.76932E-011,2.22281E-013,3.33591E-014,3.58447E-013,3.01866E-014,1.48585E-014,5.72437E-013,3.31942E-014
49,152.900,156.5,48.0,14.340,1.50747E-007,5.38231E-005,2.32189E-011,9.7186E-014,1.33821E-012,7.77922E-012,1.9263E-011,2.50996E-013,2.86458E-014,3.98751E-013,3.36688E-014,3.33307E-015,4.78665E-013,4.01466E-014
50,156.023,159.6,48.4,14.400,1.54081E-007,5.37199E-005,2.56688E-011,9.46556E-014,1.39526E-012,9.08017E-012,2.11268E-011,3.26002E-013,2.37138E-014,4.47095E-013,2.66652E-014,3.39323E-014,6.78478E-013,5.89746E-014
51,159.145,162.7,48.9,14.545,1.64721E-007,5.37199E-005,2.9238E-011,1.00255E-013,1.52133E-012,9.43491E-012,2.19177E-011,2.60349E-013,3.02694E-014,4.68637E-013,3.64009E-014,2.01476E-015,7.20453E-013,7.02491E-014
52,162.268,165.8,49.3,14.640,1.73181E-007,5.36169E-005,3.23763E-011,1.12646E-013,1.68365E-012,9.84323E-012,2.36423E-011,3.0417E-013,4.44694E-014,5.57191E-013,3.77918E-014,2.92291E-015,6.78855E-013,9.18155E-014
53,165.391,169.0,49.8,14.760,1.80925E-007,5.35141E-005,3.53267E-011,9.3489E-014,1.62128E-012,1.03731E-011,2.47537E-011,3.14388E-013,5.67323E-014,5.01083E-013,6.43685E-014,4.23807E-015,7.45223E-013,4.81696E-014
54,168.513,172.0,50.2,14.820,1.89126E-007,5.35141E-005,3.69067E-011,1.14157E-013,1.6406E-012,1.05733E-011,2.64313E-011,2.49111E-013,1.52516E-014,6.37564E-013,3.63598E-014,1.32906E-015,9.17988E-013,2.64326E-014
55,171.636,175.1,50.7,14.970,1.93642E-007,5.34115E-005,4.10787E-011,1.51571E-013,1.82989E-012,1.11382E-011,2.74653E-011,2.44729E-013,5.05515E-014,5.67323E-013,6.314E-014,4.75174E-014,1.11347E-012,5.00832E-014
56,174.758,178.2,51.2,15.050,2.07252E-007,5.33091E-005,4.35755E-011,1.48544E-013,1.87942E-012,1.20644E-011,2.87136E-011,3.29678E-013,6.64402E-014,5.41394E-013,2.52925E-014,2.40658E-014,1.02181E-012,4.7094E-014
57,177.881,181.2,51.9,15.215,2.16272E-007,5.33091E-005,4.55204E-011,1.09278E-013,1.97153E-012,1.2418E-011,3.05566E-011,4.16294E-013,4.83693E-014,7.36003E-013,7.10353E-014,3.00273E-014,1.12575E-012,5.3647E-014
58,181.004,184.4,52.2,15.365,2.24388E-007,5.32069E-005,4.99301E-011,1.84922E-013,2.07762E-012,1.28966E-011,3.17674E-011,3.15357E-013,7.75081E-014,8.56687E-013,5.83521E-014,3.34128E-014,1.42632E-012,7.98654E-014
59,184.126,187.6,52.7,15.450,2.3564E-007,5.32069E-005,5.2865E-011,1.67615E-013,2.02059E-012,1.34476E-011,3.44588E-011,3.88838E-013,8.15768E-014,8.50442E-013,8.71635E-014,4.70624E-014,1.56188E-012,6.33915E-014
60,187.249,190.7,53.2,15.545,2.44765E-007,5.31049E-005,5.53459E-011,1.82188E-013,2.30454E-012,1.35128E-011,3.48038E-011,3.3117E-013,1.11434E-013,8.92388E-013,5.16411E-014,2.44849E-014,1.70876E-012,3.23511E-014
61,190.371,193.9,53.6,15.640,2.5439E-007,5.31049E-005,5.91191E-011,2.22585E-013,2.35471E-012,1.45911E-011,3.56878E-011,3.487E-013,5.74686E-014,9.7209E-013,5.34719E-014,3.89035E-014,1.80604E-012,4.49661E-014
62,193.494,197.1,54.2,15.740,2.64089E-007,5.30031E-005,6.30358E-011,1.70457E-013,2.58184E-012,1.52026E-011,3.62675E-011,2.94405E-013,1.07185E-013,1.07962E-012,7.65986E-014,2.32695E-014,2.026E-012,4.36326E-014
63,196.617,200.1,54.7,15.810,2.73999E-007,5.29015E-005,6.46364E-011,2.61285E-013,2.78818E-012,1.5422E-011,3.80355E-011,4.6035E-013,7.81508E-014,1.18271E-012,4.82113E-014,4.33672E-014,2.22085E-012,3.09785E-014
64,199.739,203.3,55.3,15.925,2.82976E-007,5.29015E-005,6.80681E-011,2.92207E-013,2.67559E-012,1.54367E-011,3.79931E-011,4.64934E-013,6.92797E-014,1.21997E-012,7.82709E-014,3.37699E-014,2.39773E-012,2.28644E-014
65,202.862,206.4,55.8,16.065,2.92415E-007,5.29015E-005,7.04901E-011,3.72441E-013,2.81471E-012,1.57855E-011,3.89628E-011,3.72038E-013,1.20871E-013,1.15236E-012,6.94459E-014,5.73403E-014,2.70516E-012,5.80494E-014
66,205.984,209.6,56.3,16.090,3.01301E-007,5.28001E-005,7.23661E-011,3.64136E-013,2.86824E-012,1.63728E-011,3.94843E-011,4.47891E-013,1.06364E-013,1.42635E-012,7.49574E-014,6.18533E-014,2.64551E-012,4.53636E-014
67,209.107,212.6,56.8,16.185,3.10814E-007,5.26989E-005,7.56409E-011,4.00768E-013,3.22447E-012,1.62777E-011,3.97537E-011,4.74142E-013,7.48651E-014,1.49689E-012,1.23001E-013,5.49173E-014,2.97253E-012,4.34234E-015
68,212.230,215.8,57.4,16.325,3.20443E-007,5.26989E-005,7.79969E-011,3.88563E-013,3.39437E-012,1.70431E-011,3.99042E-011,4.78757E-013,9.08561E-014,1.76357E-012,1.52699E-013,5.777E-014,3.01028E-012,2.29371E-014
69,215.352,219.0,57.9,16.415,3.3056E-007,5.26989E-005,8.15455E-011,3.777E-013,3.468E-012,1.74809E-011,4.12422E-011,5.54638E-013,6.32948E-014,2.20424E-012,1.48047E-013,7.04482E-014,3.47345E-012,5.0829E-014
70,218.475,222.1,58.5,16.595,3.40408E-007,5.25979E-005,8.16637E-011,4.72568E-013,3.46628E-012,1.80774E-011,4.20951E-011,6.56286E-013,9.90776E-014,2.52304E-012,2.02028E-013,6.61545E-014,3.48499E-012,3.61386E-014
71,221.597,225.2,59.0,16.605,3.50752E-007,5.2497E-005,8.32475E-011,3.67537E-013,3.96458E-012,1.79267E-011,4.3348E-011,3.8205E-013,1.15965E-013,2.77272E-012,2.10333E-013,8.87896E-014,3.63626E-012,3.69147E-014
72,224.720,228.4,59.6,16.655,3.61202E-007,5.2497E-005,8.29339E-011,4.94986E-013,3.86392E-012,1.84243E-011,4.36036E-011,4.77348E-013,1.10118E-013,3.36888E-012,2.2301E-013,5.8019E-014,3.73167E-012,3.47665E-014
73,227.843,231.6,60.1,16.810,3.70894E-007,5.23964E-005,8.70847E-011,5.10223E-013,4.45718E-012,1.83564E-011,4.36341E-011,3.99643E-013,9.48351E-014,3.60531E-012,2.07394E-013,9.92697E-014,4.16113E-012,3.44442E-014
74,230.965,234.6,60.7,16.920,3.79315E-007,5.22959E-005,8.57148E-011,5.38342E-013,4.67853E-012,1.82838E-011,4.50347E-011,4.47494E-013,1.08541E-013,3.92643E-012,2.84962E-013,9.6951E-014,4.65445E-012,3.8262E-014
75,234.088,237.7,61.3,17.040,3.87035E-007,5.22959E-005,8.74537E-011,5.86541E-013,4.88189E-012,1.92102E-011,4.39075E-011,3.61491E-013,1.12386E-013,4.07317E-012,2.56998E-013,9.15425E-014,4.50333E-012,2.20182E-014
76,237.210,240.9,61.8,17.100,3.94458E-007,5.22959E-005,8.89758E-011,6.77227E-013,4.32871E-012,1.98119E-011,4.65127E-011,6.14343E-013,1.29608E-013,4.21656E-012,3.20394E-013,1.01239E-013,4.81365E-012,3.35272E-014
77,240.333,244.1,62.4,17.200,4.01098E-007,5.21957E-005,8.87211E-011,6.37442E-013,4.68558E-012,1.96065E-011,4.48384E-011,5.33296E-013,8.97685E-014,3.98399E-012,3.92854E-013,6.84966E-014,5.12155E-012,3.11775E-014
78,243.456,247.3,62.9,17.295,4.08319E-007,5.20956E-005,8.98161E-011,6.46002E-013,4.77772E-012,1.99044E-011,4.5873E-011,3.95092E-013,1.0695E-013,4.02369E-012,4.52779E-013,7.62213E-014,5.20392E-012,3.47981E-014
79,246.578,250.4,63.5,17.380,4.14954E-007,5.20956E-005,8.99005E-011,8.24228E-013,4.86381E-012,1.9055E-011,4.47923E-011,4.20635E-013,9.34896E-014,4.32664E-012,4.24664E-013,9.60428E-014,5.11744E-012,3.74714E-014
80,249.701,253.8,64.1,17.475,4.23399E-007,5.19958E-005,8.87503E-011,7.82178E-013,4.87351E-012,1.98026E-011,4.63035E-011,4.5352E-013,8.56859E-014,4.4022E-012,4.93182E-013,6.28486E-014,5.59852E-012,2.90218E-014
81,252.823,256.9,64.7,17.565,4.30526E-007,5.18961E-005,8.77464E-011,6.72657E-013,4.83448E-012,1.9797E-011,4.65085E-011,6.22321E-013,1.44109E-013,4.78254E-012,4.16958E-013,1.09088E-013,5.72827E-012,2.33321E-014
82,255.946,260.0,65.2,17.615,4.38531E-007,5.18961E-005,8.78115E-011,8.31131E-013,5.63262E-012,2.01251E-011,4.65791E-011,4.68723E-013,1.05171E-013,4.87291E-012,5.30941E-013,7.30753E-014,5.98318E-012,4.17898E-014
83,259.069,263.0,65.8,17.700,4.46169E-007,5.18961E-005,8.73132E-011,8.07457E-013,5.42201E-012,2.05004E-011,4.87708E-011,5.75468E-013,1.50233E-013,5.02164E-012,4.46239E-013,1.21126E-013,6.19993E-012,2.99527E-014
84,262.191,266.1,66.3,17.795,4.5525E-007,5.18961E-005,8.6634E-011,7.54111E-013,5.7715E-012,2.08896E-011,4.98732E-011,4.24208E-013,9.55821E-014,5.86935E-012,4.6607E-013,1.15198E-013,6.37713E-012,6.25503E-014
85,265.314,269.3,66.9,17.910,4.63714E-007,5.17967E-005,8.45374E-011,8.86341E-013,5.61738E-012,2.15238E-011,4.99838E-011,6.04342E-013,1.3183E-013,5.81761E-012,5.15848E-013,1.20077E-013,6.57772E-012,1.70679E-014
86,268.436,272.4,67.5,18.030,4.73424E-007,5.17967E-005,8.33283E-011,9.1324E-013,5.96155E-012,2.20037E-011,5.10835E-011,4.74909E-013,1.43149E-013,6.44768E-012,5.24657E-013,9.06078E-014,6.41132E-012,2.90332E-014
87,271.559,275.6,68.0,18.115,4.83615E-007,5.16973E-005,8.31708E-011,1.00619E-012,6.23582E-012,2.26019E-011,5.20637E-011,6.50357E-013,9.97664E-014,6.77253E-012,5.2748E-013,6.95603E-014,7.07188E-012,3.36612E-014
88,274.682,278.6,68.7,18.200,4.93742E-007,5.16973E-005,8.26862E-011,1.10043E-012,6.67401E-012,2.33795E-011,5.45383E-011,5.47944E-013,1.10593E-013,7.44799E-012,4.82562E-013,1.20851E-013,7.48541E-012,4.30019E-014
89,277.804,281.7,69.3,18.260,5.0408E-007,5.15982E-005,8.31935E-011,9.65948E-013,6.36389E-012,2.33572E-011,5.41995E-011,4.87206E-013,1.21722E-013,7.82192E-012,5.01409E-013,1.00749E-013,7.96667E-012,4.36655E-014
90,280.927,284.8,69.9,18.420,5.14339E-007,5.14992E-005,8.35161E-011,1.25266E-012,6.79864E-012,2.42956E-011,5.6502E-011,5.09794E-013,1.1261E-013,7.97968E-012,5.16262E-013,1.31175E-013,8.04551E-012,4.54793E-014
91,284.049,287.9,70.5,18.500,5.24505E-007,5.14992E-005,8.1786E-011,1.1678E-012,6.95568E-012,2.49226E-011,5.712E-011,5.42995E-013,1.24279E-013,8.46704E-012,4.40318E-013,1.98374E-013,8.4843E-012,3.36126E-014
92,287.172,291.0,71.1,18.650,5.33335E-007,5.14992E-005,8.21726E-011,1.29528E-012,6.7682E-012,2.46888E-011,5.65156E-011,7.05305E-013,8.85115E-014,8.43318E-012,4.6295E-013,1.79344E-013,8.57725E-012,5.12827E-014
93,290.295,294.1,71.7,18.700,5.42001E-007,5.14006E-005,8.25384E-011,1.37464E-012,7.13349E-012,2.47276E-011,5.7086E-011,6.58223E-013,9.38505E-014,8.9082E-012,5.23556E-013,1.9384E-013,9.42585E-012,5.44812E-014
94,293.417,297.3,72.3,18.845,5.48909E-007,5.14006E-005,8.27248E-011,1.33926E-012,7.09707E-012,2.42281E-011,5.79028E-011,5.8268E-013,1.47336E-013,8.77597E-012,5.07984E-013,1.64593E-013,8.85598E-012,5.54563E-014
95,296.540,300.4,72.9,18.920,5.54306E-007,5.1302E-005,8.37281E-011,1.38381E-012,7.70511E-012,2.37701E-011,5.61213E-011,5.44847E-013,1.11877E-013,8.97814E-012,5.06924E-013,1.83717E-013,9.76313E-012,7.77729E-014
96,299.662,303.5,73.6,18.955,5.58792E-007,5.1302E-005,8.50504E-011,1.40262E-012,7.33348E-012,2.43878E-011,5.63399E-011,6.91737E-013,1.56678E-013,8.74608E-012,5.06304E-013,2.01661E-013,1.03599E-011,8.78789E-014
97,302.785,306.7,73.9,19.160,5.62018E-007,5.1302E-005,8.47877E-011,1.34613E-012,7.23757E-012,2.40535E-011,5.55631E-011,6.60064E-013,1.06605E-013,9.24093E-012,6.67974E-013,2.5843E-013,1.00489E-011,3.82355E-014
98,305.908,309.9,74.6,19.180,5.65262E-007,5.12037E-005,8.80697E-011,1.34139E-012,7.0997E-012,2.48444E-011,5.3963E-011,7.5228E-013,8.17588E-014,8.96521E-012,5.23367E-013,2.79964E-013,1.04234E-011,5.61711E-014
99,309.030,312.9,75.3,19.300,5.66892E-007,5.11055E-005,8.89036E-011,1.40423E-012,7.33155E-012,2.29577E-011,5.21185E-011,7.15161E-013,1.11256E-013,8.50272E-012,4.63879E-013,2.69002E-013,1.01713E-011,4.43019E-014
100,312.153,316.0,75.8,19.425,5.68525E-007,5.11055E-005,8.91122E-011,1.41456E-012,7.36902E-012,2.2591E-011,5.14736E-011,6.1095E-013,1.61907E-013,8.47394E-012,4.95736E-013,2.67548E-013,1.03964E-011,3.59281E-014
101,315.275,319.1,76.5,19.495,5.70492E-007,5.11055E-005,9.27263E-011,1.4064E-012,7.4528E-012,2.16295E-011,4.92322E-011,5.5916E-013,1.44946E-013,8.31947E-012,4.49694E-013,3.28618E-013,1.02451E-011,1.09541E-014
102,318.398,322.3,77.1,19.655,5.71478E-007,5.10075E-005,9.72604E-011,1.50451E-012,7.55714E-012,2.15518E-011,4.83098E-011,5.60947E-013,1.22908E-013,8.34393E-012,5.45596E-013,3.70274E-013,1.00652E-011,1.17327E-014
103,321.521,325.3,77.7,19.720,5.73456E-007,5.09098E-005,1.00023E-010,1.3683E-012,6.88368E-012,2.1432E-011,4.62799E-011,6.81951E-013,1.12574E-013,8.00968E-012,5.01892E-013,2.90386E-013,9.99737E-012,5.94631E-014
104,324.643,328.4,78.3,19.835,5.74778E-007,5.09098E-005,1.04051E-010,1.40876E-012,7.37962E-012,2.01427E-011,4.54979E-011,6.18907E-013,1.01382E-013,8.04366E-012,4.51654E-013,3.3961E-013,1.0276E-011,4.60259E-014
