MID Data C:\ESCO\Data\SIM\HMK\20260422\20260422_GZ_1423_5_14days_SIM_A.mfd
April 22 2026 13:27:32

Sample Weight : 246.6 mg

Normalization : per 100 mg (Sample weight : 246.6 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
11,34.265,37.4,43.9,7.980,7.75353E-008,7.73519E-005,2.20744E-012,3.46228E-014,7.80203E-014,4.86508E-014,2.2623E-014,4.95605E-013,1.54633E-014,1.69357E-013,2.64293E-014,1.85838E-014,1.42553E-013,1.05315E-016
12,37.388,38.1,43.9,8.875,7.73127E-008,7.70557E-005,1.49315E-012,8.23327E-015,1.2241E-013,9.27847E-014,6.7538E-014,3.68967E-013,7.62245E-015,1.54575E-013,2.67344E-014,1.13428E-015,7.0124E-014,1.54462E-015
13,40.510,39.9,44.0,9.700,7.71347E-008,7.6908E-005,1.27044E-012,3.79398E-014,1.28866E-013,1.03081E-013,0,3.27876E-013,4.25214E-014,4.81679E-014,7.46331E-015,1.60866E-014,3.06365E-014,-8.27618E-015
14,43.633,43.8,44.3,10.295,7.70903E-008,7.67605E-005,1.63896E-012,2.17549E-014,1.00528E-013,1.78747E-013,1.87918E-013,2.84614E-013,1.31074E-014,7.08347E-014,-7.07949E-015,9.01806E-016,2.38472E-014,2.4554E-014
15,46.756,49.5,44.7,10.680,7.67362E-008,7.66134E-005,1.8103E-012,3.73743E-014,1.92177E-013,1.86953E-013,4.62945E-014,2.04078E-013,0,1.1907E-013,-5.88749E-015,-3.34745E-015,6.68047E-014,4.40996E-015
16,49.878,55.5,45.1,10.880,7.66478E-008,7.64665E-005,1.70813E-012,4.25191E-014,1.04181E-013,4.1711E-014,1.1096E-013,3.5257E-013,2.9613E-015,8.86556E-014,-2.2872E-014,9.61407E-015,9.44144E-014,-6.20733E-015
17,53.001,61.2,45.7,10.925,7.66037E-008,7.61736E-005,0,5.31176E-015,1.73629E-013,1.15714E-013,2.62927E-013,5.55495E-014,2.26099E-014,6.18729E-014,1.61865E-014,1.13272E-014,8.30801E-014,-3.74843E-015
18,56.123,66.0,46.3,10.945,7.65156E-008,7.60276E-005,2.18184E-012,4.70897E-014,1.67002E-013,1.48978E-013,8.38551E-014,2.60098E-013,3.22185E-015,1.33258E-013,-5.04653E-015,0,8.15074E-014,-7.59827E-016
19,59.246,70.2,46.7,10.980,7.64716E-008,7.58819E-005,1.28282E-012,2.8907E-014,1.3678E-013,8.8218E-014,1.61998E-013,1.56166E-013,-8.5032E-016,1.11456E-013,-6.66994E-015,1.46114E-015,0,-3.54638E-015
20,62.369,73.5,47.3,11.050,7.63835E-008,7.57364E-005,1.89938E-012,6.69498E-014,0,2.10584E-013,2.71263E-013,4.76213E-013,3.55262E-015,9.97565E-014,5.20739E-014,-1.54259E-014,1.55864E-013,-5.5458E-015
21,65.491,76.7,47.6,11.165,7.63397E-008,7.55912E-005,1.4535E-012,3.57844E-014,2.01672E-013,2.03568E-013,5.4902E-013,3.44415E-013,1.197E-014,1.68544E-013,2.53286E-014,-1.17243E-014,7.45714E-014,0
22,68.614,79.5,48.1,11.195,7.64716E-008,7.53016E-005,2.66698E-012,3.37811E-014,5.57381E-014,3.2603E-013,2.99367E-013,4.16836E-013,1.06329E-014,1.54231E-013,4.90439E-014,-1.00104E-014,9.09514E-014,-4.54882E-015
23,71.736,82.4,48.5,11.290,7.63835E-008,7.97636E-005,1.87519E-012,3.19002E-014,1.17624E-013,3.06823E-013,5.61366E-013,3.2741E-013,1.76453E-014,1.15738E-013,8.32143E-015,7.64273E-015,5.92478E-014,-1.15714E-014
24,74.859,85.3,48.9,11.410,7.65156E-008,7.64665E-005,1.69286E-012,1.87967E-014,1.2834E-013,2.86488E-013,5.91249E-013,2.53272E-013,3.35845E-014,2.16336E-013,2.22183E-014,-1.142E-014,9.47131E-014,1.05861E-015
25,77.982,88.3,49.2,11.640,7.65596E-008,7.58819E-005,1.28029E-012,5.63419E-014,2.41022E-013,4.1154E-013,8.48852E-013,1.44372E-013,3.73985E-015,9.10341E-014,5.09794E-014,1.89411E-015,1.45671E-013,-4.81328E-015
26,81.104,91.3,49.6,11.815,7.70015E-008,7.55912E-005,1.8188E-012,8.10221E-015,1.53547E-013,3.92521E-013,1.04855E-012,0,1.456E-014,1.52233E-013,5.56632E-014,9.46585E-015,1.0288E-013,-1.78481E-014
27,84.227,94.4,49.9,11.880,7.70461E-008,7.51573E-005,2.91761E-012,0,1.46317E-013,4.69899E-013,1.40847E-012,3.47767E-013,2.36646E-014,0,2.80605E-015,5.65969E-015,8.05019E-014,-6.93283E-015
28,87.349,97.5,50.3,11.960,7.74462E-008,7.50132E-005,2.12867E-012,2.23813E-014,3.27283E-013,7.37726E-013,1.32564E-012,1.96634E-013,1.72092E-015,2.29746E-013,1.77218E-014,8.91509E-015,1.26569E-013,9.75137E-015
29,90.472,100.7,50.7,12.090,7.7983E-008,7.47259E-005,1.73929E-012,3.35681E-014,2.24624E-013,9.27893E-013,1.76896E-012,2.93631E-013,-7.66068E-016,2.1125E-013,1.41028E-014,-1.45803E-015,5.75612E-014,1.78325E-014
30,93.595,103.8,51.0,12.265,7.8388E-008,7.44397E-005,1.75863E-012,3.90663E-014,3.19691E-013,7.30369E-013,2.12968E-012,2.50145E-013,7.10602E-015,1.0062E-013,2.02556E-014,1.71999E-014,1.7717E-013,-8.64361E-015
31,96.717,107.0,51.5,12.430,7.89314E-008,7.41545E-005,1.8962E-012,5.3702E-014,3.53598E-013,1.1336E-012,2.52931E-012,3.68093E-013,-7.55146E-015,1.18261E-013,-5.2517E-015,7.02177E-015,6.80529E-014,1.57005E-014
32,99.840,110.2,51.9,12.485,7.97994E-008,7.40125E-005,1.32536E-012,2.76783E-014,2.55906E-013,1.15772E-012,2.55137E-012,3.03762E-013,2.58099E-014,1.28765E-013,2.35125E-014,-1.53939E-014,1.42911E-013,7.89003E-015
33,102.962,113.4,52.2,12.610,8.05842E-008,7.3729E-005,2.31312E-012,1.20379E-014,2.84678E-013,1.47209E-012,3.17757E-012,2.00974E-013,-1.52816E-014,2.34515E-013,3.94104E-014,1.81024E-014,1.3918E-013,4.12132E-015
34,106.085,116.6,52.7,12.650,8.13298E-008,7.35875E-005,2.02092E-012,7.78807E-014,3.90457E-013,1.6292E-012,3.36817E-012,5.23861E-013,-6.45541E-015,1.63856E-013,4.10182E-014,3.62907E-015,7.08941E-014,2.10201E-014
35,109.208,120.0,53.1,12.900,8.21297E-008,7.34465E-005,2.17005E-012,4.80711E-014,3.10038E-013,2.03961E-012,4.25629E-012,2.54118E-013,1.15558E-014,1.7635E-013,1.64471E-014,1.98101E-014,1.76915E-013,2.83102E-015
36,112.330,123.4,53.5,12.960,8.32722E-008,7.33056E-005,2.03723E-012,9.37286E-014,4.10508E-013,2.0384E-012,4.54829E-012,1.90711E-013,1.66273E-014,1.37794E-013,2.88602E-014,1.06961E-014,9.87946E-014,1.98475E-014
37,115.453,126.8,53.8,13.085,8.43335E-008,7.31652E-005,3.0673E-012,4.89269E-014,5.33731E-013,2.36453E-012,4.6015E-012,5.42871E-013,3.56198E-014,1.46217E-013,5.09068E-014,1.92632E-014,1.42171E-013,2.98002E-014
38,118.575,130.1,54.2,13.170,8.55067E-008,7.30249E-005,3.41707E-012,6.62032E-014,5.92102E-013,2.49702E-012,5.29795E-012,2.95915E-013,7.844E-015,2.59709E-013,1.42089E-014,2.52163E-014,2.15846E-013,3.10531E-014
39,121.698,133.3,54.7,13.265,8.67961E-008,7.27452E-005,2.04534E-012,1.04979E-013,5.37517E-013,2.73521E-012,6.13297E-012,3.53508E-013,4.21735E-014,1.63402E-013,3.72619E-014,5.44282E-015,1.18327E-013,1.70298E-014
40,124.821,136.4,55.1,13.355,8.80542E-008,7.27452E-005,2.59153E-012,3.8826E-014,5.29325E-013,2.7107E-012,6.47826E-012,3.6007E-013,4.00197E-016,2.26075E-013,-2.16012E-015,-5.58871E-015,1.667E-013,1.87078E-014
41,127.943,139.4,55.4,13.510,8.9588E-008,7.24665E-005,2.21609E-012,4.84706E-014,7.12586E-013,2.85356E-012,6.54747E-012,3.24491E-013,4.47073E-014,2.8328E-013,1.71866E-014,-2.78031E-015,3.03938E-013,3.80436E-014
42,131.066,142.5,55.9,13.610,9.12011E-008,7.23275E-005,3.64461E-012,3.03556E-014,7.9521E-013,3.40117E-012,7.88696E-012,4.56411E-013,2.42216E-014,2.87401E-013,3.07277E-014,1.86587E-014,2.31661E-013,1.41239E-014
43,134.188,145.5,56.3,13.735,9.30571E-008,7.2189E-005,2.99303E-012,4.33429E-014,7.2504E-013,3.64798E-012,8.52779E-012,2.7274E-013,3.18043E-014,3.64407E-013,5.18726E-014,8.05229E-015,2.62533E-013,-3.22185E-015
44,137.311,148.5,56.7,13.845,9.50057E-008,7.20506E-005,5.40439E-012,4.8185E-014,7.01713E-013,3.85489E-012,9.34064E-012,3.49225E-013,3.62353E-014,3.53497E-013,-1.10073E-015,5.56998E-015,3.22326E-013,1.55804E-014
45,140.434,151.8,57.1,13.980,9.72187E-008,7.19125E-005,4.12371E-012,1.01566E-013,7.80813E-013,4.46486E-012,9.73633E-012,2.79792E-013,3.73969E-014,2.79866E-013,7.25237E-014,7.30339E-015,2.27623E-013,9.70534E-015
46,143.556,155.0,57.5,14.060,9.98274E-008,7.17746E-005,3.95485E-012,4.38562E-014,8.29939E-013,4.8326E-012,1.13908E-011,4.69036E-013,3.38201E-014,3.26325E-013,2.13766E-014,1.3084E-014,2.77455E-013,1.46637E-014
47,146.679,158.3,58.1,14.150,1.02506E-007,7.1637E-005,5.54367E-012,7.60287E-014,7.52506E-013,4.92825E-012,1.15613E-011,4.58048E-013,7.56114E-014,3.80699E-013,0,-1.28507E-014,4.274E-013,-7.65287E-016
48,149.801,161.4,58.4,14.275,1.05621E-007,7.14996E-005,6.95693E-012,5.59229E-014,8.90303E-013,5.47828E-012,1.33666E-011,4.32298E-013,2.01838E-014,4.46399E-013,2.74817E-014,-9.17877E-015,5.73795E-013,1.27127E-014
49,152.924,164.5,58.8,14.325,1.09018E-007,7.13626E-005,6.95062E-012,5.83725E-014,1.15888E-012,6.00842E-012,1.3666E-011,2.58384E-013,3.24572E-014,3.47207E-013,2.33666E-014,5.03483E-015,5.26216E-013,6.64888E-015
50,156.047,167.4,59.3,14.460,1.1285E-007,7.12258E-005,7.54173E-012,1.33644E-013,1.06419E-012,6.80476E-012,1.45877E-011,3.4127E-013,4.46488E-014,4.42896E-013,2.97651E-014,3.33146E-014,6.37823E-013,2.81955E-014
51,159.169,170.6,59.7,14.515,1.16748E-007,7.10893E-005,9.84036E-012,1.27331E-013,1.03786E-012,6.49117E-012,1.57863E-011,3.69699E-013,6.60121E-014,5.50092E-013,5.53854E-014,6.50299E-015,7.10628E-013,3.84508E-014
52,162.292,173.7,60.1,14.705,1.21409E-007,7.08169E-005,1.04063E-011,1.14663E-013,1.24067E-012,7.18663E-012,1.76189E-011,1.75906E-013,2.82626E-014,4.39484E-013,5.33743E-014,1.83474E-014,9.85255E-013,3.36867E-014
53,165.414,176.8,60.6,14.850,1.26183E-007,7.08169E-005,1.27894E-011,1.0539E-013,1.30781E-012,7.87664E-012,1.80125E-011,3.33324E-013,7.33085E-014,5.39254E-013,4.97468E-014,-8.92601E-015,1.1063E-012,1.60375E-014
54,168.537,180.0,61.1,14.935,1.3175E-007,7.05457E-005,1.35856E-011,1.33513E-013,1.32209E-012,8.01194E-012,2.00628E-011,4.0468E-013,8.93553E-014,7.27579E-013,5.20294E-014,2.5437E-014,1.19893E-012,3.12691E-014
55,171.660,183.1,61.5,15.065,1.378E-007,7.05457E-005,1.66033E-011,1.3693E-013,1.53933E-012,9.73003E-012,2.31569E-011,3.20822E-013,4.69181E-014,7.9164E-013,5.76212E-014,7.94698E-015,1.35271E-012,3.67447E-014
56,174.782,186.3,62.0,15.070,1.45295E-007,7.02755E-005,1.96261E-011,1.49182E-013,1.6084E-012,9.87594E-012,2.28923E-011,3.97221E-013,5.42122E-014,7.31982E-013,3.77994E-014,2.16761E-014,1.52691E-012,2.05528E-014
57,177.905,189.4,62.5,15.250,1.48166E-007,7.02755E-005,2.14122E-011,1.73155E-013,1.8968E-012,1.08032E-011,2.55807E-011,2.79688E-013,7.35324E-014,7.60808E-013,7.51721E-014,8.21689E-015,1.69688E-012,7.27686E-015
58,181.027,192.5,63.0,15.310,1.57217E-007,7.00064E-005,2.35762E-011,2.04751E-013,1.93932E-012,1.1094E-011,2.65152E-011,2.38275E-013,5.1967E-014,8.49779E-013,5.48573E-014,1.1576E-014,2.1183E-012,4.3002E-014
59,184.150,195.5,63.5,15.475,1.6788E-007,7.00064E-005,2.60405E-011,2.37195E-013,2.16735E-012,1.20627E-011,2.94832E-011,4.8158E-013,5.62982E-014,1.06915E-012,6.88447E-014,6.90694E-014,2.52076E-012,2.60994E-014
60,187.273,198.8,64.0,15.595,1.78033E-007,6.97382E-005,3.00799E-011,1.8466E-013,2.17701E-012,1.4086E-011,3.12996E-011,3.25833E-013,9.20935E-014,1.10187E-012,3.79469E-014,1.26838E-014,2.88193E-012,4.29957E-014
61,190.395,201.9,64.5,15.680,1.85567E-007,6.96044E-005,3.21689E-011,2.3732E-013,2.49081E-012,1.49756E-011,3.30407E-011,4.96183E-013,9.90505E-014,1.28281E-012,6.83875E-014,3.13386E-014,3.20026E-012,1.31737E-014
62,193.518,205.0,65.0,15.795,1.9611E-007,6.96044E-005,3.64314E-011,3.83425E-013,2.78414E-012,1.43245E-011,3.59128E-011,6.46505E-013,8.32572E-014,1.45541E-012,6.80802E-014,2.50103E-014,3.34338E-012,1.92211E-014
63,196.640,208.1,65.4,15.855,2.07133E-007,6.93379E-005,3.97177E-011,4.31497E-013,2.78507E-012,1.56664E-011,3.8401E-011,4.88918E-013,8.9892E-014,1.4443E-012,9.77392E-014,3.59467E-014,4.00272E-012,2.27176E-014
64,199.763,211.3,66.0,16.030,2.18524E-007,6.93379E-005,4.27587E-011,4.07815E-013,3.11272E-012,1.59405E-011,4.06737E-011,4.86236E-013,9.0889E-014,1.50743E-012,8.40389E-014,8.24982E-014,4.3813E-012,3.36321E-014
65,202.886,214.4,66.5,16.135,2.28297E-007,6.90722E-005,4.55467E-011,5.72303E-013,3.3957E-012,1.71708E-011,4.26866E-011,5.70167E-013,1.13935E-013,1.9669E-012,8.97454E-014,7.38202E-014,4.91165E-012,3.83798E-014
66,206.008,217.5,67.1,16.195,2.40852E-007,6.90722E-005,4.99457E-011,5.14063E-013,3.41246E-012,1.83627E-011,4.47468E-011,4.51202E-013,1.1509E-013,2.32635E-012,1.45657E-013,5.30428E-014,5.206E-012,1.45194E-014
67,209.131,220.6,67.6,16.355,2.52494E-007,6.88077E-005,5.47617E-011,6.38248E-013,4.08176E-012,1.89774E-011,4.52219E-011,3.60859E-013,1.02037E-013,2.5815E-012,1.37146E-013,4.78558E-014,5.65805E-012,2.79646E-014
68,212.253,223.7,68.1,16.435,2.65308E-007,6.86759E-005,5.61338E-011,5.99893E-013,4.10808E-012,1.95293E-011,4.91031E-011,4.76053E-013,6.33605E-014,3.30486E-012,1.43237E-013,8.21939E-014,6.05435E-012,5.41724E-014
69,215.376,227.0,68.7,16.525,2.77971E-007,6.85441E-005,6.06229E-011,6.53487E-013,4.43396E-012,2.16975E-011,5.09045E-011,4.92311E-013,1.27413E-013,4.01082E-012,2.12527E-013,8.54509E-014,6.50887E-012,2.1549E-014
70,218.499,230.1,69.2,16.645,2.89568E-007,6.84128E-005,6.25688E-011,8.39011E-013,4.93104E-012,2.17279E-011,5.25599E-011,4.82126E-013,8.99997E-014,4.57951E-012,2.16149E-013,6.40525E-014,6.90106E-012,4.71529E-014
71,221.621,233.2,69.9,16.715,3.00435E-007,6.82816E-005,6.63569E-011,7.77139E-013,4.78059E-012,2.30255E-011,5.49614E-011,3.73727E-013,1.67486E-013,5.03366E-012,2.14189E-013,1.09882E-013,7.00701E-012,5.7473E-014
72,224.744,236.3,70.3,16.865,3.09564E-007,6.82816E-005,6.79097E-011,8.57779E-013,5.05789E-012,2.23451E-011,5.5184E-011,4.78257E-013,9.7559E-014,5.27997E-012,3.15995E-013,6.99431E-014,7.62641E-012,2.05715E-014
73,227.866,239.5,70.9,16.925,3.17504E-007,6.81507E-005,7.19882E-011,1.01653E-012,5.26229E-012,2.36015E-011,5.58941E-011,6.12893E-013,9.31779E-014,5.49125E-012,2.98901E-013,3.25415E-014,7.50156E-012,2.55697E-014
74,230.989,242.6,71.4,17.035,3.25087E-007,6.802E-005,7.3021E-011,1.10136E-012,5.98802E-012,2.42038E-011,5.5949E-011,5.18611E-013,1.50538E-013,5.25671E-012,3.16835E-013,3.73961E-014,8.27045E-012,3.89017E-014
75,234.112,245.6,72.0,17.165,3.32659E-007,6.78897E-005,7.52898E-011,9.77785E-013,5.84278E-012,2.21977E-011,5.5461E-011,4.86114E-013,1.80802E-013,5.12255E-012,3.43848E-013,1.34593E-013,8.53799E-012,5.24803E-014
76,237.234,248.9,72.6,17.240,3.39234E-007,6.77595E-005,7.65768E-011,8.66703E-013,5.97122E-012,2.4303E-011,5.64627E-011,6.40827E-013,1.61804E-013,5.85599E-012,3.75748E-013,8.16385E-014,8.59359E-012,1.1172E-014
77,240.357,252.2,73.1,17.355,3.4574E-007,6.77595E-005,7.73358E-011,1.00054E-012,5.90938E-012,2.35896E-011,5.67114E-011,4.69541E-013,1.51482E-013,5.43742E-012,3.7545E-013,6.11427E-014,8.99499E-012,3.22942E-014
78,243.479,255.4,73.7,17.445,3.51763E-007,6.76296E-005,7.71717E-011,1.04191E-012,6.28204E-012,2.34681E-011,5.57936E-011,6.28522E-013,1.002E-013,5.83593E-012,5.1031E-013,6.75169E-014,8.93021E-012,3.32077E-014
79,246.602,258.4,74.3,17.545,3.57479E-007,6.75E-005,7.78743E-011,1.10816E-012,6.473E-012,2.36262E-011,5.66573E-011,7.39154E-013,1.66553E-013,5.87829E-012,4.80568E-013,8.59938E-014,9.03974E-012,3.01247E-014
80,249.725,261.7,74.9,17.650,3.62661E-007,6.73705E-005,7.8636E-011,1.17652E-012,6.57606E-012,2.41476E-011,5.69827E-011,7.00941E-013,1.28453E-013,5.97182E-012,5.11806E-013,7.65436E-014,9.27958E-012,3.33395E-014
81,252.847,264.7,75.5,17.735,3.67705E-007,6.72414E-005,7.86209E-011,1.09067E-012,6.34918E-012,2.46805E-011,5.78887E-011,5.62419E-013,1.13328E-013,6.24962E-012,4.60703E-013,7.05399E-014,9.70633E-012,-5.13312E-016
82,255.970,267.9,76.1,17.825,3.73035E-007,6.71126E-005,7.93608E-011,1.29693E-012,6.94903E-012,2.46598E-011,5.82349E-011,6.28303E-013,1.57685E-013,6.15995E-012,3.40279E-013,1.21846E-013,8.98639E-012,1.54641E-014
83,259.092,271.1,76.6,17.895,3.78442E-007,6.69838E-005,7.62561E-011,1.24401E-012,7.02514E-012,2.45866E-011,5.94991E-011,7.31422E-013,1.09823E-013,6.51752E-012,4.17778E-013,7.87521E-014,9.66033E-012,3.01606E-014
84,262.215,274.1,77.2,17.995,3.83928E-007,6.69838E-005,7.7421E-011,1.20055E-012,7.53321E-012,2.57602E-011,5.78168E-011,4.81502E-013,1.09864E-013,6.63199E-012,4.79515E-013,5.119E-014,9.31004E-012,5.54369E-014
85,265.338,277.4,77.8,18.095,3.89493E-007,6.67273E-005,7.85445E-011,1.25047E-012,7.33694E-012,2.59566E-011,5.98846E-011,7.01915E-013,1.44553E-013,6.65678E-012,4.23296E-013,1.10758E-013,9.18902E-012,1.1775E-014
86,268.460,280.5,78.4,18.170,3.95367E-007,6.67273E-005,7.7336E-011,1.26604E-012,7.50112E-012,2.75596E-011,5.95585E-011,6.25269E-013,1.16205E-013,7.10281E-012,4.22652E-013,6.18448E-014,9.93746E-012,1.94123E-014
87,271.583,283.5,79.0,18.305,4.01098E-007,6.65994E-005,7.50261E-011,1.25544E-012,8.04487E-012,2.70787E-011,6.11598E-011,6.08249E-013,1.22842E-013,7.68264E-012,4.86086E-013,1.01586E-013,9.43324E-012,4.25261E-014
88,274.705,286.7,79.5,18.350,4.06443E-007,6.64717E-005,7.68995E-011,1.35453E-012,8.2248E-012,2.79194E-011,6.16074E-011,7.15635E-013,1.89332E-013,7.85996E-012,5.36687E-013,1.19595E-013,1.01547E-011,5.38697E-014
89,277.828,289.8,80.1,18.480,4.1186E-007,6.63443E-005,7.61064E-011,1.33455E-012,8.33177E-012,2.69477E-011,5.98528E-011,7.49515E-013,1.21171E-013,7.82917E-012,5.01728E-013,1.35337E-013,1.04784E-011,1.368E-014
90,280.951,292.9,80.7,18.560,4.1639E-007,6.62171E-005,7.64903E-011,1.33001E-012,8.76664E-012,2.69143E-011,6.11768E-011,6.44128E-013,1.26268E-013,8.20695E-012,3.92471E-013,1.24943E-013,1.049E-011,4.21759E-014
91,284.073,295.9,81.2,18.680,4.21697E-007,6.60902E-005,7.49411E-011,1.51754E-012,8.63509E-012,2.82902E-011,6.0046E-011,8.31157E-013,1.05768E-013,8.67616E-012,4.20384E-013,8.41442E-014,1.09634E-011,4.20276E-014
92,287.196,299.0,81.8,18.805,4.26825E-007,6.59635E-005,7.81094E-011,1.52418E-012,9.20132E-012,2.69029E-011,6.05344E-011,5.44176E-013,1.21419E-013,8.18508E-012,4.55845E-013,1.36441E-013,1.08148E-011,3.0567E-014
93,290.318,302.0,82.5,18.850,4.3127E-007,6.59635E-005,7.70072E-011,1.48048E-012,8.89922E-012,2.72206E-011,6.02258E-011,7.32479E-013,1.28396E-013,8.67123E-012,4.92349E-013,1.22737E-013,1.11225E-011,4.1842E-014
94,293.441,305.2,83.0,19.000,4.35762E-007,6.5837E-005,7.85489E-011,1.4745E-012,9.2831E-012,2.72632E-011,6.00138E-011,5.5658E-013,1.54576E-013,8.59521E-012,4.11797E-013,1.13808E-013,1.12969E-011,3.56596E-014
95,296.564,308.3,83.7,19.060,4.40555E-007,6.57108E-005,7.94587E-011,1.49777E-012,9.20807E-012,2.7362E-011,5.85285E-011,5.94759E-013,1.43546E-013,8.3948E-012,5.11494E-013,1.9646E-013,1.21429E-011,2.56071E-014
96,299.686,311.5,84.2,19.205,4.45143E-007,6.55848E-005,7.95687E-011,1.6777E-012,9.63466E-012,2.76066E-011,6.00602E-011,7.7272E-013,1.05333E-013,8.25104E-012,5.7195E-013,1.76583E-013,1.24745E-011,2.53161E-014
97,302.809,314.5,84.9,19.335,4.50298E-007,6.54591E-005,8.18221E-011,1.7049E-012,9.63451E-012,2.66109E-011,5.89215E-011,7.3684E-013,1.32199E-013,8.60371E-012,5.88322E-013,2.43961E-013,1.27918E-011,2.76229E-014
98,305.931,317.6,85.6,19.400,4.5525E-007,6.54591E-005,8.40139E-011,1.72289E-012,9.92602E-012,2.65708E-011,5.76157E-011,4.9369E-013,1.93771E-013,8.95578E-012,4.3419E-013,1.93576E-013,1.28676E-011,7.00913E-014
99,309.054,320.7,86.1,19.550,4.59463E-007,6.52084E-005,8.75437E-011,1.5997E-012,1.02275E-011,2.71431E-011,5.74416E-011,8.15628E-013,1.33492E-013,9.0052E-012,4.52759E-013,2.31274E-013,1.28229E-011,4.27625E-014
100,312.177,323.8,86.8,19.645,4.64248E-007,6.52084E-005,9.02575E-011,1.58267E-012,9.59864E-012,2.6673E-011,5.66136E-011,8.71812E-013,1.1332E-013,9.62143E-012,5.24353E-013,1.92986E-013,1.36027E-011,6.1546E-014
101,315.299,327.0,87.4,19.785,4.68813E-007,6.50833E-005,9.36804E-011,1.94869E-012,1.02564E-011,2.64398E-011,5.57212E-011,5.97949E-013,1.41018E-013,8.98406E-012,5.33635E-013,2.31313E-013,1.30994E-011,4.25464E-014
102,318.422,330.2,88.1,19.885,4.73151E-007,6.49586E-005,9.76529E-011,1.91221E-012,9.40863E-012,2.56543E-011,5.3908E-011,6.4397E-013,1.07976E-013,9.2849E-012,4.20787E-013,2.22559E-013,1.39233E-011,2.62218E-014
103,321.544,333.3,88.7,19.940,4.7698E-007,6.4834E-005,1.02004E-010,1.7976E-012,1.00359E-011,2.52727E-011,5.12022E-011,7.16394E-013,1.33759E-013,9.35417E-012,4.79877E-013,2.26436E-013,1.33829E-011,3.13152E-014
104,324.667,336.5,89.4,20.075,4.80562E-007,6.47098E-005,1.087E-010,1.85612E-012,9.98145E-012,2.32741E-011,5.13118E-011,7.27215E-013,9.71439E-014,9.15804E-012,4.78995E-013,3.49529E-013,1.38073E-011,7.61184E-014
