MID Data C:\ESCO\Data\SIM\HMK\20260415\20260415_GZ_1423_4_7days_SIM_A.mfd
April 15 2026 13:38:39

Sample Weight : 248 mg

Normalization : per 100 mg (Sample weight : 248 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
56,174.771,180.4,54.9,15.135,1.40767E-007,7.41545E-005,2.12392E-011,1.49284E-013,1.32939E-012,8.93572E-012,2.1966E-011,4.3488E-013,3.99985E-014,6.89706E-013,4.17143E-014,2.08564E-014,1.05522E-012,9.42948E-015
57,177.894,183.7,55.4,15.245,1.44046E-007,7.40125E-005,2.54699E-011,1.43672E-013,1.28282E-012,8.68668E-012,2.34099E-011,7.8355E-014,9.12424E-014,6.91385E-013,7.81105E-014,2.13032E-014,1.45342E-012,3.42808E-014
58,181.016,186.9,55.8,15.285,1.5506E-007,7.40125E-005,2.77734E-011,1.96873E-013,1.52947E-012,9.53363E-012,2.53615E-011,1.49322E-013,2.81961E-014,7.78226E-013,5.07389E-014,6.7277E-015,1.56996E-012,1.81414E-014
59,184.139,190.1,56.3,15.350,1.63399E-007,7.3729E-005,3.08974E-011,2.27919E-013,1.59572E-012,1.09168E-011,2.7171E-011,2.4831E-013,4.1605E-014,7.24395E-013,8.36878E-014,2.94225E-014,1.99119E-012,2.90735E-014
60,187.262,193.0,56.7,15.450,1.70805E-007,7.35875E-005,3.19788E-011,1.66058E-013,1.97847E-012,1.13793E-011,2.9022E-011,3.88075E-013,7.76381E-014,9.23454E-013,7.9938E-014,3.42769E-014,2.20654E-012,2.54959E-014
61,190.384,196.2,57.1,15.555,1.80094E-007,7.35875E-005,3.58566E-011,2.61345E-013,1.98341E-012,1.19378E-011,3.13826E-011,2.72543E-013,2.33294E-014,8.66836E-013,3.57368E-014,7.51938E-014,2.44732E-012,3.69376E-014
62,193.507,199.3,57.6,15.680,1.88256E-007,7.33056E-005,3.98954E-011,3.36165E-013,2.15712E-012,1.25772E-011,3.24892E-011,2.15337E-013,7.59827E-014,1.18646E-012,6.25677E-014,1.06971E-013,2.7169E-012,2.1366E-014
63,196.629,202.3,58.2,15.790,1.942E-007,7.33056E-005,4.09829E-011,3.30129E-013,2.49591E-012,1.44698E-011,3.48895E-011,1.98088E-013,8.50569E-014,1.22839E-012,1.0419E-013,1.2638E-013,2.92729E-012,2.48629E-014
64,199.752,205.4,58.7,15.870,2.05944E-007,7.31652E-005,4.52733E-011,2.65278E-013,2.57406E-012,1.45275E-011,3.63033E-011,3.57936E-013,9.94726E-014,1.29639E-012,6.72832E-014,1.03351E-013,3.38044E-012,1.62859E-014
65,202.875,208.4,59.2,15.935,2.17145E-007,7.30249E-005,4.72698E-011,3.84971E-013,2.71535E-012,1.54068E-011,3.80856E-011,3.77524E-013,7.50332E-014,1.53638E-012,1.02647E-013,7.86E-014,3.77912E-012,4.07851E-014
66,205.997,211.6,59.7,16.055,2.27379E-007,7.28849E-005,5.13815E-011,4.21716E-013,3.17181E-012,1.54741E-011,3.89212E-011,2.7208E-013,6.81171E-014,1.81638E-012,6.04833E-014,1.08365E-013,3.9203E-012,2.02234E-014
67,209.120,214.6,60.1,16.225,2.37684E-007,7.27452E-005,5.53265E-011,4.26509E-013,2.9399E-012,1.66907E-011,4.17164E-011,4.27611E-013,1.3419E-013,2.08733E-012,9.87621E-014,1.69071E-013,4.55141E-012,2.85336E-014
68,212.242,217.8,60.7,16.300,2.48599E-007,7.26057E-005,5.74383E-011,4.90054E-013,3.42598E-012,1.68219E-011,4.29181E-011,6.00757E-013,1.29972E-013,2.23808E-012,9.56546E-014,1.49808E-013,4.89439E-012,2.83327E-014
69,215.365,220.9,61.2,16.410,2.59717E-007,7.24665E-005,6.06647E-011,5.00196E-013,3.67416E-012,1.74693E-011,4.46234E-011,5.1927E-013,1.05514E-013,2.70159E-012,1.52643E-013,2.09534E-013,5.13116E-012,4.26925E-014
70,218.488,224.1,61.7,16.490,2.71488E-007,7.23275E-005,6.34965E-011,5.68265E-013,3.70226E-012,1.8134E-011,4.7554E-011,4.69311E-013,1.25525E-013,3.28523E-012,1.11972E-013,2.53084E-013,5.62728E-012,1.57856E-014
71,221.610,227.2,62.3,16.600,2.82651E-007,7.2189E-005,6.38502E-011,6.37195E-013,4.34751E-012,1.95935E-011,4.80462E-011,3.12363E-013,1.16256E-013,4.46342E-012,1.68284E-013,2.95186E-013,6.21196E-012,2.67541E-015
72,224.733,230.4,62.8,16.660,2.93089E-007,7.2189E-005,6.81309E-011,9.1903E-013,4.12078E-012,2.00077E-011,4.98516E-011,4.00195E-013,1.85255E-013,4.61317E-012,2.01081E-013,1.68612E-013,6.0912E-012,1.42489E-014
73,227.855,233.5,63.4,16.800,3.02691E-007,7.19125E-005,7.0655E-011,8.53391E-013,4.5197E-012,2.03689E-011,5.12801E-011,4.32488E-013,1.44177E-013,5.29853E-012,2.26292E-013,1.81518E-013,6.41561E-012,7.32328E-014
74,230.978,236.7,64.0,16.880,3.10277E-007,7.19125E-005,7.21859E-011,8.8839E-013,4.8509E-012,2.06906E-011,5.23673E-011,2.2867E-013,7.03286E-014,5.38717E-012,3.06519E-013,1.84266E-013,6.80512E-012,3.23392E-014
75,234.101,239.8,64.5,16.935,3.16774E-007,7.17746E-005,7.27561E-011,8.32878E-013,4.88507E-012,2.0659E-011,5.22475E-011,4.26027E-013,1.68695E-013,5.21081E-012,2.67058E-013,2.09389E-013,7.09967E-012,2.3628E-014
76,237.223,243.0,65.1,17.050,3.22107E-007,7.1637E-005,7.3119E-011,1.01018E-012,5.06959E-012,2.14594E-011,5.24267E-011,4.27042E-013,9.39822E-014,5.14678E-012,3.09528E-013,1.19518E-013,6.93679E-012,1.5684E-014
77,240.346,246.1,65.6,17.115,3.27906E-007,7.14996E-005,7.55547E-011,9.79935E-013,5.07017E-012,2.13658E-011,5.25376E-011,4.34441E-013,1.48154E-013,5.32815E-012,3.36943E-013,1.25786E-013,7.73728E-012,3.9025E-014
78,243.468,249.3,66.2,17.235,3.32851E-007,7.13626E-005,7.53928E-011,8.44623E-013,4.95578E-012,2.19755E-011,5.11983E-011,3.9063E-013,1.03288E-013,5.32691E-012,4.02415E-013,2.20287E-013,7.51478E-012,7.36843E-015
79,246.591,252.5,66.8,17.355,3.38064E-007,7.12258E-005,7.66248E-011,9.20973E-013,5.62609E-012,2.07987E-011,5.23116E-011,6.28455E-013,1.52749E-013,5.47689E-012,4.26305E-013,1.92075E-013,7.65438E-012,4.41765E-014
80,249.714,255.6,67.4,17.410,3.42571E-007,7.10893E-005,7.7035E-011,1.07752E-012,5.54476E-012,2.18691E-011,5.25989E-011,5.71211E-013,1.16288E-013,5.58657E-012,3.69768E-013,2.48289E-013,7.38879E-012,3.05527E-014
81,252.836,258.9,67.9,17.520,3.47136E-007,7.10893E-005,7.69432E-011,9.8013E-013,5.49762E-012,2.23839E-011,5.27467E-011,4.1833E-013,1.29361E-013,6.19088E-012,4.38938E-013,1.49102E-013,8.2476E-012,8.39159E-015
82,255.959,262.0,68.6,17.610,3.51763E-007,7.08169E-005,7.44229E-011,9.28163E-013,5.64366E-012,2.17821E-011,5.3973E-011,4.10411E-013,1.17302E-013,6.54607E-012,3.38538E-013,1.9408E-013,8.11592E-012,4.18276E-014
83,259.081,265.1,69.2,17.690,3.56656E-007,7.08169E-005,7.52077E-011,9.33165E-013,5.89075E-012,2.20132E-011,5.28233E-011,6.10858E-013,8.8024E-014,6.42432E-012,3.52408E-013,1.94555E-013,8.01829E-012,1.82314E-014
84,262.204,268.3,69.7,17.800,3.6141E-007,7.06812E-005,7.51348E-011,1.1552E-012,5.98684E-012,2.23053E-011,5.38708E-011,5.03487E-013,1.30548E-013,6.65831E-012,3.6274E-013,2.58383E-013,7.94689E-012,3.04969E-014
85,265.327,271.4,70.3,17.805,3.66649E-007,7.05457E-005,7.47314E-011,1.12257E-012,5.92763E-012,2.31732E-011,5.55307E-011,5.11961E-013,1.68921E-013,6.78248E-012,3.91472E-013,1.44357E-013,8.52833E-012,4.05198E-014
86,268.449,274.5,70.8,17.855,3.72177E-007,7.04105E-005,7.52723E-011,9.42777E-013,6.32804E-012,2.3408E-011,5.554E-011,5.18208E-013,1.41094E-013,7.16703E-012,3.88129E-013,1.74797E-013,8.09682E-012,1.87876E-014
87,271.572,277.5,71.5,18.015,3.77355E-007,7.02755E-005,7.31133E-011,1.14583E-012,6.27338E-012,2.3442E-011,5.6826E-011,5.46352E-013,1.00219E-013,7.5266E-012,3.3125E-013,1.63928E-013,9.0206E-012,3.94842E-014
88,274.694,280.6,72.1,18.110,3.81944E-007,7.02755E-005,7.31561E-011,1.28779E-012,6.02185E-012,2.24916E-011,5.71909E-011,4.53096E-013,1.55375E-013,7.64246E-012,3.63921E-013,1.61673E-013,8.47338E-012,1.83796E-014
89,277.817,283.8,72.6,18.285,3.87257E-007,7.00064E-005,7.23972E-011,1.26272E-012,6.8912E-012,2.26759E-011,5.65955E-011,4.22579E-013,1.43297E-013,8.44828E-012,3.7074E-013,1.98048E-013,8.91184E-012,1.8686E-014
90,280.940,286.9,73.2,18.285,3.91967E-007,7.00064E-005,7.44795E-011,1.41287E-012,6.69969E-012,2.4321E-011,5.68823E-011,3.46844E-013,1.16892E-013,7.9215E-012,3.9272E-013,2.2088E-013,9.39393E-012,5.3578E-014
91,284.062,290.1,73.8,18.410,3.9605E-007,6.98721E-005,7.21315E-011,1.27475E-012,6.78764E-012,2.40384E-011,5.62741E-011,4.62241E-013,1.16774E-013,8.58538E-012,3.77428E-013,2.04497E-013,9.75829E-012,4.73196E-014
92,287.185,293.2,74.4,18.470,4.00175E-007,6.96044E-005,7.35732E-011,1.2115E-012,6.94082E-012,2.26173E-011,5.67859E-011,3.99879E-013,1.37131E-013,8.58399E-012,4.8294E-013,1.97438E-013,9.49305E-012,3.85937E-014
93,290.307,296.2,75.0,18.630,4.03645E-007,6.96044E-005,7.41622E-011,1.42717E-012,7.37274E-012,2.42203E-011,5.67731E-011,4.99324E-013,9.87039E-014,8.8986E-012,3.84968E-013,1.61387E-013,9.787E-012,6.78533E-014
94,293.430,299.3,75.5,18.725,4.07615E-007,6.94711E-005,7.38318E-011,1.36956E-012,7.36161E-012,2.38853E-011,5.51432E-011,4.5136E-013,1.30512E-013,8.74636E-012,2.87469E-013,2.34383E-013,1.02273E-011,2.7159E-014
95,296.553,302.4,76.1,18.820,4.1186E-007,6.93379E-005,7.51797E-011,1.46027E-012,7.62858E-012,2.39299E-011,5.54637E-011,5.0103E-013,1.86567E-013,9.01283E-012,4.8291E-013,2.01217E-013,1.06786E-011,2.25133E-014
96,299.675,305.5,76.7,18.910,4.14954E-007,6.93379E-005,7.55898E-011,1.40556E-012,7.21485E-012,2.38015E-011,5.48472E-011,4.88355E-013,1.38167E-013,8.84219E-012,4.19404E-013,2.56261E-013,1.07274E-011,7.07064E-014
97,302.798,308.6,77.4,18.985,4.19517E-007,6.9205E-005,7.56884E-011,1.56043E-012,7.94816E-012,2.43872E-011,5.46654E-011,4.95579E-013,1.71473E-013,9.06309E-012,3.27732E-013,2.19053E-013,1.09335E-011,2.48691E-015
98,305.920,311.8,78.0,19.100,4.23643E-007,6.90722E-005,7.73668E-011,1.34141E-012,7.60847E-012,2.3888E-011,5.4336E-011,5.20983E-013,1.38432E-013,8.94116E-012,4.722E-013,2.20763E-013,1.07888E-011,3.39751E-014
99,309.043,315.0,78.5,19.185,4.28055E-007,6.90722E-005,7.73604E-011,1.48025E-012,7.85138E-012,2.27517E-011,5.42144E-011,3.60531E-013,1.43199E-013,8.97446E-012,4.40178E-013,3.01306E-013,1.15977E-011,6.36164E-014
100,312.166,318.1,79.1,19.305,4.32264E-007,6.89398E-005,8.04175E-011,1.53759E-012,8.10865E-012,2.28997E-011,5.45626E-011,6.33215E-013,1.21407E-013,8.8685E-012,4.33374E-013,4.20419E-013,1.18065E-011,7.95447E-014
