MID Data C:\ESCO\Data\SIM\HMK\20260408\20260408_GZ_1423_1_2h_SIM_A.mfd
April 08 2026 15:49:28

Sample Weight : 210.6 mg

Normalization : per 100 mg (Sample weight : 210.6 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
45,140.361,143.0,46.0,13.920,1.24523E-007,6.78897E-005,2.44288E-011,1.34988E-013,1.55245E-012,8.24654E-012,1.97765E-011,3.27715E-013,1.00901E-013,4.24567E-013,8.35096E-014,1.49406E-014,7.46347E-013,1.17569E-013
46,143.484,146.0,46.5,14.010,1.29122E-007,6.77595E-005,2.60703E-011,7.47851E-014,1.75221E-012,9.50334E-012,2.15568E-011,2.78407E-013,2.47137E-014,5.01979E-013,2.55194E-014,1.62185E-014,7.41993E-013,5.85182E-014
47,146.607,149.1,47.0,14.140,1.34277E-007,6.76296E-005,2.85821E-011,1.20095E-013,1.71523E-012,1.0441E-011,2.28986E-011,2.94751E-013,1.05054E-013,4.32187E-013,2.46881E-014,3.96716E-014,6.42687E-013,4.93032E-014
48,149.729,152.3,47.4,14.195,1.39316E-007,6.75E-005,3.24893E-011,1.19616E-013,1.68102E-012,1.03533E-011,2.39813E-011,4.26356E-013,6.80657E-014,4.5173E-013,6.23291E-014,-6.46183E-015,7.2844E-013,8.62253E-014
49,152.852,155.4,47.9,14.335,1.44461E-007,6.73705E-005,3.59018E-011,1.57302E-013,2.09015E-012,1.15241E-011,2.52352E-011,2.71341E-013,4.71154E-014,5.90262E-013,6.36427E-014,3.6227E-014,7.86068E-013,4.11487E-014
50,155.974,158.6,48.4,14.480,1.49022E-007,6.72414E-005,3.88191E-011,1.15818E-013,2.13522E-012,1.20718E-011,2.68062E-011,2.99216E-013,5.86762E-014,5.95979E-013,3.95438E-014,8.835E-015,8.04616E-013,4.34013E-014
51,159.097,161.7,48.9,14.480,1.54437E-007,6.72414E-005,4.06381E-011,1.133E-013,2.11858E-012,1.24417E-011,2.86765E-011,3.89125E-013,7.32651E-014,5.23738E-013,4.64285E-014,2.20601E-014,9.55676E-013,9.76226E-014
52,162.220,164.6,49.4,14.600,1.59313E-007,6.69838E-005,4.4166E-011,1.29447E-013,2.44172E-012,1.30052E-011,2.96548E-011,3.89244E-013,5.83684E-014,6.88211E-013,4.90374E-014,4.16128E-014,1.08048E-012,5.28054E-014
53,165.342,167.7,49.9,14.800,1.64342E-007,6.69838E-005,4.60155E-011,1.30496E-013,2.42759E-012,1.31771E-011,3.09885E-011,3.3425E-013,5.02002E-014,7.46786E-013,5.92453E-014,4.88062E-015,1.20953E-012,1.38106E-014
54,168.465,170.9,50.5,14.880,1.69336E-007,6.68555E-005,4.9392E-011,2.25731E-013,2.20209E-012,1.36119E-011,3.09348E-011,4.54579E-013,9.41733E-014,7.13448E-013,9.14192E-014,8.19649E-015,1.17303E-012,8.68492E-014
55,171.587,174.0,50.9,15.015,1.74783E-007,6.67273E-005,5.39701E-011,1.71438E-013,2.39965E-012,1.46653E-011,3.28914E-011,5.39469E-013,7.7774E-014,7.03249E-013,2.19843E-014,3.92231E-014,1.41644E-012,4.36562E-014
56,174.710,177.1,51.5,15.045,1.80094E-007,6.65994E-005,5.58898E-011,2.15335E-013,2.61033E-012,1.44414E-011,3.39571E-011,3.19394E-013,4.34817E-014,7.81077E-013,6.25237E-014,4.60905E-014,1.55531E-012,4.46116E-014
57,177.833,180.3,51.9,15.210,1.8514E-007,6.64717E-005,5.65567E-011,2.29945E-013,2.34748E-012,1.52023E-011,3.53969E-011,6.26234E-013,1.28202E-013,9.23514E-013,4.85688E-014,3.84257E-014,1.37988E-012,3.90277E-014
58,180.955,183.5,52.5,15.215,1.90327E-007,6.64717E-005,6.17766E-011,2.31182E-013,2.45206E-012,1.48384E-011,3.53936E-011,3.9532E-013,1.15702E-013,9.43265E-013,8.66446E-014,4.51168E-014,1.66155E-012,6.50467E-014
59,184.078,186.5,53.1,15.425,1.95434E-007,6.62171E-005,6.23577E-011,1.9316E-013,2.71286E-012,1.54785E-011,3.60743E-011,4.23039E-013,7.33354E-014,1.12141E-012,1.19758E-013,2.69563E-014,2.0619E-012,1.88475E-014
60,187.200,189.7,53.7,15.520,2.00101E-007,6.62171E-005,6.48349E-011,1.54269E-013,2.90349E-012,1.54056E-011,3.65875E-011,5.38454E-013,8.95329E-014,1.06877E-012,5.36805E-014,6.18121E-014,2.22988E-012,1.36846E-014
61,190.323,192.7,54.2,15.600,2.04644E-007,6.60902E-005,6.91104E-011,1.78656E-013,3.02204E-012,1.53452E-011,3.60149E-011,5.1979E-013,1.16654E-013,1.15594E-012,9.30936E-014,3.09161E-014,2.0977E-012,1.98139E-014
62,193.446,195.9,54.8,15.740,2.0905E-007,6.59635E-005,7.0197E-011,3.27138E-013,2.85093E-012,1.59044E-011,3.50863E-011,6.51241E-013,1.30992E-013,1.24149E-012,1.07824E-013,3.74035E-014,2.46077E-012,5.27186E-014
63,196.568,199.1,55.3,15.825,2.1355E-007,6.5837E-005,7.26308E-011,2.64515E-013,3.0539E-012,1.602E-011,3.63506E-011,6.23391E-013,6.85864E-014,1.47154E-012,1.243E-013,7.06508E-014,2.41951E-012,1.65949E-014
64,199.691,202.3,55.9,15.950,2.18399E-007,6.5837E-005,7.3689E-011,3.75108E-013,3.27226E-012,1.64291E-011,3.80924E-011,6.23242E-013,1.60341E-013,1.46808E-012,8.96289E-014,1.2614E-014,2.66739E-012,5.60683E-015
65,202.813,205.4,56.5,16.005,2.22843E-007,6.57108E-005,7.75077E-011,3.21079E-013,3.37821E-012,1.65996E-011,3.72279E-011,5.37321E-013,8.09985E-014,1.5038E-012,1.75072E-013,5.07638E-014,2.76968E-012,9.6964E-015
66,205.936,208.5,57.1,16.135,2.27772E-007,6.55848E-005,7.84938E-011,4.29741E-013,3.28992E-012,1.71328E-011,3.74153E-011,7.03785E-013,1.20889E-013,1.90466E-012,1.6237E-013,8.25842E-014,2.72233E-012,1.72626E-014
67,209.059,211.5,57.7,16.315,2.32541E-007,6.54591E-005,8.12906E-011,2.96225E-013,3.19628E-012,1.74433E-011,3.85467E-011,7.15177E-013,1.03018E-013,2.1374E-012,1.84934E-013,5.45072E-014,3.07917E-012,5.31498E-014
68,212.181,214.6,58.2,16.355,2.38232E-007,6.54591E-005,8.05533E-011,4.58367E-013,3.73487E-012,1.74946E-011,3.92961E-011,4.98257E-013,4.60768E-014,2.52461E-012,2.77478E-013,5.35179E-014,3.24448E-012,3.62918E-014
69,215.304,217.7,58.9,16.480,2.43921E-007,6.53336E-005,8.18417E-011,5.07308E-013,3.84006E-012,1.73374E-011,3.93733E-011,6.57209E-013,8.71561E-014,2.57061E-012,2.74995E-013,8.1478E-014,3.62772E-012,2.62639E-014
70,218.426,220.7,59.5,16.535,2.50323E-007,6.52084E-005,8.51859E-011,4.9178E-013,3.91056E-012,1.79214E-011,4.21811E-011,6.35985E-013,5.31598E-014,3.32204E-012,2.74561E-013,8.55676E-014,3.36533E-012,6.22277E-014
71,221.549,223.8,60.1,16.740,2.56744E-007,6.50833E-005,8.44546E-011,5.37641E-013,4.24881E-012,1.95271E-011,4.10125E-011,7.40856E-013,3.8465E-014,3.56813E-012,3.02659E-013,6.36016E-014,3.94083E-012,3.17547E-014
72,224.672,227.0,60.7,16.865,2.63481E-007,6.49586E-005,8.68821E-011,5.61145E-013,4.60281E-012,1.93098E-011,4.28212E-011,7.77817E-013,1.01982E-013,4.15162E-012,3.66576E-013,4.83331E-014,3.96382E-012,6.31759E-014
73,227.794,230.3,61.4,16.880,2.69463E-007,6.4834E-005,8.54722E-011,6.61977E-013,4.43761E-012,1.93308E-011,4.24824E-011,6.23584E-013,3.21484E-014,4.08884E-012,4.33951E-013,3.93592E-014,4.71772E-012,4.90419E-014
74,230.917,233.5,62.0,16.980,2.7574E-007,6.47098E-005,8.74147E-011,7.37099E-013,4.95332E-012,2.0058E-011,4.34008E-011,6.70478E-013,8.78631E-014,4.59519E-012,4.42936E-013,4.16045E-014,4.73278E-012,7.7678E-014
75,234.039,236.7,62.7,17.135,2.81838E-007,6.47098E-005,8.77938E-011,6.0159E-013,5.36394E-012,2.01657E-011,4.44508E-011,8.44013E-013,1.55374E-013,4.54372E-012,4.43636E-013,5.80194E-014,5.21844E-012,3.84147E-014
76,237.162,239.9,63.4,17.240,2.8774E-007,6.45857E-005,8.76903E-011,7.89306E-013,5.33216E-012,2.06194E-011,4.48854E-011,7.41588E-013,9.45826E-014,4.5914E-012,4.8368E-013,4.58339E-014,5.74055E-012,6.50156E-014
77,240.285,243.0,64.0,17.325,2.93596E-007,6.44619E-005,8.74179E-011,8.31321E-013,5.45393E-012,2.05906E-011,4.46977E-011,8.94761E-013,8.28327E-014,4.69902E-012,5.29775E-013,7.14765E-014,5.57713E-012,5.26903E-014
78,243.407,246.1,64.6,17.390,2.99399E-007,6.44619E-005,8.79907E-011,9.34285E-013,5.91487E-012,2.10865E-011,4.54346E-011,5.58191E-013,1.30585E-013,4.86576E-012,6.42013E-013,1.00583E-013,5.85289E-012,8.19759E-014
79,246.530,249.3,65.3,17.500,3.0514E-007,6.43383E-005,8.37358E-011,7.76563E-013,5.99662E-012,2.09536E-011,4.57677E-011,7.32118E-013,1.60383E-013,5.35888E-012,6.67111E-013,9.88722E-014,6.2035E-012,3.76849E-014
80,249.652,252.5,65.9,17.505,3.10635E-007,6.4215E-005,8.60267E-011,7.86172E-013,6.48408E-012,2.19072E-011,4.75033E-011,5.49853E-013,1.4249E-013,5.87466E-012,6.35631E-013,1.15082E-013,6.25008E-012,5.89101E-014
81,252.775,255.7,66.6,17.680,3.16774E-007,6.40919E-005,8.51509E-011,8.49519E-013,6.2495E-012,2.21742E-011,4.883E-011,7.93938E-013,1.1718E-013,6.01185E-012,6.17401E-013,5.56399E-014,6.26309E-012,2.4478E-014
82,255.898,258.9,67.2,17.785,3.2378E-007,6.3969E-005,8.45468E-011,9.69502E-013,7.05886E-012,2.31833E-011,5.12539E-011,7.16401E-013,9.21875E-014,6.45173E-012,6.51265E-013,1.30765E-013,6.61209E-012,9.73293E-015
83,259.020,261.8,67.9,17.885,3.31322E-007,6.3969E-005,8.24222E-011,9.57519E-013,6.79631E-012,2.43544E-011,5.23318E-011,6.68405E-013,1.66298E-013,6.91763E-012,5.91701E-013,1.51649E-013,6.89521E-012,5.16051E-014
84,262.143,264.8,68.5,18.030,3.3943E-007,6.38464E-005,8.33265E-011,9.79607E-013,6.84538E-012,2.45121E-011,5.4456E-011,8.05574E-013,9.86228E-014,7.63026E-012,6.88568E-013,1.52754E-013,6.75165E-012,1.13863E-013
85,265.265,267.8,69.2,18.110,3.48538E-007,6.38464E-005,8.37351E-011,1.1826E-012,7.08563E-012,2.46556E-011,5.45641E-011,7.72357E-013,1.5862E-013,8.10243E-012,5.46603E-013,1.59447E-013,7.46369E-012,1.71238E-014
86,268.388,271.0,69.8,18.240,3.58096E-007,6.3724E-005,7.9212E-011,1.21171E-012,7.49068E-012,2.64266E-011,5.83517E-011,5.42229E-013,1.08267E-013,8.80061E-012,6.8672E-013,9.30169E-014,7.66718E-012,8.71982E-014
87,271.511,274.2,70.7,18.370,3.68129E-007,6.36018E-005,7.94833E-011,1.3853E-012,7.84103E-012,2.70962E-011,5.87299E-011,9.41086E-013,1.53933E-013,9.67524E-012,6.95617E-013,1.3516E-013,8.51622E-012,4.46372E-014
88,274.633,277.4,71.3,18.430,3.78225E-007,6.348E-005,7.98415E-011,1.34139E-012,8.43448E-012,2.88796E-011,6.05645E-011,9.37773E-013,1.99756E-013,9.88456E-012,7.23236E-013,1.79914E-013,8.75759E-012,6.32207E-014
89,277.756,280.5,72.0,18.570,3.88151E-007,6.348E-005,8.14166E-011,1.34786E-012,8.58837E-012,2.89739E-011,6.23555E-011,6.7347E-013,1.59505E-013,1.07495E-011,8.87181E-013,1.06108E-013,9.02963E-012,4.2624E-014
90,280.878,283.8,72.7,18.595,3.9742E-007,6.33582E-005,8.06184E-011,1.5836E-012,1.00674E-011,3.03651E-011,6.46291E-011,9.487E-013,1.0095E-013,1.14629E-011,7.97619E-013,1.7615E-013,9.31471E-012,4.7616E-014
91,284.001,286.8,73.4,18.780,4.05742E-007,6.32368E-005,8.04631E-011,1.56334E-012,9.47412E-012,3.13033E-011,6.54245E-011,8.49661E-013,1.67142E-013,1.17337E-011,7.90681E-013,2.00923E-013,1.04359E-011,9.82136E-014
92,287.124,289.9,74.0,18.850,4.12572E-007,6.31155E-005,8.06708E-011,1.54859E-012,9.52192E-012,3.08391E-011,6.50779E-011,9.16596E-013,2.06345E-013,1.14999E-011,7.21568E-013,1.30085E-013,1.04086E-011,5.5966E-014
93,290.246,293.0,74.7,18.965,4.19517E-007,6.31155E-005,8.37426E-011,1.78077E-012,1.00453E-011,3.04817E-011,6.5072E-011,7.55468E-013,1.58938E-013,1.1389E-011,8.35597E-013,2.62383E-013,1.08476E-011,4.10217E-014
94,293.369,296.1,75.4,19.080,4.23643E-007,6.29945E-005,8.57029E-011,1.7356E-012,1.04206E-011,2.98844E-011,6.39004E-011,9.42785E-013,1.73251E-013,1.15457E-011,8.92495E-013,2.30219E-013,1.11422E-011,9.77623E-014
95,296.491,299.3,76.2,19.125,4.27563E-007,6.29945E-005,8.63416E-011,1.9159E-012,1.04806E-011,2.97825E-011,6.28633E-011,9.51211E-013,1.44637E-013,1.17131E-011,6.74677E-013,4.05573E-013,1.16151E-011,9.9624E-014
96,299.614,302.3,76.8,19.290,4.31519E-007,6.27533E-005,8.82486E-011,1.7004E-012,1.07891E-011,2.89243E-011,6.107E-011,8.8116E-013,1.67456E-013,1.14286E-011,7.32994E-013,3.33618E-013,1.15649E-011,5.21751E-014
97,302.737,305.5,77.5,19.420,4.3451E-007,6.27533E-005,8.95822E-011,1.94585E-012,1.05814E-011,2.98415E-011,6.08021E-011,9.1458E-013,1.72925E-013,1.16301E-011,7.41395E-013,3.39554E-013,1.20338E-011,4.59261E-014
98,305.859,308.6,78.2,19.520,4.3727E-007,6.2633E-005,9.22096E-011,1.89166E-012,1.07575E-011,2.92732E-011,5.89102E-011,8.984E-013,1.09603E-013,1.067E-011,7.68936E-013,2.93524E-013,1.23435E-011,3.95483E-014
99,308.982,311.7,78.9,19.625,4.40808E-007,6.2633E-005,9.7694E-011,1.77209E-012,1.05512E-011,2.73022E-011,5.62181E-011,8.03948E-013,1.26203E-013,1.06359E-011,6.50853E-013,3.34249E-013,1.20981E-011,8.26582E-014
100,312.104,315.0,79.6,19.685,4.4412E-007,6.2513E-005,1.00862E-010,1.70413E-012,1.111E-011,2.69001E-011,5.57013E-011,8.08611E-013,1.39949E-013,1.07811E-011,6.58411E-013,3.44283E-013,1.25424E-011,4.72899E-014
101,315.227,318.1,80.3,19.790,4.47198E-007,6.2393E-005,1.08298E-010,1.99756E-012,1.04419E-011,2.67705E-011,5.27459E-011,7.52138E-013,1.57615E-013,1.08522E-011,6.31389E-013,3.14931E-013,1.29214E-011,8.77152E-014
102,318.350,321.2,81.1,19.895,4.51076E-007,6.22735E-005,1.14094E-010,1.89669E-012,1.00328E-011,2.57331E-011,5.14832E-011,1.14043E-012,1.61953E-013,1.08086E-011,6.76384E-013,4.58249E-013,1.26507E-011,3.22361E-015
103,321.472,324.3,81.8,19.995,4.54464E-007,6.22735E-005,1.21557E-010,1.86781E-012,1.02221E-011,2.55579E-011,4.92978E-011,9.33804E-013,1.3004E-013,1.11706E-011,6.06551E-013,4.49381E-013,1.36743E-011,5.64309E-014
104,324.595,327.4,82.4,20.135,4.58142E-007,6.2154E-005,1.28259E-010,1.7373E-012,1.03411E-011,2.33187E-011,4.73162E-011,8.18465E-013,1.557E-013,1.11878E-011,5.35344E-013,4.48518E-013,1.26414E-011,5.48196E-014
